,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
EIF4EBP1,5.86167985517506,6.89925677539574,6.73345602673934,7.29322267418327,5.24309571789113,5.38595823106776,6.29990588174542,6.98970861391777,7.74762305437705,6.06948007179504,6.32728525953517,5.40989383925386
RPS20,9.24410412649044,9.39090431260269,9.26255688536669,9.29243257259308,9.30681767838216,8.14794667377757,9.09688318663373,9.06316060423165,9.17901422016779,9.54259638709082,9.84581152297739,9.70264584934646
LACTB2,5.1647264248613,3.04385920024338,4.12916472519802,5.28822871256432,3.67445627680123,6.31414198070368,1.01687257116206,0,0,0,4.98859632219681,0
UQCRB,4.86245806218071,6.59123157278386,6.16142811189713,6.33440673444082,6.69729466509547,5.80994492776663,6.97579495588782,4.83704628510831,6.99106725736412,6.13267609756597,6.02067084574826,6.45915989267923
PLEC,7.69569596799541,9.18478400825824,7.56148137790187,0,9.42349387704093,5.78346300996501,7.79494849307454,9.24279010542037,0,7.9807084772898,6.23730864682118,7.71802580411213
NDUFB6,6.79990697611049,7.43054414869793,6.68287034351291,5.82747544833046,6.40845356705916,1.01462804851359,7.9934188347873,5.53336568419511,7.28621996760044,3.46256122786937,7.56014150454453,6.77780478455313
NMRK1,7.59087005926854,5.93995950506289,6.1049118322026,0,6.53589895284861,4.27551926693385,4.7327137477878,4.73400857767264,5.1385858085035,5.91027548998975,0,6.75157602981283
CKS2,5.70976324990757,4.58187234092091,5.26978367311695,7.28505472670454,5.76415745971798,0,6.14159384718507,6.45429091078115,7.81083689718298,3.17298513750864,5.94689344452848,5.79089300289972
NDUFA8,6.02079712058997,6.35621745362337,5.85370606005322,4.29244986055355,5.86469984854304,5.7289946928727,6.71972861401789,0,6.38123689101134,6.13267609756597,8.41640102124071,5.40989383925386
HSPA5,10.7105939665247,8.32132128089748,10.2559850235044,8.74082911631019,8.64503205826707,9.44691964840408,9.48883007238042,9.42749188078992,9.34954991531719,11.9641673293806,10.1714807169695,6.99459498055825
NTMT1,5.62735196269227,6.17515715215473,6.87536900289225,7.28505472670454,2.86319432286341,6.07306668862568,5.70532503418614,7.8792702096216,5.928280977098,6.87377753095037,8.03539556073227,7.36704227910642
TUBB4B,9.13400028968658,10.5896278355928,9.49289618610437,10.5457732584765,9.45769898230527,9.50480222136664,9.87429185206237,9.98255371768144,11.0023764129673,10.4922841509898,9.56368217729776,9.24535933326124
ARRDC1,7.86109592432013,8.53839013010437,8.72325136500828,7.08317016209866,8.19399561878603,6.52064213073666,9.17304264514735,9.39830405217176,9.5294444192552,6.21284910123665,9.37790421994246,8.36266602669508
CD99,6.12458451902009,6.53596885844918,6.96277154982662,7.21799096615279,6.9192590905122,4.78292905514699,7.67724045885732,6.92100412597623,5.55433549682236,7.63278145294867,7.76722247036845,7.55318137399097
MSL3,5.0846281814892,6.17515715215473,3.88252609429898,4.63856561265205,0,3.72733054294172,0,0,3.7902409497375,5.42962699389858,5.50791399433957,4.93797713029431
TMSB4X,10.8382058764459,9.69621468705487,9.88569812640465,9.81343184554341,9.49425404726732,9.14279941292366,11.7099378482978,10.380274248707,11.3893225516269,9.97354465988178,11.1550723901805,10.1878224606074
APOO,3.54286207283071,5.99563890258562,6.00550104072636,4.8303814721066,4.19058930455923,0,6.24255524102605,0,2.40007390882571,6.21284910123665,6.07362889386229,4.62776748932545
MAOA,3.86401321800044,0,0,0,0,0,0,0,0,0,0,0
PLP2,3.65804051295115,6.97046062833222,4.46476626897419,8.13803302759036,6.82257589832359,5.98284070119161,6.94016430443553,6.28236930168018,7.8647921088984,6.64726400551024,7.0888371153331,7.19280431269762
AR,4.2043955376972,8.45146262529436,7.54032618245484,4.29244986055355,5.38527913599406,3.34815272185581,5.28060463259662,4.62304197379457,5.85018688906463,7.92824055208599,0,2.30853333503458
RPL36A,0.977188561206484,6.24574404634219,4.63408561082746,0,3.7604862539382,0,1.60741569476714,0,4.34001807161508,5.86136391351294,2.08291966138848,4.37635711934705
BEX5,0,1.77215897481878,5.33675607942552,1.87046288763933,3.01091886951416,0,3.61574636118298,4.06705964685785,0,0,0,0
SLC6A14,0,0,0,0,3.01091886951416,0,0,0,5.68004437124643,0,0,0
GPC4,6.47808043649896,0,0,0,5.80521899428797,0,0,0,0,0,3.30753823492077,0
HMGB3,5.1647264248613,5.47513839618365,5.33675607942552,6.09377078355397,6.87172725416387,0,6.70565027152149,6.69276558979112,6.91638655887511,3.81055152010268,6.50488552033205,6.37575515954322
HAUS7,2.95984011779028,5.99563890258562,4.52344194986562,6.20184882114924,6.01227793597784,0,6.35506359147904,0,0,2.81030587924663,0,3.30685021175204
FLNA,7.81839732219997,9.11421919920348,8.89696393022813,8.54610473961999,9.96196193425813,8.11646615551418,7.13134009058356,10.5338742652303,7.20488258543135,7.48723876699207,8.33920234358644,8.90511272873044
