,logFC,logCPM,F,PValue
LBH,4.39654797626241,6.45031447214319,1.7877711633852,0.199321864762406
LZTS3,4.23561724847379,6.36900416684327,1.76411893236387,0.202173178273986
KCTD12,4.1386426424118,6.32236586130262,1.7490696271948,0.20401433026797
UBE2D1,4.12246530420295,8.8924617989732,1.56878657157761,0.226847226453456
MFGE8,4.01701516863776,9.14869288994853,1.73474975899103,0.204775412271686
NPAS1,4.01263173189574,6.26450880600693,1.87594887549185,0.189129208362878
CCNE2,3.94666290471776,10.1322987488017,3.28508684538743,0.0870873676778241
RAPGEF4,3.85957787879438,6.18761138078841,1.68631808990081,0.211925116108396
CCDC18,3.77041378437045,8.44425403866431,1.38999424181522,0.254172228097552
SMURF2,3.64160647272007,7.36959279938585,1.07414188214613,0.314107653871275
PBX4,3.49838234115936,8.21436029587553,1.09504141881404,0.309582094963004
CLEC19A,3.44495229906671,6.03563047146341,1.61896890774446,0.220856444855176
RNF43,3.41888947390285,9.37006329994734,2.20041591642035,0.155742596119089
TMC5,3.39591870357136,12.3656236175524,3.32438711187795,0.0853708971403444
FN1,3.31358499447491,5.9878804627772,1.58112651109401,0.226087227957339
DSG2,3.30048978485133,10.6011414104658,1.72115197729897,0.206478140265461
MXRA8,3.29293906517952,5.98115732346886,1.70992899487317,0.20890354771907
FAM84B,3.23531407424337,11.4318388932894,2.88952339751956,0.106843518321068
PCGF2,3.23050839041031,8.11907285804448,0.850416541087756,0.368962029075637
BLOC1S4,3.21864672895778,7.98677770127198,0.865427006671964,0.364868161914436
TIMP3,3.14349522720252,9.63551798093117,1.00796172519986,0.329059223508662
FBN2,3.1222255635481,10.4833027536842,1.62616447397023,0.218887971220192
DUSP4,3.07708363578285,11.1253674001914,2.18870489488912,0.156784998513958
HLA-DRB5,3.0440635874799,9.49990269617024,1.1245564870471,0.303342515046408
ZNF143,3.02347682553026,9.11647990930223,0.892518903127103,0.357644994233024
LIN9,3.00092118176714,8.25174249418306,0.851228253431519,0.368738932821522
HS6ST3,2.93990565721395,5.87209764049866,1.48123750052675,0.240684958722928
PRLR,2.84780799404694,9.6925174850572,1.4366668087076,0.246643926121868
PRDX2,2.840153673894,11.5488628836513,3.95016893379391,0.0627305976020251
