,logFC,logCPM,F,PValue
PRMT8,2.03150820122103,5.82871740750311,1.13037356878683,0.294889831220062
SUPT16H,2.02547376027367,12.1472658037972,2.77243806428729,0.104479833176693
CDK1,2.01220136836068,9.87850511617683,0.644605661051629,0.427255912290878
SUV39H2,1.98707689112924,7.82291512444062,0.428892513807521,0.516647512906889
POGZ,1.9819721885367,10.856384468707,1.4677901126476,0.233496034118159
MYSM1,1.97051713185392,9.71786632788208,0.721616795359836,0.401163056794113
SFN,1.96324298376091,8.97582981756961,0.496200039620147,0.485654234873358
APEX1,1.95565045020188,12.1969758898223,3.30341863595521,0.0773693327964509
IKBKAP,1.94536473286445,10.226837864503,0.914189975119105,0.345308311052463
SIRT1,1.94228512716859,8.84301685650386,0.497675806098097,0.485010547944798
SUPT6H,1.93818670842665,10.2091128374682,0.907296836359264,0.347111137923434
SIN3B,1.91570343461968,10.6089985453821,1.42667891645645,0.240027466608822
TTK,1.88987712002286,10.1652133915379,0.716004605219246,0.402982527543039
PPP4R2,1.88069666861918,8.87456955929621,0.521008804643278,0.475020104634795
ENY2,1.86633553183875,10.7865610186441,1.61223039841104,0.212230891167236
CUL2,1.86347453161636,10.1090880682096,0.83038543322952,0.368152632742036
ZNF687,1.85419146033088,9.67099104735867,0.729594591311268,0.398597584244701
PRMT2,1.85214996710292,11.6233621824551,1.94891026677224,0.171155530536998
NPM1,1.82217858721738,12.2178980517171,2.14054373365632,0.152027313608039
MGA,1.81540969980143,9.58272212906577,0.639748659154012,0.428987500897133
ASH1L,1.81046764745573,11.4421497636662,1.85123289087107,0.18200045126957
HLCS,1.7927047753352,9.56370897158061,0.575585609014597,0.452929361336405
BARD1,1.77748033902246,10.6669486112604,1.03250538900214,0.316273207024056
RBBP4,1.77728082989608,12.9005280427585,3.57025422634442,0.0668033038179171
CHAF1A,1.7658260402565,10.1737373611349,0.72054386538216,0.401509954665222
BRWD1,1.75333307915111,12.4189407545804,2.7316175783881,0.106974913619266
SMEK1,1.75273359442937,10.9502049156989,1.23010694402074,0.274655537044467
CHRAC1,1.75031456389303,8.71393582941782,0.41225281899701,0.524848899666943
NOC2L,1.74827068632918,10.8268336104154,1.37730883619834,0.24817707492344
BANP,1.73862971474454,8.6771754586315,0.406051427962919,0.527965664329262
EZH2,1.73510435641825,11.9355595859098,1.65397458187389,0.206534266229695
MTA1,1.72657695821033,9.68562256843973,0.58326399687826,0.449954631993212
SAP130,1.72204998379495,9.53242557003743,0.590899858052313,0.447027090495885
WDR77,1.70948461970098,9.66907693687405,0.54451846329628,0.465293886664034
CBX1,1.70764356679087,9.32062102123563,0.450168060852035,0.506487754893079
SAP18,1.69898601818097,11.6560742917583,1.97322617869232,0.16857670768862
TRIM28,1.68986352356121,10.7400133743347,1.20201845530487,0.280114538969983
MEAF6,1.68011699268506,11.1332665404001,1.53493353710445,0.223297970777455
SOX2,1.66846341880136,5.77323405754371,0.947690497351599,0.336908767168633
PARP2,1.66754995595408,10.8964011600032,0.840345895183059,0.365327739877845
TRRAP,1.65269617781875,10.2953031771129,0.843453649845438,0.364452657005964
FOXA1,1.64721673604854,11.6005433161339,1.40700924521696,0.243233406270049
ACTR8,1.614885262474,7.86505899618757,0.285701687473363,0.596236073365382
APC,1.59964017800879,9.83392406988176,0.52699016444219,0.472514048542538
PRDM4,1.59546134696399,8.90165158458523,0.332049440929783,0.567998632963179
GTF2I,1.5830923532154,11.6857877502132,1.7786673160562,0.190593224798929
ATAD2,1.57104035058628,12.0299441473832,0.88724103799145,0.35243171113012
PPM1G,1.5395977918853,11.369644456904,1.21823564834576,0.276945748598157
USP16,1.53823002469879,10.9198401844684,0.97370932956496,0.330266587836446
BRWD3,1.53726282513625,8.54000078537931,0.28228691328766,0.598431522376888
NASP,1.5282274572587,12.3287563110845,2.09793219898167,0.156052731430531
EED,1.52616467452113,9.05758128461798,0.340070541121345,0.563381941511594
UBE2E1,1.52396848280384,10.4146492814036,0.84927465012584,0.362821562989242
BMI1,1.51699761983868,9.16982710913376,0.318375986926321,0.576043494006761
BAZ2B,1.51280052184988,9.59530018500942,0.442274192018578,0.510215956301483
UBR7,1.51274049614367,11.3912900181791,0.861980582466744,0.35929697073667
NCL,1.50648132993473,13.096264214699,2.02914624409061,0.162819083235797
CDK2,1.50254882720064,8.96228830651498,0.305450227614185,0.583861638872997
RCOR3,1.49670991292131,10.9218848818146,0.992404880325289,0.325727514604556
HMGN1,1.49479692352578,11.7837485602367,1.76571922252577,0.192177417480511
HMGN2,1.48102691325418,11.2842463627863,1.35178331600827,0.252527623499292
RAD54L,1.47689857605195,9.8912710446078,0.431593298947822,0.515337923683558
MINA,1.47365350392357,11.1641377185062,0.84713840998671,0.363418951066639
SETD3,1.47355610903937,10.5253508004984,0.660439998121848,0.421684702756783
DEK,1.44684864443085,12.4670630967413,1.70173044600579,0.200244488742733
CBX6,1.44170986482269,8.71410444829893,0.313126785079781,0.579192776942551
ANP32B,1.43883365060426,11.6055669263624,1.51908278914061,0.225654764873114
DDB1,1.43421027060553,11.3520833153048,1.04290548688119,0.313881828863681
DDX21,1.42189093084816,9.6321806472277,0.39013574541832,0.536121243664233
KAT8,1.41979867825861,9.57722799998689,0.421382991966604,0.520320168086665
SRSF1,1.40985162111075,11.2145554330083,1.1602574922606,0.288494625907952
CTCFL,1.4017833587041,5.75198290535966,0.744796807410672,0.415418283749747
PHF19,1.39525214070013,10.5344008200237,0.46916455312065,0.497707643310892
CTBP2,1.39273673867105,9.9303117098861,0.529183442985231,0.471600574396965
OGT,1.38885263560913,12.6721097408404,2.20804429714641,0.14589742205078
CHD6,1.3883650363674,11.038025128213,0.976064194427508,0.329690123121446
MORF4L2,1.35604946445274,13.0890628307638,2.35829233642915,0.133260301246119
RUVBL1,1.3537270576567,11.2207766962977,0.72565567176576,0.399861197667082
SMARCB1,1.35221754080757,10.4408822662805,0.715056364015172,0.4032911596436
ANKRD32,1.33721146518335,9.27677624809315,0.294751029961231,0.590498886066399
TDG,1.31029466863447,8.44657752182468,0.232718308669633,0.632402004247
MSL3,1.30925713311241,9.03461592982765,0.268636281122378,0.607382402216567
NPAS2,1.30570442175942,9.53293766375985,0.342180593866216,0.562179642269791
JADE1,1.29901565951598,9.94175722618658,0.367774144905213,0.547981368295046
PARP1,1.29245954025687,12.1352808402778,1.10775842411486,0.29950212549329
RING1,1.28489749509301,7.98000139325744,0.219086691897976,0.642525471797931
VRK1,1.28473819712435,10.3066903824887,0.422869173440061,0.519589631186391
SUZ12,1.26168274938508,9.68445721890218,0.347586673768991,0.559121937665969
TOP2B,1.26082539404684,10.8872916593188,0.790215465510565,0.379868211327344
WHSC1L1,1.25424564870007,10.7302692365073,0.644093535818376,0.427437983709363
SATB2,1.25040436758159,5.72851166881667,0.694946230988696,0.415418276031277
APOBEC3D,1.25040436758159,5.72851166881667,0.694946230988696,0.415418276031277
SMARCA5,1.25038710700813,10.4286244270888,0.57238885324844,0.454177105614943
SAP30,1.24996536747188,6.95260033188239,0.180681910079086,0.673288570399694
DPY30,1.20100619578804,11.1614481742965,0.715089598371901,0.403280336622558
DOT1L,1.18755311976573,10.9151950132877,0.64194749392932,0.428202248353227
PRMT5,1.18345706713895,11.6958013246893,0.724967364220097,0.400082617570141
MOV10,1.17320998750292,12.5668980925086,1.41570769689356,0.241809061269417
PBRM1,1.16712819621053,9.71256710637361,0.321003454683695,0.574480024272759
PHIP,1.16626065414048,12.4247430460048,1.2441370610796,0.271980315540448
SIRT6,1.15581824639965,8.39861030442147,0.183427021373433,0.670966498386784
ING3,1.14410901536853,10.1999675737569,0.371094877638801,0.546189164516462
HJURP,1.14202166524074,8.64563990384773,0.17299148290417,0.679907147641393
EPC2,1.14107335966661,7.3964200238908,0.14962219058117,0.701147359301806
PRMT1,1.13098563494207,11.2255035127719,0.641784835535207,0.428260261319447
CBX5,1.11607372884293,11.7003346463501,0.814406105107836,0.372750049715067
SAFB,1.10544587749182,10.5740596795994,0.529623437250142,0.471417672215103
CHD1L,1.10476712768447,11.4378440484016,0.814693407932397,0.372666666281877
UBE2A,1.10014647447975,10.7082508104161,0.489997734735228,0.488375320057542
AICDA,1.10004696628859,5.70806656858337,0.642783892365907,0.428050017029641
ESR1,1.10004696628859,5.70806656858337,0.642783892365907,0.428050017029641
MSL2,1.0916842624615,10.5521256585317,0.452448984664636,0.505419359640624
PRKDC,1.08636979060736,11.3903691845559,0.606483172724776,0.441145232109562
GFI1,1.07810496409485,5.70532526431867,0.634952304007718,0.430852993392494
AURKA,1.07810496409485,5.70532526431867,0.634952304007718,0.430852993392494
PRDM2,1.07316579354473,10.6900823837615,0.517671961779166,0.476427736371529
SIRT2,1.0668423404872,10.6015036014151,0.42039159873769,0.520808513986041
SS18L1,1.05137070534663,9.91251580435636,0.261589811452118,0.612116774851899
ELP3,1.04669881298053,9.57983159326792,0.194111420158443,0.662120303409049
TLE1,1.03785286727066,11.7801057123546,0.797184783775336,0.377797527200176
YWHAB,1.02817319624169,14.1037936457992,2.10972540898383,0.154926233260847
SKP1,1.02018670721829,12.6783624130883,1.21456670999605,0.277658561038583
HDAC6,1.01993586156717,10.7485375350978,0.450638644351398,0.506267008889344
BRD2,1.01706541571844,12.5084860288486,1.00941678904757,0.321670616962683
CIT,1.01461068339024,8.60434246192241,0.126246830456583,0.724404993469457
YEATS2,1.00552200546356,9.82118360083444,0.265483979329117,0.609490492084042
BRD7,0.993138435778051,9.19748737594269,0.187992955402854,0.66714949316208
EP400,0.993029392109883,9.5867346897206,0.222694888922824,0.639809023168055
HCFC1,0.971108511434442,10.8343237898131,0.493593205286084,0.486794783973854
SMARCD1,0.970842281434056,6.158054964464,0.147868645361223,0.7028165582505
BRCC3,0.9548575929406,10.4994358796398,0.38547172204682,0.53855525115181
SET,0.947722424768194,12.1986009003017,0.869309571593456,0.357285879360177
SYNCRIP,0.946989500222247,11.6595758080084,0.539803555679034,0.467218177576326
MYO1C,0.943316132923094,12.3227562332026,0.878748380680991,0.354719113869309
WSB2,0.936195347964302,10.7968457198525,0.376155349901444,0.543479150626815
SETD6,0.934434040163765,9.56466977971528,0.156523670261416,0.694685268698339
BRPF3,0.922662716806961,9.07217961041248,0.124557632616825,0.726177263750689
CBX4,0.922484626559865,8.82694251361087,0.135897549371153,0.714528020756843
SMYD2,0.921441472397373,10.5960462811178,0.338515736661497,0.564271079948869
HDAC2,0.919713057695665,11.9320821715224,0.730503716362023,0.398306775342919
TRIM33,0.916522601299679,10.6152669850522,0.362421337936048,0.550893824975916
HDAC8,0.915164808975169,9.9935761736275,0.204188757164538,0.654040252983669
SETD1B,0.914926641259768,9.09306493144759,0.141647742470639,0.708831846376226
SFPQ,0.911839162533454,12.2244871112147,0.845432028814366,0.363897133721536
TADA3,0.907593364095016,9.24270961572768,0.151998313776272,0.698903429293344
TAF9,0.903059072226982,10.5641081215696,0.314652733962337,0.578273704071316
GATAD2A,0.892772772827442,10.4735720061896,0.316233759251875,0.577324557829222
EXOSC5,0.889613042001448,9.88899859431018,0.157871821873723,0.693442330233414
PDP1,0.882025631708809,9.44338666065208,0.118906956292208,0.732206256697625
ACTR6,0.872349930788876,10.1870839493488,0.222876970056035,0.639672660138042
WHSC1,0.869221328420437,9.28941094779487,0.150304262513896,0.700501142350347
GATAD1,0.841635088767314,8.63699368895433,0.0959380916561117,0.758524768343139
CHD2,0.841185281016989,11.2992445173768,0.461353328327537,0.50128581168957
POLE3,0.824268011790994,11.673134687234,0.326967178290936,0.570962590672761
CUL4B,0.800207690780969,10.419394930954,0.217338526742351,0.643851440661885
EPC1,0.792824062890528,9.45637945029133,0.121298550881478,0.729635300350416
PKN1,0.782897555487271,8.41335379180874,0.0784550792572257,0.780986689689447
DAPK3,0.782285586996142,11.203474833179,0.368987278481576,0.547325353099823
NCOA2,0.772299080433599,10.4511719443266,0.245766354113271,0.623050071347013
SF3B3,0.762188970781714,11.1209432524691,0.246226793104214,0.622725778181108
ATRX,0.749310208957068,11.2901278532253,0.354881525442456,0.555046565192547
RSF1,0.739771687440851,10.8731316922523,0.261574114124688,0.612127411353714
DNMT1,0.728619927650922,11.7542346699956,0.34726040671945,0.559305560789023
RBBP7,0.724117535172538,12.8376839561543,0.567257662968387,0.456191437167575
PCGF3,0.715041801848636,10.9756346392944,0.288710755616106,0.59431546121248
RMI1,0.703671561936477,10.0746006763368,0.141488605175886,0.70898769212614
DAXX,0.69175186155339,11.3579094812781,0.326490166725104,0.571242356040312
CHD7,0.685242816913851,9.03551266673982,0.0882061948854426,0.768157234687991
SUPT7L,0.677723220317566,9.77390473286537,0.0920898637463337,0.763263588174134
PADI2,0.672920919944575,12.4845296680424,0.239389051086367,0.627581244090622
YWHAE,0.669302112529616,12.2879135090768,0.485496238362738,0.490366417080712
SMARCA4,0.662962060567885,11.2513051537143,0.233897760496113,0.6315434685359
CREBBP,0.66272559795473,10.5020501359364,0.183313364857291,0.671062228986322
RNF168,0.658826400993103,10.4673603017911,0.138715210976432,0.711719984110013
HP1BP3,0.633476598799037,11.8792280726678,0.335366093449035,0.566080697290847
ASXL2,0.630924718827628,10.103061813171,0.116479553817744,0.734845539162637
ING1,0.628480905358051,8.74314125942748,0.0648287358951343,0.800452606658041
NBN,0.622913155481827,9.21729681300743,0.0648976218512704,0.800348948714837
USP49,0.592447641815667,9.07310330312065,0.0575163166923138,0.811809994052554
CHD8,0.591200853738515,10.4894116351689,0.145705587632317,0.704891344653509
TFPT,0.585345209981236,9.5542428532967,0.0784250945429979,0.781027435099958
TADA1,0.583308237137642,9.5531567459531,0.0731260347745249,0.788364886616353
PAF1,0.572799376879951,10.6682250759504,0.144277727714528,0.706270650328203
WDR5,0.56074312837714,11.452781596687,0.169055636650329,0.683361609236331
HUWE1,0.549635361570324,11.9872990616037,0.220893799242551,0.641161583367956
SMYD4,0.548166270988179,9.81515643849945,0.0596871301059177,0.808362112678627
NIPBL,0.547236243726544,10.3899257616958,0.11818731775646,0.732985535977673
NFYC,0.546080057448148,10.5616813384194,0.110909723137424,0.741020158204071
BPTF,0.543059019949176,9.03491136105158,0.0545977599315768,0.816555950923464
NEK9,0.541251014600491,10.4428889280165,0.109812199578374,0.742257107676665
HSPA1A,0.533035142593203,10.298834558302,0.10610417204867,0.746487798588942
KDM4B,0.529141071326127,8.92563296092318,0.0443132161445708,0.834445143317689
ARID4B,0.523726304244331,10.3446463017603,0.087957837832381,0.768474143642174
ARID2,0.522764787948578,8.85548363695189,0.0459089905072374,0.831536312285654
HMGB1,0.516581375917894,10.6105803020951,0.133515385642714,0.716928030240883
MTF2,0.512936331522487,10.2063234669323,0.0796468973490055,0.779373923568838
