,logFC,logCPM,F,PValue
TMEM59,-0.618110317688679,11.5058960867981,1.75429256885757,0.210331137785533
H2AFY,-0.623589905544092,10.6593861500793,0.609445435860833,0.450320675973502
ATP1A1,-0.628991690169083,12.1376342750339,1.49038284001391,0.245907790605336
SPINT2,-0.637109695499948,13.6185332873119,0.881650182696271,0.366507654210432
RBM10,-0.643428997442483,8.26175185235237,0.153199484202121,0.702447805557755
ELF3,-0.65097504214209,11.1977830640567,0.29678921086337,0.596012825766925
C12orf29,-0.659180083126617,6.60247643927892,0.110366441211415,0.745533742773154
CD81,-0.660441148083563,7.63865594303373,0.163181780583624,0.693443535548281
BOP1,-0.661392824454816,8.06664694480641,0.120520751055344,0.734561918883917
GIPC1,-0.694494697014512,9.01864456856556,0.749712376271517,0.403768581368595
VMA21,-0.712032576451964,9.35282214851495,0.396753977992551,0.54073358222702
FTL,-0.724511561118308,13.4727610878535,0.593698661212591,0.456090131632743
C14orf119,-0.726453449754728,10.1856461563906,1.38794171555434,0.26188567477831
CASP7,-0.749228829936268,7.14279934485796,0.0910522737070825,0.768077049131107
TUBB,-0.749619475306541,12.7510724597113,0.248532855626113,0.62724039756532
PSMA3,-0.754471167896397,11.254317325035,1.81351109318278,0.203295951969303
NDUFS5,-0.759068823056292,11.2133013031541,1.91432838657785,0.192008878707512
GRHPR,-0.769977983957205,10.2526200485489,1.91818017697089,0.191593985941918
LLGL2,-0.79422075548227,7.68687806483407,0.168811585408298,0.688507303416663
MCTS1,-0.794386288861822,9.69650884809599,1.12954769437656,0.309065056963509
KDELR1,-0.800614396167617,10.178423127159,1.5321061258697,0.239776359250424
PET100,-0.80245043960445,7.6317560211326,0.465006696209588,0.508411342436049
C7orf50,-0.806444106546914,8.3630480861741,0.491283246834288,0.496897567959525
BABAM1,-0.829093161412464,9.94848312313497,1.62872772352509,0.226341019491466
CEP128,-0.830692857618306,6.54178875804831,0.119580082831206,0.73555590507825
TARS,-0.861649981526158,8.70119240828283,0.236657692133167,0.635509145697806
HMGN5,-0.896768070302723,6.19303507611252,0.201212213387736,0.661841533858267
PSMA6,-0.903176535750959,10.938693205254,2.8110363876007,0.119794049429473
VDAC2,-0.90960843934104,9.2728984785092,1.48546517552414,0.246644277844944
UQCRH,-0.916658313224016,11.457387467109,2.31470159364785,0.15439989144411
NDUFA4,-0.918176363093913,11.3173759804295,2.0671980418406,0.176394168746234
OCIAD1,-0.941454580025052,8.91341220838231,0.380811032354132,0.548850979344436
ARCN1,-0.949475576129725,9.71860393646999,0.634374680463099,0.441430744757666
UBC,-0.982934683428069,12.6120685151507,1.76919825412316,0.208530704538886
C15orf38-AP3S2,-0.985314159258917,8.98392861645259,0.66863879090587,0.429672422583171
POP4,-0.988812101444302,8.48715076592812,0.470889889490505,0.505791972944963
TYK2,-1.01326396785539,9.09016285003838,0.543005719558079,0.475536144100148
TRAPPC3,-1.02631292731851,9.69678903956419,2.30871147514212,0.154889610119176
NOSIP,-1.03333918016364,8.27365063867912,0.511796749414102,0.488227942970923
NINJ1,-1.039032181688,10.2253302510392,0.459917835097638,0.510696979913966
CHURC1,-1.03941790583288,9.30775270708984,0.749950257563483,0.403696234040207
PIN1,-1.04031141145201,8.81675596978716,0.773486526618208,0.396636704207047
C1orf43,-1.04189914688879,11.3091930352447,2.2149782949192,0.162815970487626
JUP,-1.05116151042406,10.8210094888372,0.899531742474975,0.361861209000941
SLC3A2,-1.05163071152696,10.4308235100449,0.444062697817627,0.517940101196776
FDFT1,-1.05489133838362,10.4914773256771,1.10272423711616,0.314627335353515
FAHD2A,-1.08527745302977,6.1005764992296,0.223953491849603,0.644647833811508
RPL26L1,-1.09740275461178,6.31819047749314,0.397163468934041,0.540528144982979
PSMB2,-1.10792767476258,11.4980732552143,2.5414202302517,0.137220316565668
SLC44A4,-1.11209211159718,11.2813195844105,0.568620074585475,0.465538245292593
CBX3,-1.12115297331794,9.71905069214603,3.39678937537348,0.0904826822733401
SH3GLB1,-1.12404513504092,9.88946912091077,3.24772917105412,0.0970135125697758
DYNLL1,-1.12962288608721,10.3037278419421,2.08375256727972,0.174802787783262
IL13RA1,-1.15555547139096,7.6946051096897,0.301954622041521,0.592871334304715
H2AFZ,-1.18637994450979,11.5228313532356,3.26422796198829,0.0962627713950308
PDE7A,-1.19563956513566,6.48394893161891,0.29666979400781,0.596085876353028
TMBIM6,-1.19995291030876,12.3247233018673,3.9284876831654,0.0711670880739137
SC5D,-1.20110884576951,9.47209655757115,0.771597420571392,0.397196222680872
VPS35,-1.2230450678881,9.6166954121983,1.84367964995505,0.199829928252345
STOX2,-1.22314339031023,6.73463154422611,0.256980838954838,0.621508764279148
ADI1,-1.2307458892578,9.91697297653747,2.84422864261147,0.117844333486407
ATP6AP1,-1.23170666186562,10.4770075429677,2.1836283306758,0.165581745856547
CHID1,-1.23968056655454,8.60331349863994,0.831650474314152,0.379986089803092
CDKN3,-1.2464332228655,7.0603253984353,0.249613558274978,0.626500364756672
CLTA,-1.24696712540717,10.5680016111056,2.54471779053305,0.13698869670179
PDCD6,-1.29654135340949,9.37573722631535,2.48776004655196,0.141059459643537
RHEB,-1.30123125141466,9.32380669432859,2.28425433359329,0.156909643743265
CDCA5,-1.31933700884757,7.61799930538959,0.39289125665962,0.542678890322478
NDUFA5,-1.3289848286958,9.21421948370591,3.43270385058718,0.0889905585584442
PPP2CA,-1.33588989375135,11.5264279993765,5.13771641638465,0.0429689939916415
GAPDH,-1.34144288788796,13.3812511961087,4.08028818019078,0.0666003310102558
CMC2,-1.35001388796771,8.29583962987378,0.600349792925042,0.453638280661324
MIS18A,-1.38290121618734,8.12681864701575,0.567598434841049,0.465930134722039
KRAS,-1.39463966057409,8.7367894836025,2.10965629707719,0.172349412123393
USP14,-1.39987586959276,10.3429972362191,2.60668144014413,0.132726153564632
PARK7,-1.40780026790528,11.6103166627618,5.1028074747008,0.0435687784355143
TMEM199,-1.43405679329763,7.39859892325796,0.555345019222486,0.470674482788852
DDX1,-1.43810112750604,10.1241264433231,1.0043301808829,0.336303520006677
UBE2I,-1.4425474701067,9.05185779371632,3.55446305588555,0.084151041350217
ATPAF1,-1.4461155204839,8.46764061386807,0.573060324504118,0.463841489101753
UGP2,-1.45060167056975,10.2511492118592,3.19574729293802,0.0994263906252042
VPS29,-1.45315810466427,9.46093080809196,1.43131557576973,0.254954076186466
EIF2B1,-1.47106145116307,7.15526295331271,0.422006996650289,0.528337097516092
IDH3G,-1.47174504967015,9.10913521468533,1.31768053748461,0.273669764609971
RBM18,-1.48326448404403,9.78037859877526,0.977408639769103,0.342609897935394
ARL4A,-1.48726584320577,7.15035175028635,0.690400663446144,0.422465047007563
