,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
LMF2,5.0846281814892,5.55143287183073,6.87536900289225,7.65193361468368,6.28325532946285,2.02188682632457,0,0,6.73995575465231,5.00333475264908,5.19389044535597,5.98350045263087
OSBPL10,3.28060419852085,0,6.64373198318582,7.04498354407819,3.26751156930657,5.83594949601957,6.37299061868411,3.43972875942138,6.52221143816807,5.25127923153546,0,6.69764311484524
TRANK1,5.24061056513086,0,0,0,0,0,0,5.9094074945164,0,0,0,0
ITGA9,0,0,2.22229384555422,0,0,0,0,0,0,0,0,0
CTNNB1,7.26718745872665,8.13553013549618,6.61703713995219,6.64639245477478,7.86555452425024,6.52064213073666,8.34178450480504,6.92100412597623,6.47094664193755,3.46256122786937,6.37025313070099,7.56075412911317
FYCO1,5.56967383975736,5.62389448967958,5.5208232790793,6.94484608791078,2.29943626996893,0,6.45942918053172,0,7.11868407214992,5.25127923153546,0,3.68497314292479
TREX1,3.28060419852085,2.8153946795453,0,0,3.48528509842576,0,0,0,0,2.00258241746694,6.7844583423819,0
IP6K2,7.63371866639764,7.78675249350827,7.39861897418897,7.44022487058746,8.77989230562584,6.71532998297239,6.84060888709021,6.54839758376041,8.32554417218516,4.91021818501074,5.60704623847877,7.82880038430237
LAMB2,6.31213240550043,6.88458436852491,6.14283426805781,1.47040629349847,6.85226719215893,6.91150807713849,7.74763768358563,8.12304742997751,6.41779287093242,0,6.28299828634912,0
KLHDC8B,6.58383919795813,0,0,0,5.90303360292299,0,0,6.28236930168018,0,0,0,0
NAT6,0.977188561206484,4.78513826222064,0.938539453487952,0,0,5.23778356737849,0,0,0,0,0,0
PHF7,0,0,0,0,0,0,0,0,0,2.32468250927375,0,0
FLNB,8.08346053352927,8.13553013549618,7.18805210508597,7.40296875360371,7.67932523422106,2.02188682632457,0,6.1283668335555,7.70388730608609,9.40644914222494,5.69980254956905,8.00566968822781
