,logFC,logCPM,PValue
HSPA1L,5.45356896082689,4.59811449015856,0.308233293352416
GEMIN8P4,5.41686077744074,4.59595869495469,0.308303035402397
ZNF516,5.36024153148115,6.09983923062391,0.12252491629065
ITGA5,5.32092910871948,4.99398980524132,0.281590552593483
ACVR2B,5.312313936234,4.55367186950352,0.314114453716906
PBK,5.23023276861848,5.93895319278256,0.154700907858353
ZMYND10,5.19851341011725,5.387529879745,0.248867796988632
GSAP,5.16076453276625,5.24670950578106,0.257502228224758
CDSN,5.12600491371193,5.32693962357269,0.263061640361843
E2F2,5.10553634994703,7.18873106369677,0.0430994015679475
IL17RB,5.0978845542856,5.26337422220504,0.25308035269205
LOC101928485,5.09520088762652,4.75505272010922,0.326805240306191
MARCH10,5.03834320803969,3.43522173700097,0.386902338749474
TCF19,4.99410949945692,6.25537072877967,0.124588579972376
DMBX1,4.97585247354115,3.40767629232777,0.393344916311732
TDO2,4.96540958149201,3.39814311505282,0.393503020583148
GPRC5A,4.91875991994753,5.94180252296796,0.17999957645886
VGLL1,4.8837571178242,4.74191254326788,0.331029211128283
KIFC1,4.80794109094897,7.09947896858684,0.0569517478341669
GZF1,4.77006778533656,4.70104971450463,0.376277744266476
C8orf37,4.76688744947965,4.61757443120606,0.35594506452614
PTPLA,4.66086128617873,6.4550219021532,0.119439058898691
POMGNT2,4.65515074124453,5.24014550106959,0.308893723000092
ZNF239,4.63225244950182,4.92565977159936,0.358379047387334
RAD51,4.60511005366695,6.61354639392578,0.109765951411522
SLFN11,4.47644776172672,4.7646905047375,0.363023487702957
CHRNB1,4.45600238540442,4.74955369882853,0.366191054295917
RAD51AP1,4.43012965085411,5.99687076229646,0.202239886671579
P2RY6,4.41562984008427,5.8940326089024,0.216127865508101
PLIN2,4.41148221458945,7.42579353901454,0.0577371273912915
TOP2A,4.35580842477083,8.40861613119634,0.0305604154202981
FN1,4.2958536177512,5.1886772269021,0.344878046676207
SHC3,4.26394941382784,5.64036149526296,0.27275544776501
RP11-890B15.2,4.2457452964157,4.91281006869339,0.388772934355243
GPR125,4.24473848612809,4.2442573764609,0.412059900783234
PLXNA2,4.22171693484088,5.36369801198998,0.333292710868977
PTTG1,4.11085397190557,3.05457256801375,0.470396053833608
CDCA8,4.10164278352414,6.42789091658454,0.165922499782827
MDC1,4.09961091590408,7.40234176415526,0.0775372174545041
HEG1,4.02841029740176,6.34196257328975,0.185584047386043
WDR76,3.99558835949936,6.93076455671993,0.117687986159511
RAD54L,3.98950378455736,5.57314225518016,0.308201099760888
PLEKHG6,3.97418096100316,4.60002786226307,0.430030792600591
POFUT1,3.97263054374435,7.25371145437778,0.0924160397303257
FOXM1,3.93132647072977,6.68588281330685,0.148468932945697
SLC16A5,3.87457685114317,6.31191013592076,0.200030366484794
ZNF37BP,3.86657378102199,5.55673205238599,0.327451296009101
CDC6,3.84804573006981,8.65811406941851,0.0447938144264186
HJURP,3.84308692290132,6.5434372442846,0.175363202091643
DKKL1,3.84019754287713,4.72124687051111,0.431894784358631
PPP4R1L,3.83860685733847,4.9552844944866,0.423496255909951
CDCA2,3.83304536553671,8.03670697676469,0.0656501780538054
ARID5A,3.8213722559651,6.77643500440991,0.147909464362495
ZNF71,3.81986165335486,4.84051491133147,0.427863680505363
C1R-2,3.80183160731864,2.95451839507274,0.502234436959179
GLB1L2,3.74725298883101,6.28506646821954,0.221154068101058
ARHGAP19,3.73471961957442,5.27818229518522,0.390391674387527
GNB4,3.73134899112269,6.03416396956674,0.259876838387294
ARHGEF10L,3.66862553551814,6.77613213525533,0.161488909102383
PLOD2,3.61420756871301,6.23892557253692,0.241664553330827
MCM10,3.60928823260766,7.07651445059372,0.137453773009094
LYPD6,3.60116115327911,5.31893478209591,0.39392897714998
TMPRSS11E,3.59435730142911,4.43858119218635,0.48535605356803
C1orf112,3.59332041554433,6.68977931765785,0.177696514433992
CHAF1A,3.55519738158977,7.13129745692603,0.136758956321476
ATAD2,3.54673968172078,8.49232079160861,0.0660253248898006
SMOC2,3.5429093566536,4.54284326640901,0.49328426571477
VNN3,3.53613053751661,7.09050490594846,0.141655395037323
SKA3,3.51501381196997,4.95245827998573,0.445308292670814
TRIM66,3.45346838579266,6.22825710597426,0.259341838961785
C1orf233,3.44338835006055,6.29101981236009,0.248527262522149
ZNF473,3.43791975113247,6.84856599306399,0.174801500940285
BUB1,3.43656288785912,6.66527357229533,0.198472937738292
RNU12,3.40925951311825,5.96009586261418,0.308850974909458
CHST1,3.37147289006446,4.96134729030171,0.476935299226581
BTBD11,3.3582309734926,5.54968083392147,0.391840957279365
SLC1A3,3.32798790924893,5.00048159645095,0.46996446286607
IL20RB,3.26888450144903,5.29256851840804,0.430886173223695
TTC26,3.26652836315569,5.42460027989233,0.417549686456008
UNC13D,3.26262552225014,6.17972275368059,0.288474260424286
PNPLA7,3.24777340178329,6.07381123121902,0.307408448420695
CEP55,3.24683049701969,5.81289116096719,0.355772187275467
ZNF442,3.23740883210595,5.61905176652211,0.389868094837195
DTL,3.21882393318232,8.06876556618413,0.109786825848058
BIRC5,3.2147874239552,7.19149411304887,0.167617235889784
CAPN9,3.21354172922717,4.73169861333988,0.497339072281575
ASMTL,3.17303596062785,6.53106470538544,0.251361578548224
ST3GAL3,3.15987445884337,6.69665552339837,0.2284697669436
EEPD1,3.12754143347398,4.18238199551891,0.533756933638973
ZNF484,3.10374905787587,4.92591254946384,0.502389157010165
STON2,3.10047759614154,5.79846823497194,0.369920794860929
ZNF471,3.09012908006777,5.69774945337667,0.394315426832413
CTNNAL1,3.07863595920424,5.50612980269777,0.427886630264138
TRIB2,3.07369283048432,6.60281301656549,0.251457683689249
UCA1,3.01582722541188,8.36379542249798,0.115990061634206
CHST15,3.00975052193281,5.72512035127929,0.395617789955002
RGMA,3.00442517180119,5.73014622021528,0.401835628918593
ASPM,3.00284732859818,6.25241662574624,0.314259688694114
WNK2,2.98537559579332,7.12928426985498,0.201869405526609
KIAA0586,2.96825008272423,5.32953006890707,0.469104172413373
HBEGF,2.94035601358699,5.69457860587246,0.414422542514047
CHEK2,2.89764890668673,6.1781556832343,0.339697398797523
CCDC80,2.89709137185074,6.53520170206956,0.287932367992978
SLX4,2.89472127958347,5.44018762450477,0.459638636590623
UBE2T,2.89197044655548,8.0829172513102,0.144538539970212
PSMB8,2.88850574770806,7.04876174218011,0.223658781501383
EXO1,2.85227726563312,6.76921519732323,0.261862321866961
FAM71A,2.82597774770627,4.92160964202877,0.536164611097837
BTN3A1,2.81192794069343,6.10148557313049,0.36515954033855
CARD10,2.80431542647396,5.98742591734246,0.390112542061056
SUN2,2.79578074780681,6.6915116966779,0.277944992247074
TMPRSS3,2.79041048044037,6.47058908250983,0.309936865564042
C18orf56,2.74633180142311,4.8745477685056,0.549038211992321
HMGB2,2.73460887631079,7.38757031910481,0.211476577200848
RBPJ,2.71327217823451,6.91324095892872,0.262620955230078
TNC,2.70284221779057,7.65146917686896,0.195746551509526
LINC01003,2.696628157999,4.82192505114601,0.560443477153244
TMEM51-AS1,2.69284199046693,5.13503474279771,0.53334665393632
LOC100996660,2.68839407989652,4.44479246157077,0.581010631842284
SNUPN,2.677547383931,6.69028561190787,0.297019406425431
BUB1B,2.66873852938208,6.25342037251106,0.366367464608634
PARPBP,2.6513980179155,6.53655450299725,0.324866880646705
POLE,2.63452514772364,7.35183993372689,0.231948799711962
ARRDC2,2.59636815571876,8.44472032728461,0.164579646138475
ZNF470,2.58751134995018,5.04304702660035,0.549573975094009
KCTD7,2.58559657443932,6.08319485581171,0.401214747844559
MTFR2,2.57571974199891,5.87508323237512,0.438871785780598
NNMT,2.56318938018359,7.21185305807492,0.255984324026924
ANP32E,2.54769555932716,6.51390693451537,0.344001485531395
ASF1B,2.54301816636688,8.16500375494867,0.187794573876663
SPAG5,2.52791725922711,7.38648905593998,0.244644406363873
CNTRL,2.48307784346724,5.81561472355999,0.460650531107241
ORC6,2.4783391237518,5.35364939877853,0.52964622928026
UGT1A8,2.46161809279944,6.56176155574563,0.352268979482718
UGT1A10,2.46161809279944,6.56176155574563,0.352268979482718
UGT1A9,2.46161809279944,6.56176155574563,0.352268979482718
UGT1A7,2.46161809279944,6.56176155574563,0.352268979482718
UGT1A5,2.46161809279944,6.56176155574563,0.352268979482718
UGT1A4,2.46161809279944,6.56176155574563,0.352268979482718
UGT1A3,2.46161809279944,6.56176155574563,0.352268979482718
UGT1A1,2.46161809279944,6.56176155574563,0.352268979482718
CSTA,2.44109255020695,5.51090233772603,0.510097193365688
RAD51C,2.43091286207765,7.2907312981949,0.268748510479084
FOLR1,2.42640258175324,4.72854717654985,0.601608180704471
NRM,2.42513788200215,7.06410784878047,0.297117626117302
MELK,2.41814736529991,7.77061670370402,0.234352708469742
FAXC,2.41344589115181,5.18975937455414,0.560879548241059
C16orf59,2.4084674299911,5.85458168507214,0.462122723519241
ELMOD3,2.40320288641731,6.09017712360552,0.432500806159092
FAM49A,2.39539707624916,6.74444058695542,0.33760098331422
UGT1A6,2.37883136866335,6.99858025501874,0.308900871885884
STMND1,2.37642057252046,5.59500671865384,0.508335027239857
LTBP2,2.37548241650692,4.93089609163272,0.589275765073697
MS4A14,2.3731726456761,5.96047847611277,0.454557944908851
CACNA1E,2.36565221830461,5.96063265161363,0.454536000930512
MS4A8,2.35637460381285,5.25932629921904,0.561335494156194
SLFN13,2.34489893605525,8.61089177493986,0.195294076550826
NAGA,2.33744157394352,5.53134130244472,0.530697546762571
ZNF702P,2.33618049779738,6.62876842723488,0.363015271517318
FAM111B,2.33261655314008,8.46392796849867,0.206144332287613
WDR41,2.32795304891154,6.8443161175878,0.336029855478726
ECT2,2.32318544222084,8.25573904162287,0.220150756032753
CDKN1A,2.32182749269345,7.02417639769525,0.318398853270287
C19orf66,2.31708052518955,5.1678393849492,0.570190369175872
OIP5,2.31621258196543,4.46657296666924,0.616391503683189
TNIP3,2.31109386010138,5.17794832645797,0.577914826089816
LOC102723989,2.30942148681664,4.86990714033513,0.606438575195534
PCNA,2.3029473868657,8.83331510955653,0.189763412693874
RACGAP1,2.30065609652449,7.10963479078562,0.313993384969899
COL12A1,2.29068191536838,5.50208064363925,0.541258934096349
ERCC-00013,2.28089121988045,5.09244336412671,0.593588872346222
LRP1,2.27094305278699,5.20847207635835,0.578413381426766
FAM111A,2.27081753442824,8.25866253519152,0.228353919683318
PIK3IP1,2.26925928093868,6.21872736446622,0.436473840867302
GBP1,2.24785943151491,7.49161884704955,0.285972040833671
