,logFC,logCPM,PValue
TNIK,0.707371833291402,4.77370285991337,1
LINC00094,0.70722203987145,5.98499594959173,0.912872528823022
DHCR7,0.705659796502906,7.28222605450712,0.721494377616363
SMC2,0.703880272921829,6.87715583453435,0.90081084268667
UBE2L6,0.702909796663767,7.4473801211447,0.7400284084632
UQCC1,0.702440815956641,5.83941832425092,0.990176344370833
BCAT2,0.701384538109091,7.77517189401316,0.6456764545695
SKA2,0.700601121525271,6.06027800696726,0.98487990202003
TTLL5,0.699974332957195,6.29884409773491,0.91977502617483
RRP7B,0.699525355323628,7.95148132607445,0.657733258890269
ALG5,0.699272103314969,7.06353463070895,0.732159635743546
RNF168,0.698827014836733,6.85568503775037,0.818142871147366
TMEM251,0.698358749685241,6.277542026166,0.920706014987596
ATP5G1,0.696712056955059,7.89418004455604,0.622123506049688
DUT,0.695886055294276,7.91379977393867,0.739634431112373
ZNF587,0.695050012813941,6.71556044796348,0.820963917443361
UBE2V1,0.693126039851747,7.77178643894807,0.63530456283308
USP47,0.691147842376937,7.1411225237206,0.792364008903879
AGPS,0.690781130102792,6.52106652717764,0.89136245345453
PSKH1,0.689295026250979,5.18594590697979,1
SPDEF,0.688790206688344,10.1211700805906,0.690985663788599
CRCP,0.688716217243513,7.17104625835018,0.723143015901302
DNAJB1,0.688387925220223,8.70501964404393,0.604955129873792
ZCCHC17,0.688350150513917,7.12302881998247,0.746015764584186
SORBS3,0.687079754292113,6.69368945456883,0.78570947412653
CHKB-CPT1B,0.687023590185452,6.14595509152273,0.925428182150734
LGALS3,0.685948889086296,11.2676945499445,0.549329048144698
VPS52,0.683562103453922,6.15348406867286,0.916721183517571
FANCA,0.683130493683792,6.73521401954665,0.852617182374309
B4GALT1,0.682813793659287,8.42075231971136,0.648953384295615
C1orf106,0.68263214808062,5.95674725266264,0.932372030341555
SH3BGRL3,0.682414218705875,8.7985199597047,0.579049833575929
ASMTL,0.682289766971041,5.8337734323118,0.995652489412912
MROH7-TTC4,0.682020069116798,6.28068186854844,0.909234260518734
TERF2IP,0.681639822999544,6.52294290827675,0.833097466425608
ERGIC2,0.681197282805331,6.97715964182592,0.767222297237408
PADI2,0.680903174317541,8.8482429845972,0.715343738082969
TACSTD2,0.680664846901018,9.70376366374948,0.616303067442529
DCAF6,0.679910153300129,7.13469745614013,0.743595062126135
CDC42SE1,0.678077602253779,8.62449915770078,0.64283099748058
LRRC58,0.67729390107337,8.24755715868196,0.652814120416088
ISCA1,0.676461945542405,6.60740709036971,0.792794253367563
DHTKD1,0.675991219201387,6.80760651464496,0.816469411852624
ACAA2,0.675625354860784,5.05713735356496,1
DHRS7B,0.675392707605659,5.71184866133548,1
HINT3,0.675045716307131,6.60486889618259,0.860079007216407
PIP4K2A,0.673444553375473,5.83602027186917,0.949380335904226
DBNDD2,0.673263459235594,7.34728718627109,0.702933105771832
NDUFB5,0.671243858854127,8.0160072981416,0.64556490126186
EDRF1,0.670911586676725,5.63297006855556,1
ALDH2,0.670857408771793,8.02315715722272,0.681182669720436
PAICS,0.669555368093072,8.16290739514547,0.645035503625843
ANXA4,0.66910723010557,7.84025577658527,0.747258557102372
AK2,0.669097261866501,8.69819743670389,0.600190326734579
ERCC5,0.668888156708657,6.40579407523882,0.858658235810015
KCNT2,0.667770644632421,2.33282648461288,1
FAM91A1,0.667331180743774,6.84531790526046,0.809558051278438
SPINT1,0.666741846901544,8.06444242637792,0.672330287333281
BRCC3,0.665868764747006,6.81742322911497,0.773634154465844
BNIPL,0.665756897501583,6.70236969946961,0.870357290913196
FAM213B,0.665293329987656,7.61547189166842,0.674590838979376
CHST3,0.664612447940385,5.17180548141632,1
FAM195B,0.664336310740954,6.80549396647135,0.814339407884749
ERO1L,0.66337950169824,7.6873031775498,0.698484303515739
CECR5,0.662295982255524,6.49790233853293,0.879849410857498
MED31,0.66148347211968,6.2060462288066,0.939372574006126
DFFA,0.660841118289049,6.67561544610998,0.825525656219388
EBP,0.660476513132578,8.52052454645273,0.717710254670539
TMEM97,0.659926902208727,6.70791855215125,0.823072209713555
OSTC,0.659748320878962,7.69839698170623,0.67741381617595
HEATR5A,0.659038586647137,6.43615775342882,0.882654524527726
BOLA1,0.65882706838842,5.92727989387546,1
LINC00342,0.658456688834308,6.50139592036954,0.950149078002359
SMC5,0.658009231692121,7.37622769772258,0.718627507722507
AKT1,0.655927639369046,7.12716375423043,0.767578973100676
EPHX2,0.654581325580353,7.39447541287576,0.778712508841191
FAM49B,0.651364268275794,7.10595493148832,0.765373433625687
MPPE1,0.650252094772611,6.05045178681146,0.997150194900173
