,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
DDX11L1,0,0,0,0,0,0,0,0,0,0,0,0
WASH7P,0.977188561206484,0,1.50241916096267,0,0,0,0,0,1.04933488767123,0,0,0
MIR6859-1,0,0,0,0,0,0,0,0,0,0,0,0
MIR1302-2,0,0,0,0,0,0,0,0,0,0,0,0
FAM138A,0,0,0,0,0,0,0,0,0,0,0,0
OR4F5,0,0,0,0,0,0,0,0,0,0,0,0
LOC101927589,0,0,0,0,0,0,0,0,0,0,0,0
LOC729737,2.95984011779028,0,2.89066238575048,6.33440673444082,2.51277920607895,4.55141773929247,5.2421068835457,3.43972875942138,3.89767429553537,4.25118874686842,0.855319487273501,5.34120021117074
LOC100996442,0,0,0,0,0,0,0,0,0,0,0,0
LOC102723897,0,0,0,0,1.74570729082727,1.60443379015114,0,0,1.04933488767123,2.32468250927375,2.33508209733235,0
LOC102723917,0,0,0,0,0,0,0,0,0,0,0,0
LOC101929192,0,0,0,0,0,0,0,0,0,0,0,0
OR4F29,0,0,0,0,0,0,0,0,0,0,0,0
RP4-669L17.10,0,0,1.90679859175466,0,1.3612414293702,0,0,0,0,1.00172212515525,0,0
LOC100134822,1.55446638600676,0,1.50241916096267,3.74383746375936,0,0,3.19978560427549,0,3.54791310330226,1.58725821108045,0,2.98534308181042
RP5-857K21.5,0,0,0,0,0,0,0,0,0,0,0,0
MIR6723,0,0,0,0,1.3612414293702,1.01462804851359,1.01687257116206,0,0,1.58725821108045,0.855319487273501,0
OR4F16,0,0,0,0,0,0,0,0,0,0,0,0
LOC100133331,0,0,1.90679859175466,3.74383746375936,1.74570729082727,2.345262304423,0,0,1.6503744370058,0,0.855319487273501,0
LOC101928706,1.55446638600676,0,0,0,1.3612414293702,0,0,0,1.6503744370058,1.58725821108045,0,0
LOC101060494,0,0,0,0,0,0,0,0,0,0,0,0
LOC100288069,3.12911856065082,0,1.90679859175466,0,2.69859972289714,0,3.48996374015425,0,1.6503744370058,1.58725821108045,1.38864071425221,2.30853333503458
LOC100287934,3.12911856065082,0,0,0,0,0,0,1.57054010331741,0,0,0,0
FAM87B,0,0,0,0,2.86319432286341,0,0,3.88665862565631,0,4.17317618066493,0,0
LINC00115,0.977188561206484,0,0.938539453487952,0,0,0,0,0,0,2.00258241746694,0,0
LINC01128,0,0,0,0,3.38050352859419,0,0,0,5.76762237231037,6.23221504559978,2.08291966138848,0
FAM41C,0,0,0,0,0,0,0,0,0,0,0,0
LOC284600,0,0,0,0,0.835544763064257,0,0,4.06705964685785,4.79386404108991,0,0,6.49121693879327
LOC100130417,0,0,0,0,0,0,0,0,0,0,0,0
LOC101928801,0,0,0,0,0,0,0,0,0,0,0,0
SAMD11,3.28060419852085,3.70909606671907,3.88252609429898,4.87459963534536,5.3579414220863,3.9340774096171,5.64758298310603,5.86132534654727,4.67808524667181,5.00333475264908,5.53334293174915,4.44343483994217
NOC2L,5.62735196269227,6.39814219123221,6.14283426805781,7.60020218976439,8.23589589128346,6.58339151436949,8.53330436727559,8.24984571832248,7.06207165309816,6.34324975374072,7.85050726492364,6.85374584891726
KLHL17,0,0,2.48102369995585,0,5.67835275643098,1.01462804851359,3.61574636118298,6.42150661898076,1.04933488767123,0,0,0
PLEKHN1,5.20316736507029,6.10093817648107,5.80723170127738,0,7.18342357288191,7.79716139314295,6.20301442434629,6.79868430292713,4.7371357636319,4.70374967478414,0,4.93797713029431
PERM1,4.2043955376972,3.04385920024338,0,0,2.048976531023,3.34815272185581,4.49147351534777,4.06705964685785,0,2.00258241746694,0,0
HES4,7.06287367445532,6.45882982068518,6.89772104688141,7.58697420885142,6.96527473691412,6.36860345171862,7.09939177778099,7.90321440031419,7.77606057585873,7.16328949104754,6.46579836068128,5.65599293444944
ISG15,0,4.72051355606615,0,0,0.835544763064257,4.61287053411608,0,5.59346770575335,0,0,0,6.21228051047549
AGRN,6.08396106980693,5.91129267230757,4.83276895524329,4.63856561265205,5.70028708660877,5.64323087578424,5.58743317704291,8.26840063365026,6.8643614261968,5.17327169275712,6.38429600302379,6.34099463637752
LOC100288175,2.54674055750149,4.42847751628819,0,0.914946843824564,1.74570729082727,0,3.35215807167605,0,0,6.15314089191846,3.52595253708092,0
RNF223,3.4176842114365,4.1626556138888,5.40075694464995,4.8303814721066,5.67835275643098,4.93503895536655,5.12003722279245,3.88665862565631,0,0,4.40796340842102,3.68497314292479
C1orf159,5.86167985517506,5.62389448967958,6.06596560183856,8.13349095226748,7.0273263048933,0,7.20324477807216,5.10821919500095,7.18381096442739,6.7176549706273,6.75233427199485,6.26885539363139
RP11-465B22.5,0,0,0,0,0,0,0,0,0,0,0,0
MIR200B,0,0,0,0,0,0,0,0,0,0,0,0
MIR200A,0,0,0,0,0,0,0,0,0,0,0,0
MIR429,0,0,0,0,0,0,0,0,0,0,0,1.98744606600347
TTLL10-AS1,0,0,0,0,0,0,0,0,0,0,0,0
TTLL10,0.977188561206484,0,0,0,2.51277920607895,0,0,0,0,0,0,0
TNFRSF18,0,0,0,0,0,0,0,0,0,0,0,0
TNFRSF4,0,0,0,0,0,0,0,0,0,0,0,0
SDF4,7.6052947937123,7.50916962840728,6.82959837683422,4.5863437956225,8.19785542017139,6.48821337424849,7.26214768050977,7.98402154754125,8.27163925481279,7.38712590202271,7.56014150454453,8.4386122834611
B3GALT6,4.54091891343743,6.02269296544354,4.78560399346551,1.47040629349847,3.01091886951416,5.55204461634582,0,0,5.30395307155802,0,6.09085821892113,0
FAM132A,0,0,0,0,0,0,0,3.88665862565631,0,0,0,0
UBE2J2,6.62689404130874,7.77088353934472,7.76971295724997,7.69572527693503,6.58388339741507,7.01756702406484,7.8081857160392,7.57088222906318,6.71079024398971,7.0478102700416,7.49692067842583,6.37575515954322
LOC101928895,0.977188561206484,0,1.90679859175466,0,1.74570729082727,0,0,0,0,0,0,0
SCNN1D,0.977188561206484,0,3.34566171652143,0,4.12723258702923,0,0,0,0,2.81030587924663,3.05005483153942,0
ACAP3,5.34744025103568,5.47513839618365,5.87639362091154,4.00481535204413,0,4.78292905514699,4.20163152906875,7.49413121657993,5.22363752315493,6.21284910123665,7.61476434071582,4.73874886645451
MIR6726,0.977188561206484,0,0.938539453487952,0,0,0,0,1.57054010331741,0,0,0,0
PUSL1,4.41556479039735,6.04924902290603,4.12916472519802,7.19201593124889,6.49883334578384,2.02188682632457,4.7327137477878,7.91503910167193,6.94171209917641,7.12235853510716,6.84663708509391,5.98350045263087
CPSF3L,6.12458451902009,5.35255300408385,6.58983902294607,4.53216046024189,6.61885257016398,7.0061604596357,6.64792150010709,7.52532328418749,7.57224444365746,7.44636593363724,6.50488552033205,8.28707113162155
MIR6727,1.55446638600676,0,0,0,0.835544763064257,0,0,0,1.04933488767123,1.00172212515525,0.855319487273501,0
GLTPD1,5.04284723805334,0,5.54934103724632,5.7583558420405,3.84167356133937,5.02820843509402,6.78813049830466,7.9613919172576,0,8.60705970375561,5.12865191797249,6.4263743120747
TAS1R3,0,0,0,0,0,0,0,0,0,0,0,0
DVL1,2.76802590390751,0,5.46203879626036,4.2257370354029,4.12723258702923,0,0,6.00101593053067,3.08525953461191,0,5.40146414575904,0
MIR6808,0,0,0,0.914946843824564,0,0,0,0,0,0,0,0
MXRA8,0,1.77215897481878,5.19955029763702,0,0,0,0,0,0,0,1.77714742959087,0
AURKAIP1,5.65534872918833,7.34738541199567,7.16980041148318,7.46935219304827,6.90987717905588,4.67181229164509,7.80158228651253,7.69951472247123,8.2104416674247,6.21284910123665,7.56014150454453,7.95484775430625
CCNL2,7.86709385712801,8.86047949870957,8.40217642093343,7.61981949214638,9.09548512084877,8.23358271936414,7.50909720356273,7.79219028148836,7.80394837270612,8.33434839784901,7.88053990251181,7.221753423182
LOC148413,6.76178272848808,6.45882982068518,6.00550104072636,6.0558674293545,7.11974432005576,5.15756868808106,6.91591207324514,5.59346770575335,5.1385858085035,4.81067432484844,5.60704623847877,5.53818457383375
MRPL20,5.78772024246171,7.62844734967926,7.35081448884641,8.05400394601132,7.03597689649585,4.55141773929247,7.67000805628918,7.09741024595751,7.56411358298576,6.86139355316678,6.70835827795724,7.9199437843642
ANKRD65,0,0,0,0,0,0,0,0,0,0,0,0
TMEM88B,0,0,0,0,0,0,0,0,0,0,0,0
LOC102724312,3.76469957278223,0,0,0,3.14491230150727,0,0,0,0,0,0,0
VWA1,5.1647264248613,5.35255300408385,6.1049118322026,5.71036499803477,7.61727024833394,0,4.20163152906875,0,0,6.09085447724417,0,0
ATAD3C,2.28525463074312,0,0,1.47040629349847,0,0,0,0,0,0,0,1.57380885507469
ATAD3B,4.2782733489173,5.39458282782152,2.48102369995585,6.31848793574148,6.17776431735053,3.02550256532648,5.84031269774557,4.83704628510831,5.09410264078995,4.00322730021153,5.09489195165186,0.991642860253225
ATAD3A,4.81360211567834,6.37733210875042,0.938539453487952,4.15578908635543,2.29943626996893,1.01462804851359,4.61713014074182,0,4.9517796018412,4.46271753026143,5.34514115082994,5.53818457383375
TMEM240,0,0,0,0,0,0,0,0,0,1.58725821108045,0,0
SSU72,7.95419316097189,8.14787001125671,8.11795087859956,7.76783619494199,8.35129378979726,7.30504773861374,9.13415202513999,7.27307190016949,9.36601290763183,8.4710380350048,8.13010705766143,9.32755887494671
C1orf233,0,4.58187234092091,1.50241916096267,6.21910009705338,6.74027528055931,0,0,0,0,0,6.14134499640152,0
MIB2,2.54674055750149,5.62389448967958,4.20282141007081,5.38311609083866,6.58388339741507,5.61347127497688,0,0,0,0,3.05005483153942,4.9837638295022
MMP23B,0,0,0,0,0,0,0,0,0,0,0,0
CDK11B,1.96564614263482,3.83653614959722,4.63408561082746,2.18332719684351,4.908219082503,1.01462804851359,2.3488302965728,6.48634672473344,6.00236397200098,5.55795789597325,4.23277630190898,3.56960390603226
SLC35E2B,5.65534872918833,5.17100199788564,5.16310838900517,6.01694132464109,5.70028708660877,3.72733054294172,5.45904340965411,5.02336811927589,5.22363752315493,0,5.58289443145416,4.071691336206
MMP23A,0,0,0.938539453487952,0,0,0,0,0,0,0,0,0
CDK11A,3.65804051295115,2.8153946795453,4.20282141007081,4.4172780750927,3.48528509842576,2.83234150772061,4.67607915338005,5.18835580983679,3.99765887490663,4.58826143678028,3.88320133640444,0
SLC35E2,2.28525463074312,1.77215897481878,3.05878328372484,1.47040629349847,3.7604862539382,1.01462804851359,0,3.68043162641402,0,0,3.96022146822246,4.50753187305508
NADK,5.97709719312694,7.1651400092284,2.7003335593274,5.9970771966114,7.46544305415176,6.31414198070368,6.50891085851178,7.32717418266232,7.39106121296815,0,6.00257717844773,4.30600791318031
GNB1,6.84922103343797,6.02269296544354,6.82959837683422,4.3562136315184,7.87039945114336,7.7636835852373,6.78813049830466,7.47827858470677,6.39963066288367,7.49527619276573,6.63977395452685,3.68497314292479
CALML6,0,0,0,0,0,0,0,0,5.1385858085035,0,0,0
TMEM52,0,0,3.7899605392245,0,0,0,0,0,0,0,0,0
KIAA1751,0,0,0,0,0,0,0,0,0,0,0,0
GABRD,2.76802590390751,0,0,4.78476506704221,3.67445627680123,0,0,1.57054010331741,0,0,0,0
PRKCZ,5.93203211511738,0,5.23509433140934,2.18332719684351,5.51469836685153,3.02550256532648,5.07693892356537,7.39629227204934,5.68004437124643,4.7582023568168,6.7844583423819,1.57380885507469
LOC101929017,3.12911856065082,0,0.938539453487952,0,3.01091886951416,0,5.42507770511574,5.81158530341501,1.04933488767123,0,2.33508209733235,0
LOC100506504,0,0,0,0,0,0,0,0,0,0,0,0
C1orf86,5.70976324990757,2.54381616925882,5.43172323227173,6.54058464189804,6.2686492802062,5.35031674098123,4.7327137477878,5.70664466912252,6.73995575465231,6.78477065487118,6.35607222348404,0
SKI,3.12911856065082,1.14262491429794,3.88252609429898,1.87046288763933,3.7604862539382,0,0,6.66502463974862,0,2.32468250927375,0,0
MORN1,2.28525463074312,0,0.938539453487952,1.87046288763933,0,3.83440432005738,0,0,1.04933488767123,0,2.33508209733235,6.07094779962661
LOC100129534,0,4.78513826222064,0,0,0,0,0,0,0,0,0,1.57380885507469
RER1,7.57629964180425,8.2256047865238,7.15131485187395,8.85558734174295,7.47183304265015,6.82326549038879,7.96415151083259,6.71998316911956,7.8647921088984,8.06951855877631,7.30356993789668,7.37565480848582
PEX10,5.93203211511738,6.74535133322241,5.26978367311695,4.47586248197324,3.01091886951416,5.19823355653755,5.07693892356537,3.68043162641402,6.65062847410271,1.00172212515525,4.35189855842239,7.90811891535455
PLCH2,0,0,0,4.2257370354029,3.58296906655991,0,0,5.26427438843222,0,0,0,0
PANK4,3.54286207283071,0,5.70953518436608,3.30085528456345,3.14491230150727,0,6.20301442434629,0,6.0262363827598,5.95758305327792,5.80794311123862,0
HES5,0,0,0,0,0,0,0,0,0,0,0,0
LOC115110,3.28060419852085,0,0,0,0,0,0,0,0,0,0,0
LOC100133445,0,0,1.90679859175466,0,3.26751156930657,3.34815272185581,0,2.30460383552026,0,0,1.77714742959087,0
TNFRSF14,0,0,4.73684483790472,0,6.25389384352635,5.78346300996501,0,4.5028236985384,0,3.32502644160885,5.31613302829903,0
RP3-395M20.9,0,0,0,0,0,0,0,0,0,0,0,0
FAM213B,6.10441577422414,7.01155492811348,5.26978367311695,0,3.67445627680123,4.02730704228031,7.02197363078338,6.42150661898076,5.04820415172644,6.55799447283117,6.47894543174406,7.4427644427668
MMEL1,4.76303352679981,5.72618859428955,4.20282141007081,0,4.25128033304765,2.345262304423,7.06671992028105,5.86132534654727,2.66627429953909,5.81073572330154,6.07362889386229,4.44343483994217
TTC34,0,0,0,0,0,0,0,0,0,0,0,0
LOC101929067,0,0,0,0,0,0,0,0,0,0,0,0
ACTRT2,0,0,0,0,0,0,0,0,0,0,0,0
LINC00982,0,0,0,0,0,0,0,0,0,0,0,0
PRDM16,4.54091891343743,5.39458282782152,0,0,2.29943626996893,2.60926082631168,0,0,0,0,0,0
MIR4251,0,0,0,0,0,0,0,0,0,0,0,0
ARHGEF16,5.41450391114083,7.0645875427646,6.3515515133522,7.3491390129564,7.66823923598935,5.95937410622992,7.25249602644502,7.64375553196421,0,7.18332757591185,7.18823794791919,0
MEGF6,6.53945982440349,0,4.96566283833578,6.54058464189804,6.01227793597784,0,3.61574636118298,2.30460383552026,7.10753791561987,2.00258241746694,2.54965835678114,6.76475001247737
MIR551A,0,0,0,0,0,0,0,0,0,0,0,0
TPRG1L,5.47858810567444,6.19907191178946,4.87844067644556,1.47040629349847,2.51277920607895,0,6.24255524102605,4.5028236985384,2.07338377137902,7.61813449979732,5.86913887006801,4.50753187305508
WRAP73,5.34744025103568,0,5.60473917498419,6.36572688142238,6.99219571470822,0,4.11906085042092,7.8792702096216,5.38003221979051,4.86130463237838,4.65962666165708,0
TP73,0,0,0,0,0,0,0,0,0,0,0,0
TP73-AS1,4.76303352679981,0,6.1049118322026,5.32055624654708,6.17776431735053,0,0,5.47065058574316,4.17897019048241,5.9806675466329,5.09489195165186,7.48317606498708
CCDC27,0,0,0,0,0,0,0,0,0,0,0,0
SMIM1,0,0,0,0,0.835544763064257,1.60443379015114,0,0,0,0,0,0
LRRC47,4.2043955376972,5.75873593073801,6.70838488654271,8.35644911834229,6.46079028420301,5.3137723828126,7.48457169014484,8.26840063365026,6.61957985958752,7.38712590202271,5.9278441304767,6.40969782413029
CEP104,6.81239441826012,5.1218053934301,4.27289952279381,0,3.91853445989106,0,1.60741569476714,6.77292469070304,7.03878965965302,7.38712590202271,0,0
DFFB,4.41556479039735,4.9632702000304,3.69104615681672,0,3.38050352859419,0,0,0,1.04933488767123,4.91021818501074,0,6.17329253706015
C1orf174,4.12652942480347,5.21857614857409,4.57982421068441,5.60931109376053,0.835544763064257,0,3.02939875235858,5.18835580983679,6.52221143816807,0,6.05619131878901,4.23205167550251
LINC01134,0,0,0,0,0,0,0,0,0,0,0,3.56960390603226
RP13-614K11.1,0,0,0,0,0,0,0,0,0,0,0,0
LOC102724415,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1166F10.1,0,0,0,0,0,0,0,0,0,0,0,0
AJAP1,0,0,0,0,0,0,0,0,0,0,0,0
LOC102724429,0,0,0,0,0,0,0,0,0,0,0,0
MIR4417,0,0,0,0,0,0,0,0,0,0,0,0
LOC100287877,0,0,0,0,0,0,0,0,0,0,0,0
MIR4689,0,0,0,0,0,0,0,0,0,0,0,0
NPHP4,0.977188561206484,5.39458282782152,2.7003335593274,2.44028728818443,4.61682361354602,0,6.20301442434629,4.22738912750537,0,6.49525709186477,0,0
KCNAB2,0,1.14262491429794,0,0,0,0,0,0,4.17897019048241,1.58725821108045,0,0
CHD5,0,2.54381616925882,4.96566283833578,0,0,0,0,0,0,0,0,0
RPL22,6.64096477996929,7.88585255210974,7.20607577623984,6.48462088142792,7.46544305415176,5.27627822225024,6.12052516129773,6.79868430292713,7.35381267274679,8.06412525195807,7.35439071098524,7.89019787463717
LOC102724450,0,0,0,0,0,0,0,0,0,0,0,0
RNF207,0,1.77215897481878,2.22229384555422,0,2.86319432286341,0,1.01687257116206,0,1.04933488767123,1.58725821108045,0.855319487273501,0.991642860253225
ICMT,6.22140393174114,7.46053308293098,7.78777766585852,8.32093525002062,7.3029235549962,3.34815272185581,0,6.20742199340878,8.12458472374469,1.00172212515525,8.17926166585455,5.71147557427249
LINC00337,0,0,0,0,0.835544763064257,0,0,0,3.40955109619043,0,0,0
HES3,0,0,0,0,0,0,0,0,0,0,0,0
GPR153,0,0,0,0,0,0,0,6.77292469070304,0,0,0,0
ACOT7,3.4176842114365,2.8153946795453,5.43172323227173,4.6889629833946,3.9915068162816,0,5.12003722279245,7.3621471101698,6.45344541549344,0,7.9670595276876,4.23205167550251
HES2,0,2.20897628517018,5.63166042663752,4.99966119616638,0,4.98237567708231,7.42567010408146,1.57054010331741,0,0,3.05005483153942,7.09188365852628
ESPN,0,0,0,0,0,0,0,0,0,0,0,0
MIR4252,0,0,0,0,0,0,0,0,0,0,0,0
TNFRSF25,0,1.14262491429794,0,0,2.86319432286341,0,5.3546488753097,2.30460383552026,3.99765887490663,0,0,0
PLEKHG5,0,2.20897628517018,0,0,0,0,0,6.6078893032387,1.04933488767123,0,0,3.68497314292479
NOL9,4.2043955376972,5.55143287183073,4.73684483790472,1.87046288763933,0,1.60443379015114,5.96374367304852,4.37166958678595,6.60380132615011,0,0,0
TAS1R1,0,0,0,0,3.58296906655991,0,0,0,0,0,0,0
ZBTB48,3.65804051295115,0,3.47020579378489,0,6.83254104625445,4.42005376997187,1.60741569476714,5.18835580983679,0,0,1.77714742959087,0
KLHL21,5.81279709640754,2.20897628517018,0,1.47040629349847,5.61047494482349,5.1157242819164,0,7.57088222906318,5.70983166908658,2.00258241746694,5.50791399433957,3.79179578567051
PHF13,2.54674055750149,6.24574404634219,4.20282141007081,6.78026351394817,6.53589895284861,5.19823355653755,0,0,0,7.60333731702894,6.15778879504552,0
THAP3,5.0846281814892,6.71249715348682,5.00737297580569,5.28822871256432,5.63345755982849,0,5.31810172857486,0,7.07357325355337,4.7582023568168,4.61268400998998,5.34120021117074
DNAJC11,5.70976324990757,7.18922001241621,6.04609099233964,6.7330078936708,7.11158308816944,0,6.73367090153672,0,7.65112791845681,5.8362718925512,7.08023609587549,5.76490326747938
LOC100505887,0,0,0,0,0,0,0,0,0,0,0,0
CAMTA1,4.59973482165042,5.43542278527867,4.12916472519802,4.5863437956225,5.72189292150851,4.19743240191301,6.64792150010709,3.43972875942138,5.73901636997337,5.32528433706362,5.16163991022087,5.98350045263087
LOC100129476,0,0,0,0,0,0,0,0,0,0,0,0
LOC101928836,0,0,0,0,0,0,0,0,0,0,0,0
VAMP3,7.3636764262165,6.71249715348682,7.31804150104986,7.10189100529615,7.72818428263166,6.21853900881774,6.86614917495892,6.98970861391777,8.52721884458541,7.68992603439463,6.92558106503224,7.4427644427668
PER3,0,0,0,0.914946843824564,4.47133902707739,4.88609620880177,7.01056679470641,0,0,0,1.38864071425221,0
UTS2,0,0,0,0,0,0,0,0,0,0,0,0
TNFRSF9,0,0,0,0,0,0,0,0,0,0,0,0
PARK7,8.12409788261994,8.68953627184716,8.40997287389498,9.28835214206812,8.695046268664,6.36860345171862,8.80165835444063,7.39629227204934,9.34718264812361,8.09089239822802,8.88490283245688,8.3713046426939
ERRFI1,10.0295330902299,9.51279074306457,9.20322275456009,8.96188598148954,10.1309693583455,11.4808252447971,10.7244010404268,9.35555536410536,10.346074675711,9.80271995990966,7.59678554309992,8.25007830997735
LOC102724539,0.977188561206484,0,0,0,0,0,0,0,2.66627429953909,0,0,0
SLC45A1,0,0,0,0,0,0,0,0,0,0,0,0
RERE,6.18345225827571,7.42040769185183,7.02501506429881,7.99513615516088,7.15193526102161,5.48788579042308,7.63329198237311,2.78878521854311,5.68004437124643,6.64726400551024,6.17404727796199,7.86595151906202
LOC102724552,0,0,0,0,0,0,0,1.57054010331741,0,0,0,0
ENO1,9.06000394849246,10.6505181177615,10.3027991026831,10.4366296967314,11.1828785359639,9.77222703269905,10.6944168801103,10.3866577941932,10.1949847920641,10.5082588185114,11.1849635236335,10.5850186659309
MIR6728,2.28525463074312,3.24104163978872,3.05878328372484,2.44028728818443,3.91853445989106,3.83440432005738,3.83853428356194,2.78878521854311,2.66627429953909,3.91010356822368,4.16931143672517,2.79299861792848
ENO1-AS1,0,1.77215897481878,0,0,2.29943626996893,0,0,0,1.6503744370058,0,0,0
CA6,0,0,0,0,0,0,0,0,0,0,0,0
SLC2A7,0,0,0,0,0,0,0,0,0,0,0,0
SLC2A5,0,0,0,0,0,0,0,0,0,0,0,0
GPR157,5.47858810567444,1.14262491429794,0,0,5.4897266685718,0,5.70532503418614,5.9094074945164,5.61855870255066,0,5.25630608356839,6.19291822310264
MIR34A,3.12911856065082,2.20897628517018,1.50241916096267,3.42498865905305,0,0,0,0,3.6741589981651,0,0,0
LOC102724571,4.59973482165042,2.54381616925882,0,2.44028728818443,1.3612414293702,0,0,3.68043162641402,0,0,0,0
H6PD,6.08396106980693,5.79056516682841,7.30137152907844,5.38311609083866,7.22184144009354,3.83440432005738,0,2.30460383552026,0,0,3.96022146822246,5.96078455709161
SPSB1,5.38136172767844,7.38956386904494,5.16310838900517,0,7.3029235549962,2.02188682632457,5.07693892356537,5.65116572042152,4.09116095734189,7.34327097701084,3.8018363395028,0
LOC100506022,3.54286207283071,0,0,0,0,0,0,0,0,0,0,0
SLC25A33,6.12458451902009,5.01807390936624,6.28527836615346,5.28822871256432,5.4643151088475,0,5.58743317704291,6.82399202878443,6.24546306594033,5.64722962334225,5.65416972234432,6.82887368626681
TMEM201,0,7.39991858527149,3.34566171652143,6.36572688142238,5.6560797876684,3.02550256532648,7.45120865979471,1.57054010331741,4.34001807161508,5.09080391438182,6.4119782121106,6.07094779962661
PIK3CD,2.28525463074312,4.78513826222064,3.20934146827846,0,2.86319432286341,0,0,0,3.99765887490663,3.32502644160885,2.33508209733235,4.15409843275382
C1orf200,0,0,0,0,0,0,0,0,0,0,0,0
LOC101929074,0,0,0,0,0,0,0,0,0,0,0,0
CLSTN1,6.70933075716162,8.87910344683804,8.33004487682393,6.41146797220005,8.39901593034868,3.61166830142447,6.14159384718507,8.09213302563285,9.02165772855189,7.60333731702894,6.60421906939886,8.3969144008219
CTNNBIP1,4.12652942480347,7.01155492811348,4.27289952279381,4.15578908635543,3.84167356133937,0,6.39069761474914,4.5028236985384,5.87669073643956,6.89823106855745,5.96569450620954,0
LZIC,3.28060419852085,6.17515715215473,5.73458651515081,6.8594098973075,2.29943626996893,0,4.7872088135702,3.43972875942138,3.6741589981651,0,0,7.23127546274856
NMNAT1,3.12911856065082,0,4.78560399346551,0.914946843824564,0.835544763064257,2.345262304423,0,0,0,0,2.54965835678114,0
MIR5697,0,0,0,0,0,0,0,0,0,0,0,0
LOC102724647,0,0,0,0,0,0,0,0,0,0,0,0
RBP7,0,0,0,0,0,0,0,0,0,0,0,0
UBE4B,7.4218801710849,7.02499695950628,5.68404115736608,3.74383746375936,6.78201237955032,4.34959576187857,7.87889595039034,7.44604097580404,7.51434193704177,4.32519837703429,7.24320864112537,7.94908875370203
KIF1B,8.00946873492046,7.49957260735795,7.05515791760414,0,7.98204879315668,3.02550256532648,3.7314365541753,6.84886344970727,7.41837977138498,7.51912324784752,6.26792861129353,7.8720514171627
MIR1273D,0,0,0,0,0,0,0,0,0,0,0,0
PGD,7.11420871715562,8.75955817884234,7.89165877024363,8.9017245761348,7.83117666614074,2.83234150772061,8.30022895820022,8.29579308742455,8.41415673144666,6.28880033714617,8.45683078313405,7.06017751366097
APITD1-CORT,5.04284723805334,5.35255300408385,4.73684483790472,5.9147671645765,3.84167356133937,0,5.16188528513346,0,6.85105662676512,0,5.2865296532498,0
APITD1,5.04284723805334,5.35255300408385,4.40360265234451,6.0558674293545,3.84167356133937,0,5.07693892356537,0,6.61957985958752,0,5.19389044535597,0
CORT,0,0,2.89066238575048,0,0,0,2.61297481387861,0,4.7371357636319,0,2.08291966138848,0
DFFA,5.31270194889097,5.75873593073801,6.51951215907168,4.8303814721066,5.84514411790149,5.52032182897618,6.14159384718507,3.43972875942138,6.09557123626098,5.1326269794306,7.20415874590575,7.33206861829521
PEX14,3.54286207283071,5.07087175272999,3.34566171652143,3.42498865905305,5.67835275643098,3.19582875674045,5.7878233354808,4.22738912750537,5.09410264078995,5.78473939845641,4.2935665605813,3.56960390603226
CASZ1,6.22140393174114,7.38956386904494,6.49039258287729,6.96543734855868,7.2444104993992,6.95961037377531,7.01056679470641,5.70664466912252,7.0031466651492,8.9634372253327,4.61268400998998,4.44343483994217
C1orf127,0,0,0,0,0,0,0,0,0,0,0,0
TARDBP,6.78731050279489,6.74535133322241,7.82906926900152,8.17386383642914,7.91328683178586,6.75675783022926,7.64071033067135,8.40044044696939,9.01868576382205,8.01465612650052,8.00390776116626,8.4386122834611
MASP2,2.76802590390751,1.14262491429794,0,4.95916672908945,0,3.48591872390098,0,0,3.7902409497375,0,4.56416241044603,4.84179931039369
SRM,8.19257009944693,8.05264070140375,7.58233083846389,6.38113561205507,8.25083560263363,6.02865892039319,8.06132902327658,8.11281605691046,6.58784831533231,6.23221504559978,7.9529951299491,7.28712448542383
EXOSC10,7.33799471963431,6.85478415994816,6.97333374970053,7.94417551579608,6.84243783369504,7.63629178888508,7.92215340744929,4.5028236985384,8.1788410399045,6.47913699726486,6.53036742453093,6.81627493545331
MTOR,5.12523311231807,7.83333818232731,6.36765480448306,0,5.67835275643098,4.61287053411608,4.11906085042092,6.31843172790617,6.48823810439268,4.00322730021153,6.03854039782932,7.10229939555836
MTOR-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ANGPTL7,0,0,0,0,0,0,0,0,0,0,0,0
UBIAD1,4.81360211567834,6.956498225086,5.78342077729104,6.80332327192555,5.9946353894473,0,6.28104118584029,0,6.26565932273457,2.81030587924663,0,6.44286023286679
PTCHD2,0.977188561206484,0,0,0,5.3016610545669,0,0,3.15066291965395,0,0,0,0
RP1-69M21.2,0,0,0,0,0,0,0,0,0,0,0,0
FBXO2,0,6.26852585676177,3.47020579378489,0,0,4.27551926693385,0,0,0,0,0.855319487273501,0
FBXO44,4.95547021364979,5.65880466411826,5.12572206503694,0,5.6560797876684,1.01462804851359,3.93822812717646,6.16843584257508,2.40007390882571,1.00172212515525,5.53334293174915,5.68400095431772
FBXO6,0,0,0,0,1.3612414293702,0,0,0,1.04933488767123,0,0,0
MAD2L2,7.23971237308105,4.50721268574148,3.7899605392245,6.98573884567136,5.15053340144642,0,5.98721141779069,6.66502463974862,8.41867313210203,5.49521888930415,6.8262071567931,7.36704227910642
