,mean,total,tech,bio,p.value,FDR,per.block.Br11.mean,per.block.Br11.total,per.block.Br11.tech,per.block.Br11.bio,per.block.Br11.p.value,per.block.Br11.FDR,per.block.Br16.mean,per.block.Br16.total,per.block.Br16.tech,per.block.Br16.bio,per.block.Br16.p.value,per.block.Br16.FDR,per.block.Br23.mean,per.block.Br23.total,per.block.Br23.tech,per.block.Br23.bio,per.block.Br23.p.value,per.block.Br23.FDR,per.block.Br37.mean,per.block.Br37.total,per.block.Br37.tech,per.block.Br37.bio,per.block.Br37.p.value,per.block.Br37.FDR,per.block.Br38.mean,per.block.Br38.total,per.block.Br38.tech,per.block.Br38.bio,per.block.Br38.p.value,per.block.Br38.FDR,per.block.Br39.mean,per.block.Br39.total,per.block.Br39.tech,per.block.Br39.bio,per.block.Br39.p.value,per.block.Br39.FDR,per.block.Br44.mean,per.block.Br44.total,per.block.Br44.tech,per.block.Br44.bio,per.block.Br44.p.value,per.block.Br44.FDR,per.block.Br45.mean,per.block.Br45.total,per.block.Br45.tech,per.block.Br45.bio,per.block.Br45.p.value,per.block.Br45.FDR,per.block.Br53.mean,per.block.Br53.total,per.block.Br53.tech,per.block.Br53.bio,per.block.Br53.p.value,per.block.Br53.FDR,per.block.Br57.mean,per.block.Br57.total,per.block.Br57.tech,per.block.Br57.bio,per.block.Br57.p.value,per.block.Br57.FDR,per.block.Br61.mean,per.block.Br61.total,per.block.Br61.tech,per.block.Br61.bio,per.block.Br61.p.value,per.block.Br61.FDR,per.block.Br7.mean,per.block.Br7.total,per.block.Br7.tech,per.block.Br7.bio,per.block.Br7.p.value,per.block.Br7.FDR
MTMR11,1.40091635181235,4.11579514991765,1.7513000115074,2.36449513841025,0,0,0.522591992905268,1.35200866249776,1.08037937307418,0.271629289423583,0.138843784027489,0.350731235655319,0.41625605534907,0.866345518073839,0.566565928071566,0.299779590002273,0.0481795099482401,0.173140774943675,0,0,0,0,NA,NA,2.6517351358873,0.0263425588209892,0.0508098622217518,-0.0244673034007626,0.999971239564533,1,2.4886980983555,12.3872364495166,12.3762018496511,0.0110345998654804,0.411177513796284,0.709554105960966,0.649274313964574,1.26467140432251,1.21115010567161,0.0535212986509013,0.464314897611051,0.978653450279076,0,NA,NA,NA,NA,NA,3.39680905871223,23.076623562699,0.556093379874019,22.5205301828249,0,0,2.91134094205343,NA,NA,NA,NA,NA,1.44370453638166,2.05766613760671,1.64235711694335,0.415309020663364,0.136425906386071,0.999989875876421,0,0,0,0,NA,NA,2.44009432656787,0.127057205639186,0.0294424995664703,0.0976147060727156,8.55408667412062e-30,3.2520350798965e-28
SKAP2,1.38836505448824,3.01781248758286,0.672711459764383,2.34510102781848,0,0,2.8182689478813,0.418835746983584,0.03335596200295,0.385479784980634,0,0,0.857533827455308,0.997333481439928,1.07754707433665,-0.080213592896723,0.592481524234199,0.969097677651904,0.225873602721901,0.255094422032856,0.61640481992819,-0.361310397895334,0.992678216171686,0.99998241641373,0,0,0,0,NA,NA,0,0,0,0,NA,NA,2.69214420907777,0.110222946925075,0.0511085843885761,0.0591143625364991,0.0095294063897702,0.162596213237728,4.35302302865608,NA,NA,NA,NA,NA,3.43603030101406,23.6126084589735,0.53688593999977,23.0757225189737,0,0,0,NA,NA,NA,NA,NA,1.27647514404099,1.27391060332946,1.61298482166111,-0.339074218331659,0.818995126653329,0.999989875876421,1.15293208681912,1.76016781736313,1.35951756118356,0.40065025617957,0.0685306098737808,0.933099782186561,1.42439242587199,1.74995139878109,1.43930983414302,0.310641564638072,0.231448675393042,0.87331807266014
GNG11,0.789144588521423,3.02303059785679,0.737638818309539,2.28539177954725,0,0,0.856022009676727,2.23366483179203,1.52569991682659,0.707964914965441,0.0225632447419833,0.071558397156816,0.519716347396319,1.35052540875486,0.758390617763724,0.592134790991133,0.00707129520631278,0.0329593923489179,1.00247256007948,1.89286445709582,1.46804815606737,0.424816301028454,0.11407984697584,0.35154967486461,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.34028447549895,22.3150007545186,0.585169756373501,21.7298309981452,0,0,0,NA,NA,NA,NA,NA,1.23297217158284,1.476151068936,1.59745580268052,-0.121304733744529,0.629026780636883,0.999989875876421,0,0,0,0,NA,NA,0.939978320979908,0.962099457470596,1.44162393338369,-0.479524475913098,0.87104746002682,0.999662782356121
CXCL5,0.400467439839452,2.43084807693883,0.15666330532514,2.2741847716137,0,0,0.288262582640355,0.914048482055365,0.570902923730442,0.343145558324923,0.00472792300062744,0.0164698877491528,0.338406730590005,0.572595576543082,0.430150119854254,0.142445456688828,0.149016928698379,0.402733827524893,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.37800508516416,22.8218367107899,0.5655800096667,22.2562567011232,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
GABARAPL2,2.54257181743324,4.22069904705806,1.95191432244963,2.26878472460843,0,0,2.74486864209318,0.891263998365043,0.038436650844636,0.852827347520407,0,0,2.48397736835181,0.14515086666773,0.037147540169096,0.108003326498634,3.22087009766814e-20,6.83423104100761e-19,2.16049973652953,2.0509003958521,1.63255832654015,0.418342069311943,0.142949693502202,0.421630886997117,1.30185517711229,3.38965380434815,3.41022347459518,-0.0205696702470299,0.520093542136306,0.876846410660511,2.51766277439447,12.6772516911433,12.6656377246826,0.0116139664606401,0.408694256562139,0.709554105960966,2.97150594090661,0.0253315221136839,0.0155479211969823,0.00978360091670152,0.1010793926582,0.978653450279076,4.45745011384532,NA,NA,NA,NA,NA,3.32620811285092,22.1273208199905,0.592675705546613,21.5346451144439,0,0,2.89144894359666,NA,NA,NA,NA,NA,3.07213395386769,0.0205031098935381,0.167543214714217,-0.147040104820679,0.999929264881409,0.999989875876421,2.36678286561917,0.854263578416853,0.93217029100085,-0.0779067125839974,0.663362074541172,0.999999728243791,2.48022360260669,0.0253506837897085,0.0272023752059704,-0.00185169141626197,0.591547462912426,0.999662782356121
NTRK2,0.694841663002555,3.9275274129369,1.66405197954903,2.26347543338787,0,0,0.2091574775114,0.217218312847535,0.402570388235581,-0.185352075388046,0.976589151659827,0.999970699432885,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,2.73669875410025,14.9790401413877,14.9710649283788,0.00797521300890303,0.446644548669302,0.709554105960966,0.191676288677514,0.110219398923557,0.126613393892912,-0.0163939949693543,0.603509745843311,0.978653450279076,3.51934803364337,NA,NA,NA,NA,NA,3.41512803592623,23.3261990035387,0.547025810567926,22.7791731929708,0,0,2.62489104277568,NA,NA,NA,NA,NA,0.201882821933015,0.529836759291285,0.424402615916997,0.105434143374288,0.140684837977953,0.999989875876421,0,0,0,0,NA,NA,0.193873251877146,0.112760513380257,0.168842658498066,-0.0560821451178086,0.870709625133431,0.999662782356121
EFCAB4A,2.45321210832892,2.49996023296889,0.251216766549479,2.24874346641941,0,0,2.10357470558088,1.87769612394606,0.374601086353728,1.50309503759233,1.53924118617824e-67,1.10320416235992e-66,2.41582955003516,0.0400824046557765,0.0437431864131571,-0.00366078175738058,0.603721804481882,0.971547415591663,3.29919480654568,0.36601066980135,0.016224489002555,0.349786180798795,0,0,2.98197647442784,0.0441133253967947,0.0284475271923353,0.0156657982044594,2.10860529169304e-06,1.35326646018405e-05,0,0,0,0,NA,NA,2.93435207798965,0.0440931097723899,0.0177544418818131,0.0263386678905768,0.00131974133404086,0.0275997232675005,4.5417460901644,NA,NA,NA,NA,NA,3.25589989255986,21.2017682207427,0.631816275248776,20.5699519454939,0,0,2.51896533133933,NA,NA,NA,NA,NA,2.01365064876973,1.40358095697476,1.31902387811059,0.084557078864165,0.390514822092036,0.999989875876421,3.03648733102129,0.0128129294201856,0.0539160842593337,-0.0411031548391482,0.99994002674032,0.999999728243791,2.49115559635909,0.00944458897895683,0.0266406970325,-0.0171961080535432,0.985934641929471,0.999662782356121
DUSP22,1.58788682414694,3.21165815761366,0.967545900508892,2.24411225710477,0,0,2.62663033008197,0.896369579783091,0.0489754010185506,0.847394178764541,0,0,0.677950143760342,0.982301286412292,0.965664301081181,0.0166369853311114,0.478411311247857,0.8682854642453,0.514870589861942,1.32545862152392,1.26362605827538,0.0618325632485424,0.419261976421078,0.868437739166519,2.56096870197031,0.291994362495997,0.0707035452967384,0.221290817199258,5.4490488338285e-151,1.49104614170319e-149,0,0,0,0,NA,NA,1.83154834789681,2.51607845845525,2.37076974641415,0.145308712041098,0.450566088205399,0.978653450279076,0,NA,NA,NA,NA,NA,3.31859786381858,22.0261835634825,0.596778787130902,21.4294047763516,0,0,2.73479079899676,NA,NA,NA,NA,NA,1.84657857297379,1.66692218066978,1.45593391968956,0.210988260980222,0.264874401000949,0.999989875876421,1.14957133498738,1.46041397670842,1.358523359531,0.101890617177427,0.352568350562087,0.999999728243791,1.35215235611825,0.95085954660536,1.54448388665146,-0.593624340046097,0.904441374579935,0.999662782356121
GLA,1.78850094002291,4.27224314344599,2.02844450598865,2.24379863745734,0,0,2.42406418997566,0.904153672074807,0.105631273105286,0.798522398969521,5.75735752963515e-234,7.47134847281921e-233,2.3558100648857,0.179711406148903,0.061278676143252,0.118432730005651,6.25585346553851e-10,6.00791709300028e-09,1.48088220927672,1.86731351543805,2.02656245352716,-0.159248938089109,0.628261675759365,0.99998241641373,1.3936577124549,3.88456363897005,3.86558525810389,0.0189783808661641,0.483642462765308,0.876846410660511,1.97217589881493,7.77895555173297,9.54843831982821,-1.76948276809524,1,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.42601644455225,23.4751773566849,0.541716556270177,22.9334608004147,0,0,2.32250643400784,NA,NA,NA,NA,NA,2.08330701680039,1.44896244610681,1.25620548925638,0.192756956850433,0.252907687230168,0.999989875876421,1.35277619964651,1.72129112158924,1.39042361475353,0.330867506835709,0.114959801722565,0.999999728243791,1.39631966382202,1.46230272571415,1.48860341889862,-0.026300693184462,0.523959491383477,0.982116007483082
ALDH3A1,0.362129760600249,2.32544110742987,0.111420445512208,2.21402066191766,0,0,0.271326569095656,0.809799178069419,0.534137608703151,0.275661569366269,0.0129319003138392,0.0428222728679025,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.34997103690683,22.4446118962293,0.580066846418925,21.8645450498103,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
ADD3,1.50195782685071,4.71971129696236,2.50812844597988,2.21158285098248,0,0,2.4428229926511,1.23400057710479,0.096671606381851,1.13732897072294,0,0,0.592547517317891,0.664520758712623,0.865886952464835,-0.201366193752212,0.767552782112775,0.99913521707492,2.14376844422126,2.03075636112009,1.64104693906938,0.389709422050712,0.161336863316821,0.463679875190924,0,0,0,0,NA,NA,2.89462026780502,16.7576529895752,16.75704003144,0.000612958135217667,0.49632533724376,0.709554105960966,1.10008526580676,1.0955688070446,1.78360498574472,-0.688036178700118,0.782858025227439,0.978653450279076,3.74236364494366,NA,NA,NA,NA,NA,3.31463252731729,21.9735775822996,0.598929335052729,21.3746482472469,0,0,0,NA,NA,NA,NA,NA,0.217514636591999,0.615064022712739,0.455690089895352,0.159373932817388,0.0646887235224192,0.999989875876421,1.0204987560489,1.54646270693536,1.31255860765254,0.233904099282814,0.184305112497252,0.999999728243791,1.29308786074685,1.27950916411858,1.56985591209741,-0.290346747978829,0.735347850689045,0.999662782356121
ERCC-00028,1.01603311124318,4.21691648489364,2.02318045908568,2.19373602580796,0,0,0.986382338640056,1.92755402466809,1.64047080199172,0.287083222676366,0.224950607421091,0.505547196695516,0.962569292585185,1.3291662913111,1.14630637171029,0.182859919600809,0.308080007946138,0.669295766391696,0,0,0,0,NA,NA,0.911663861405184,1.66226199238442,1.64906670452746,0.013195287856959,0.473352707954323,0.876846410660511,2.49891531332838,12.4891554863742,12.4777886311888,0.0113668551854325,0.409281204868116,0.709554105960966,0,0,0,0,NA,NA,4.93869855978752,NA,NA,NA,NA,NA,3.29295791152695,21.6871436141759,0.610838671480685,21.0763049426952,0,0,2.58692237890908,NA,NA,NA,NA,NA,0.442667587489829,1.16825818896137,0.864252203310793,0.304005985650575,0.0635927250140883,0.999989875876421,0.39839253273029,0.571829445395529,0.64806963285218,-0.0762401874566516,0.723586130523995,0.999999728243791,0.666782274725872,1.33379580566583,1.19501157379491,0.138784231870919,0.34641755315934,0.934056861052216
BCAS1,1.89463415985106,3.26196066574095,1.09716834973889,2.16479231600206,0,0,2.2943152771191,2.24074521982568,0.18656712610759,2.05417809371809,0,0,1.47046808687388,0.871636608327186,1.08623520361076,-0.214598595283575,0.732649046794805,0.99913521707492,2.47397016718568,2.09380621300465,0.657516565324394,1.43628964768026,4.63946552758284e-20,3.03036929097389e-19,1.43133970674304,4.09746671219852,3.98439802365486,0.113068688543664,0.406303628558991,0.876846410660511,0,0,0,0,NA,NA,1.56830246896845,1.84573159472333,2.0285981266107,-0.18286653188737,0.572487955750626,0.978653450279076,0,NA,NA,NA,NA,NA,3.12219913577564,19.4962548868763,0.714306001203777,18.7819488856725,0,0,2.37903586577686,NA,NA,NA,NA,NA,2.57155315989928,0.307996595124547,0.89074890971657,-0.582752314592023,0.997722165601413,0.999989875876421,1.51060617629768,1.50360429801525,1.39727806525802,0.106326232757227,0.350520215045363,0.999999728243791,2.50358741964779,0.162364529314042,0.0260354759022393,0.136329053411803,2.9562420096223e-71,3.36332748339177e-69
AMER3,0.492051242998681,2.40662698723899,0.260036779215562,2.14659020802343,0,0,0,0,0,0,NA,NA,0.355576147845134,0.632171984581922,0.459200341092355,0.172971643489568,0.118260018012875,0.341548753252577,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.33342500508277,22.2234445290221,0.588813979767496,21.6346305492546,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,1.23151127705891,1.21065335878584,1.55235347129577,-0.341700112509925,0.772974402308925,0.999662782356121
NCK1,1.54665206029547,3.01138703835962,0.874402556715093,2.13698448164452,0,0,2.89959326486722,0.0693410601764607,0.0287653423557628,0.0405757178206978,5.63547466207468e-10,2.42439326128254e-09,2.2298069863422,0.02711714015966,0.121290529064217,-0.0941733889045566,0.992655381741611,0.99913521707492,0.326768779651687,0.533889176775265,0.891738296210858,-0.357849119435593,0.952659288526159,0.99998241641373,1.1148492354096,2.48577763538676,2.48432105062128,0.00145658476547794,0.498046011216654,0.876846410660511,0,0,0,0,NA,NA,0.423242435552013,0.537402477755999,0.479949315785069,0.0574531619709303,0.404145445039946,0.978653450279076,0,NA,NA,NA,NA,NA,3.36748618921701,22.6799264691346,0.570967086985107,22.1089593821495,0,0,2.46571573945822,NA,NA,NA,NA,NA,2.03577818497405,1.10928230336293,1.29927759324058,-0.189995289877656,0.736990044437901,0.999989875876421,1.76401354529951,1.35659851288832,1.29800366306503,0.0585948498232924,0.409919445212629,0.999999728243791,1.3049819816414,1.31453560795612,1.56971268982303,-0.255177081866907,0.70984084841671,0.999662782356121
RP11-165H23.1,0.330635253133093,2.18639341228769,0.0603447940117846,2.12604861827591,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.30635253133093,21.8639341228769,0.603447940117846,21.2604861827591,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
TBC1D25,1.3221608092507,3.37281087197208,1.24973664011203,2.12307423186005,0,0,1.17740302087563,1.93152345353792,1.7397423684544,0.191781085083529,0.317054808907522,0.642034336850711,0.937108710663758,1.65290119903382,1.13264297385679,0.520258225177026,0.0744449799151519,0.241124389491414,1.00240398580159,1.8907178334525,1.4680347075068,0.422683125945703,0.115249860164696,0.354620672719193,0.911663861405184,1.66226199238442,1.64906670452746,0.013195287856959,0.473352707954323,0.876846410660511,0,0,0,0,NA,NA,0.912141683951319,2.49600735480464,1.65734940363847,0.83865795116617,0.152528182683271,0.978653450279076,0,NA,NA,NA,NA,NA,3.1697820912022,20.0950370114123,0.683688354068513,19.4113486573438,0,0,2.34651223874747,NA,NA,NA,NA,NA,1.60572665605296,1.770063844088,1.60793059809824,0.162133245989765,0.330969675373094,0.999989875876421,2.07307187658694,0.675664703490036,1.13437151979234,-0.458706816302308,0.979331564495101,0.999999728243791,1.43230620596745,1.55393132751709,1.42453977117726,0.12939155633983,0.378684155209544,0.934056861052216
C15orf26,0.423221820345188,2.33659564356316,0.223035326885204,2.11356031667796,0,0,0.298419337318773,0.979595109743529,0.593154133703075,0.386440976040454,0.00245473189838218,0.00874307935454492,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.25589989255986,21.2017682207427,0.631816275248776,20.5699519454939,0,0,0,NA,NA,NA,NA,NA,0.213512657065958,0.592639511455752,0.447713602469336,0.144925908986416,0.0802119259705789,0.999989875876421,0.176797821384192,0.343832166108162,0.284295154868814,0.0595370112393476,0.145354858008171,0.999999728243791,0.287588495123099,0.248121427581507,0.273374102562045,-0.0252526749805382,0.623311173839678,0.999662782356121
BSN,0.423353886833001,2.34556420827246,0.239354330261664,2.1062098780108,0,0,0.217812093918486,0.521863190828708,0.42063263173064,0.101230559098068,0.14938338902712,0.371303312379857,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.25589989255986,21.2017682207427,0.631816275248776,20.5699519454939,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0.759826881851656,1.73201067115323,1.34109439563722,0.39091627551601,0.160736144792112,0.681409452901476
MYCBP,2.21217742965705,2.7100986765907,0.614332605046725,2.09576607154398,0,0,2.33456403943138,0.941294371044356,0.160470965169028,0.780823405875329,2.73556870147644e-98,2.27314826870504e-97,2.28320024496775,0.208290398075334,0.0922575638423686,0.116032834232965,3.8688722261287e-05,0.000240484231816611,2.1596818344054,1.54811014846071,1.6329868486679,-0.0848767002071915,0.58568443484076,0.99998241641373,2.63409333208961,0.000485659296932539,0.0528154743270073,-0.0523298150300747,1,1,0,0,0,0,NA,NA,1.77140518943353,2.35391347281862,2.33907733125669,0.0148361415619278,0.494871349725451,0.978653450279076,0,NA,NA,NA,NA,NA,3.26179424429246,21.2786033841988,0.628426888795767,20.650176495403,0,0,2.71186015432961,NA,NA,NA,NA,NA,2.50909759446296,0.636574882251431,0.92891313132229,-0.292338249070859,0.913819231541195,0.999989875876421,2.68146830248243,0.0470697112668707,0.281498134357418,-0.234428423090548,0.999986747728588,0.999999728243791,2.48646951500497,0.0866447384940008,0.0268797127287786,0.0597650257652222,1.97756489352216e-14,3.6950631629692e-13
GJA9-MYCBP,2.21525259001238,2.69140696215673,0.610676310334477,2.08073065182225,0,0,2.36882259323394,0.935697092991318,0.137164211963656,0.798532881027662,1.00995823433492e-139,9.9078874507151e-139,2.28254763100712,0.207062827845056,0.0925979688326631,0.114464859012393,5.12411658472343e-05,0.000314767161633011,2.15191198990837,1.53059879941968,1.6369889574356,-0.106390158015924,0.606673372103959,0.99998241641373,2.65404416576177,3.8156076816156e-05,0.0505531367099027,-0.0505149806330865,1,1,0,0,0,0,NA,NA,1.76171121988984,2.32888574221757,2.31914841714778,0.00973732506979008,0.496604962751729,0.978653450279076,0,NA,NA,NA,NA,NA,3.24976600168911,21.1219581314688,0.635364841702144,20.4865932897667,0,0,2.7064314999428,NA,NA,NA,NA,NA,2.51467222543165,0.644600641775192,0.925395784865591,-0.280795143090399,0.905871525267148,0.999989875876421,2.6801697774989,0.0472056900985615,0.282793360825826,-0.235587670727264,0.999986831665262,0.999999728243791,2.48888029570309,0.0980225396742572,0.0267564238616045,0.0712661158126527,6.56319550419306e-20,1.69703905301181e-18
SMIM7,2.35011802526093,2.36323254728526,0.302145301942179,2.06108724534308,0,0,2.82485272951688,0.115908040602301,0.0329433287447003,0.0829647118576008,7.71370256037053e-28,4.12965017215457e-27,2.27478752693186,0.158072846950532,0.0967438356679649,0.0613290112825673,0.0231771756736353,0.0953859342079975,2.43081524714816,1.95452219113889,0.881669764942624,1.07285242619626,2.01448701666608e-07,1.17002125387615e-06,2.72705831658918,0.0245238025326286,0.0435383198163035,-0.0190145172836748,0.99986804727689,1,0,0,0,0,NA,NA,2.54535116761505,0.0355766279330732,0.111969232057945,-0.0763926041248719,0.916647563468579,0.978653450279076,0,NA,NA,NA,NA,NA,3.21477413312248,20.6695454539868,0.656031801371046,20.0135136526158,0,0,2.61695725006313,NA,NA,NA,NA,NA,2.53531635474308,0.60345661827618,0.912695962914585,-0.309239344638405,0.929110724238814,0.999989875876421,2.74624870321593,0.0209524661159489,0.223942096290526,-0.202989630174577,0.999997597977647,0.999999728243791,2.20197607372664,0.0497674253161685,0.061918677616097,-0.0121512522999285,0.747768084361637,0.999662782356121
PIWIL3,0.386419580464198,2.19300169072009,0.134868247637374,2.05813344308272,0,0,0,0,0,0,NA,NA,0.377896127376018,0.714027415428957,0.497859219279712,0.216168196149245,0.0862092881713367,0.269638967884534,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.24337408944076,21.0389509681113,0.639086060989625,20.3998649071217,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0.242925587825209,0.177038523660671,0.211737196104405,-0.0346986724437341,0.711368275605845,0.999662782356121
DQX1,0.690170288039831,2.68676452106196,0.632817857796293,2.05394666326567,0,0,1.13026885695192,1.79928758474725,1.72915316030964,0.0701344244376079,0.430492194101373,0.759321742520849,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0.649274313964574,1.26467140432251,1.21115010567161,0.0535212986509013,0.464314897611051,0.978653450279076,0,NA,NA,NA,NA,NA,3.18930303335555,20.3433076771418,0.671536868484243,19.6717708086576,0,0,0,NA,NA,NA,NA,NA,1.03375375120986,1.88449218152453,1.48072904951459,0.403763132009942,0.118524080331208,0.999989875876421,0.899102924916402,1.57588636288355,1.23560939398285,0.340276968900703,0.0823540635995731,0.999999728243791,0,0,0,0,NA,NA
CSNK1G3,1.96206537689862,2.70009185440482,0.67529562293621,2.02479623146861,0,0,1.22511214829736,1.82655509034589,1.74416991007558,0.0823851802703082,0.419200398668275,0.749309063967453,2.35495695374773,0.146570673443428,0.0615734797236744,0.0849971937197535,7.18886077362599e-06,4.80571637118561e-05,1.4358718522307,1.74207779291006,2.00828682069181,-0.26620902778175,0.709536644525387,0.99998241641373,2.69735431251948,0.000195888557298784,0.0459746155185658,-0.045778726961267,1,1,0,0,0,0,NA,NA,2.73164860562852,0.0134542566649179,0.0420299334220585,-0.0285756767571407,0.915906780147603,0.978653450279076,0,NA,NA,NA,NA,NA,3.29756267691848,21.7478392164116,0.608286565383317,21.1395526510283,0,0,2.45821639390026,NA,NA,NA,NA,NA,2.57078535964747,0.117252487402545,0.89120921516646,-0.773956727763915,0.999916968807654,0.999989875876421,1.00988083670944,1.38186199048879,1.30722433718196,0.0746376533068234,0.386649403948317,0.999999728243791,2.29748102328704,0.0251111478237139,0.0442013521986716,-0.0190902043749577,0.929080807463779,0.999662782356121
PRKG1,1.01864782821642,2.91659051708423,0.892538192250231,2.024052324834,0,0,0.361658223205779,0.825442024202065,0.73309857763259,0.0923434465694749,0.293269953880645,0.610430728995613,0.576096938842449,0.954055869174312,0.843623574448303,0.110432294726008,0.340402483115808,0.714831209702519,1.89599297165774,1.41329322439893,1.9207388091455,-0.507445584746567,0.864386561777373,0.99998241641373,0,0,0,0,NA,NA,0,0,0,0,NA,NA,1.57895639215865,2.23392132237381,2.03975189885775,0.194169423516065,0.423501271569422,0.978653450279076,0,NA,NA,NA,NA,NA,3.26179424429246,21.2786033841988,0.628426888795767,20.650176495403,0,0,0,NA,NA,NA,NA,NA,1.67529870732898,1.43757466523407,1.56961373903364,-0.132039073799569,0.642359348805664,0.999989875876421,0.836680804678132,1.02301468126036,1.19012843458877,-0.167113753328414,0.760661102820444,0.999999728243791,0,0,0,0,NA,NA
AP1S2,1.1602461397641,2.89645568206504,0.878515609253388,2.01794007281165,0,0,1.1550172945763,2.39804776720725,1.73652896510515,0.661518802102095,0.050010198466717,0.146935925006157,1.59038076736205,0.871346621471732,1.04167097644142,-0.170324354969687,0.69631730659789,0.99913521707492,0.838364036294711,1.31919060139915,1.40804348756246,-0.0888528861633102,0.603646932379751,0.99998241641373,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,3.1697820912022,20.0950370114123,0.683688354068513,19.4113486573438,0,0,2.13598308880554,NA,NA,NA,NA,NA,1.5335295480444,1.36120469306269,1.63272696749447,-0.271522274431783,0.764580450586159,0.999989875876421,1.73945616243353,1.02695866224112,1.31062969303054,-0.283671030789415,0.862578694432939,0.999999728243791,1.57593149772783,1.89277146385615,0.97186764883132,0.920903815024834,0.000634482965114902,0.00498199012930918
TMOD2,0.70141098147255,2.80342061695679,0.785647468016747,2.01777314894004,0,0,0.222057805894271,0.542406360744353,0.429528104636278,0.112878256108075,0.128262214571338,0.328556140129637,0.255516902029507,0.326444436113785,0.298635139455893,0.0278092966578917,0.384899883118168,0.766348809288703,0.265231605245225,0.351739022104795,0.723810934608771,-0.372071912503976,0.983853431536422,0.99998241641373,1.18147682448074,2.7917749735702,2.79405125177915,-0.0022762782089516,0.502715084677707,0.876846410660511,0,0,0,0,NA,NA,0.666768943791608,0.514166501022988,1.25083912427051,-0.736672623247526,0.883705811219166,0.978653450279076,0,NA,NA,NA,NA,NA,3.27292920363851,21.4241311440597,0.622078784640329,20.8020523594193,0,0,0,NA,NA,NA,NA,NA,0.956066685408749,1.66928373867731,1.42515869634345,0.244125042333855,0.228806818189462,0.999989875876421,0.194061844236883,0.414259993274824,0.312372644433086,0.101887348841738,0.0499222738554276,0.834007027047415,0,0,0,0,NA,NA
ERCC-00164,0.804916124493427,3.97090685485396,1.96361289041675,2.00729396443721,0,0,0.29026633267328,0.485245988297532,0.575280639615798,-0.0900346513182656,0.750392829410643,0.970601245846069,0.201553991358853,0.203120057163424,0.222357037820065,-0.0192369806566415,0.607140121068483,0.971547415591663,0,0,0,0,NA,NA,0,0,0,0,NA,NA,2.79062895535802,15.5752199329652,15.5689705058636,0.00624942710158649,0.459743926699386,0.709554105960966,0.475092655114094,0.677139092830078,0.607151778739771,0.0699873140903077,0.407631514933832,0.978653450279076,0,NA,NA,NA,NA,NA,3.18930303335555,20.3433076771418,0.671536868484243,19.6717708086576,0,0,0,NA,NA,NA,NA,NA,0.174696706953939,0.396746212467154,0.369346282731622,0.0273999297355323,0.373846454192832,0.999989875876421,0.197584625518292,0.429436526653239,0.318106779934513,0.111329746718725,0.0387229502768997,0.745083664081499,0.730034944602241,1.59885306102119,1.30337901097788,0.295474050043313,0.220335093848176,0.846666676610992
