,logFC,logCPM,PValue
ITGA2,3.37870741114168,6.84846366637148,0.359442746573045
ZFP3,3.36957069164255,5.78987955600944,0.523821241088153
RSU1,3.35911577721479,7.15145667795437,0.298586392755693
SRGAP3,3.35401818211423,4.60110551082323,0.64098633053853
DTX4,3.35010930038582,5.03886239732009,0.613042975486698
CD14,3.34869376972584,9.65070144648636,0.136573008440243
DISC1,3.34410884923259,4.58124083358972,0.643954959869169
EPHA10,3.34302801755654,4.42179303892127,0.654745980337344
PLAC4,3.34198070560146,5.55028751721394,0.562535991038881
IYD,3.32598954553955,4.38096575575332,0.659508840116276
CPQ,3.32084212204063,6.71281116766372,0.393664235984617
CMTM2,3.27455695886766,4.97419825789169,0.62203005425762
RDH16,3.26943501708407,4.83999558690531,0.629639365402065
IFIT3,3.26194634946643,7.4632426228817,0.26591517986872
B9D1,3.26186393550195,6.05185419970069,0.499872587474824
SGK1,3.25570998583743,7.28719083811521,0.288529996490074
ADM,3.24249304091452,6.90025316479313,0.364100963759012
LINC01124,3.21675288132635,4.39329867834862,0.658601061328779
PIP,3.21518447085201,7.46813673853033,0.270814090206914
RRAGB,3.21047114471473,6.989715825693,0.349877454311386
CTDP1,3.20156873583986,5.32559974586957,0.58934926658073
KBTBD2,3.19258236821925,6.88287411851691,0.374924379311828
SMCHD1,3.17213385377144,7.76536475187129,0.245853476269294
FAM160B1,3.17147583259285,6.33805821010395,0.477835725822839
XAF1,3.17141598408945,8.01914829670088,0.223025914409415
KLF10,3.16716102699086,7.71737358076381,0.249863109546924
CADM1,3.16712071152919,5.12249362992562,0.61978078270914
CYP1B1,3.16673462502321,6.66955724753694,0.417898888751155
ODC1,3.14647718540211,7.65816658904988,0.258405407124129
ZNF175,3.12668245733915,4.26671345017453,0.67702215783418
STK32A,3.11298028738923,4.95352400954119,0.634029241338303
THYN1,3.10824820922216,5.86733005012188,0.541578461107115
C5orf49,3.08722182332895,6.12561247582318,0.508937973430521
ZNF445,3.08491200872762,5.45640471331599,0.589171239327527
CWC22,3.08171498366401,6.99665437124942,0.364726117708289
IL12A,3.07033956882655,6.38429777894981,0.482350079627924
SPATA24,3.06730099779047,4.37975282630392,0.673438306014259
CCSER2,3.06333467268316,6.90121568604759,0.386135523175933
ZDHHC18,3.0473559806281,6.16639458168193,0.510995981415364
RTEL1,3.04248134933786,6.60333852655154,0.443817857697951
ADRBK2,3.02125567234539,5.18692673529735,0.616273940966507
RP11-65J3.1,3.00508072534257,5.00191132437012,0.637572972847903
IFI44,2.9942772263388,8.42851919594107,0.221289829524606
COTL1,2.9864722382567,9.21587191342411,0.188054175701612
FES,2.97819193592844,7.09038287682187,0.359436528176721
SP140L,2.94360133271871,4.44625021994788,0.674545727199787
AZGP1,2.94055182680464,6.9098771510644,0.400108661805293
TSKU,2.9386776935339,6.45260913757386,0.486348097663216
ZNF672,2.93257199667541,6.95557486219577,0.391489042976987
FAM169A,2.92935406631927,6.00045103836496,0.53725702907682
NT5C3B,2.91320162252516,7.6554968092068,0.288913642212399
GLS,2.90965435279858,7.50704754841061,0.306102974967991
ARHGEF2,2.90761414236818,6.42818514417317,0.494194123835356
C11orf71,2.90713797003969,5.87678374166696,0.552610193828814
C2orf42,2.8794849765759,5.34577195238052,0.616750113636136
ZBTB46,2.87656040296781,5.34789651171575,0.616558839472121
TGFBI,2.87618181482705,7.38103918320533,0.3265845094312
TTC32,2.86839683660964,6.09433457489166,0.534021014310712
IL1R2,2.85928820259172,5.54279251192614,0.600627136816953
PTPRE,2.85711177052445,7.73839586881649,0.28858436143083
VCAN,2.85526970112388,8.32946881661311,0.244828300823104
GBP5,2.85504448896755,4.9901715928716,0.646629521882006
CDC42EP3,2.84492868501323,8.19663880211222,0.253869201299872
ERVMER34-1,2.82501260361246,5.23092589945347,0.631758531342178
DOCK2,2.81661567899825,5.27574622210129,0.623563437535777
EVI2B,2.81375181740588,7.15935831379718,0.367700194552236
NEDD9,2.7905487455513,7.83027817842659,0.290916395571982
LYPD5,2.78626168452953,4.8342293560832,0.659782155625129
LOC102724248,2.7673084294567,5.96671662266028,0.55710785562758
HLA-DMB,2.76187836588772,4.59437072954715,0.673064136158779
RGS2,2.72080168751858,8.29303659063629,0.266765612101731
BCL6,2.68544243424236,7.23385865029344,0.370617936832713
NPTN-IT1,2.68154851239925,6.20866522227789,0.544842887776645
CLEC4A,2.67684004306389,6.24229878597991,0.541830938884567
BHLHE41,2.67167783430076,6.08542029814776,0.557280115846602
GGT7,2.6663703014447,4.4112682434123,0.68877063559114
NFKBIA,2.65271603968225,12.3276237822099,0.190338618790365
TMPRSS13,2.65125340989746,6.85281547319551,0.44955436685782
LMCD1,2.64702198228565,7.87510931032546,0.308497750799152
PLOD3,2.64339445981882,6.91438470707637,0.438544107017491
