,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
NBR1,0.538506457115295,0.00865980316536344,12.1626834361663,8.92381301867475,1.7145294200107,0.00553783162354829,0.86901500475533,0.0270961464052748,10.2337944990378,2.63922556206589,0.0168566178347783,0.071103844292807,4.64556286680794,0.0403245944489041,0,10.1827317660667,25.0039724674455,0.0100665489520913,5.36787336401957,17.1334009696688,0.281258126318461,0.0176593808048248,0.0352492323622593,25.2227321789645
NCALD,0,0.000814054883118626,0,0,0,0,2.1407168574197,0.00084904740803407,0,2.96623913212359,0,0.000954862212219754,0,0,0.00152358067508523,0,0,0,0,0,0.000852882199679023,0,0,0
NCAPD2,0.0849292089239512,0,0,4.51496727998324,3.68073309594165,0,0,0,0,0.012412410647877,0,0,0.00627793382905315,0,0,0,0,0,0.695801800476763,0,0,5.94812817966131,0,0
NCAPD3,0,0,0.00742457417177666,1.68355955840402,1.59012721016978,0.0848101702288127,0,0,1.57576927396721,0,0.0599285754141974,0,0.00321633596405174,0,0,0.712576430048352,0,0,0.831777190269211,0,0,0.0096588545971678,0,2.0729220629749
NCAPG,4.38313420397247,0.0526549561527322,0,0,0.0453260987221867,0,0,0,0,0,0.481725386052804,0,0,0,0,0,0,0,0.0220160191496673,0.00321784437421275,0.0441331175662273,115.246524128174,0,0
NCAPG2,0,0,0,0,0,0,0,0.0227455286426679,0,0,0,0,0,0,0,0,0,0,0.390063702843303,0,0,0,0,0
NCAPH,0,0,6.26716399658578,0,0.520335935588633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451321733155249,0,0,0,0,0
NCBP2,0,0,79.8773586524017,6.15051272962401,36.8390199213366,0,1.14904499601986,0,52.9666926162121,6.86151053608632,44.2351777729255,0.116401049404814,0,74.2433646681787,0,0,0,151.37670404923,21.0574345739491,0.0151612728677104,0.259923321372563,220.730601726041,0,0.0312000604811924
NCDN,0,0,30.9907702859885,0,0,0,0,0,18.643568595914,20.6288135382211,0.0354365629902839,0,0.0247242085366414,0,0,0,0,0.0634867384783869,47.8022518151957,0,0.0762929712197316,0,0,0
NCF4,0,0,0,0,0,0.0583669153264049,0,0,0,0,0,0,0,0,0,0,0,0,0.0190811505679479,0,0,0,0,0
NCK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285668996907299,0,0,0.00834509524716019,0,0,0,0,1.20731998060062
NCK2,0.015194701369466,0,0.00374509475419334,0.0214088844478544,0.0925488519951538,0,0.0829923100725905,0,0.138234371783014,0,0.009301261468587,0,0,0,0.00447158208000519,1.21933991041662,0.00102365820593467,0.0124978279045541,0.0574403160537132,2.09812803264005,0.0225282424523015,0,2.06170697930534,0.00901397283033446
NCKAP1,0.00194359531787729,0.0247541564442372,3.53966492093487,0.00410770240513994,1.82899784967862,0.00879442303412045,4.58247434318033,0.586647452318613,0.421714080384874,0,0,0,0.14194576630677,0,0.247091968325222,4.1795558322387,17.7132817883648,0.377276902859484,0.307630185308271,0.294150405513983,0.0172898902659393,0.0140221006953211,0.241505025258485,2.1065339710546
NCL,32.0758222671459,0.213329692430732,2.9538558613569,0,8.77377187590844,4.21391062245124,3.2630011528732,2.88013588230904,2.16001099470282,19.1738126705372,0.634415691223099,0,2.17293029970967,0,0,0.00619098269496486,0.0203116090275409,39.8841149447185,16.6872950705393,0.00724276814776309,0.0124169281123313,0,0,0
NCOA1,0,0.00255398620736807,0.0900771088732507,0.297513379131041,1.49773213407952,0,0.581589377476449,0.00532754096680392,1.47584906926919,0,0.00124285646656184,0.00449362500708231,0.0485601263941301,0.00099105849630369,0.00239001332138264,0.975918758864291,3.93280266250324,0.471308064028532,0.568640382843672,0.255189079541922,0.0093653056677309,0,0,2.94853835436025
NCOA3,0,0,0,0,0.00495490090102593,0,0,0.00360209691292524,0.0199822203738189,0.0123648400179987,0.174788520560593,0.0108027143340787,0.286114717851312,44.8490279955459,0,1.04997972030019,0.00986487108554192,0,0.0649814190349439,9.84799124301631,0.00241224405098584,0,0.00803305485432598,3.26618313256688
NCOA4,122.158479194806,1.53725665056638,1.81821468345774,156.742577049424,35.7288657799965,164.241789729881,63.2340088271116,204.454534573315,77.0369816819936,422.930986513574,184.232026478911,0.606516249281745,544.780779689704,0.29283851561492,1.02007022763719,91.179440255647,286.792336918925,0.0406131142762659,12.6944245710395,25.5700320459708,5.28562395425449,0.0569968877388071,1.83656260585516,80.1690850804486
NCOA6,0,0.00261327510609939,4.0267254738077,0.0624451142434578,1.28786312197996,0,2.47450079413919,0.591456923590371,0.0566999929650209,5.89436525362598,1.83634701504556,0,0,0,0,1.95892505262854,0,0.486046369017713,1.51060114743183,0.00079851102468308,0,0.00532908420262474,0.00151959807337755,0
NDC80,0,0,0,0,0.749595012835538,0,0,0,0,0,0,0,2.93508572819827,0,0,0,0,0.0138034855988879,0.943342318195588,0,0,0.419725850067343,0.0184131678700916,0
NDE1,0,0,0.309694085201935,0,1.45114380559964,0.00274658745809376,0.254181647211084,0,0,0,0,0.00503789054304832,1.47867556157336,0,0.00803847149500199,0,0,0.00249634324204908,0.143665084352238,0.0131237361847451,23.1066783519352,0,0,1.17210628001877
NDEL1,0.00326304202028149,0,0.0144765746034116,1.64821436753192,1.04342403620925,0.00590587384946112,5.02000101478875,0.0240807884978555,0.333963545520422,0.260384042715981,2.14823983370594,0.0108327684694543,0.0031356362301711,0,0,7.30879634452041,0,11.5944134874535,0.352358580603719,0.0268084577487952,0,0.00470825416799443,0,11.4779628711031
NDP,0,0.0289900620527476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDST1,0,0,2.75851006085215,1.19261796817802,0.074257464596716,0,0,0,0.00713016529162163,0,0,0,0,0,0,9.16950190121339,0,0.00286507223915144,0.901717668548649,4.32134874696256,0,0.110574025199362,0.0343967834423766,0
NDST2,0,0,13.9178933243909,0,18.4086721436282,0,0,14.022632594924,10.1282256352316,0,15.5618481807852,0.0423362166137061,0,0,0,22.0215890652592,0,0,0.0754561368368187,0,10.7771827709876,13.5796583893864,0,0
NDST3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148408211556897,0.000828432151248764,0,0,0,0,0,0,0,0
NDUFA6,1.02167468162095,0,31.6257968142686,0.196296734125256,6.93002660070911,12.8600566217702,167.155645546225,0.239903192372006,9.50596788133269,2.20583166941715,58.9729799385058,0.15417243965367,10.3979776267322,0.357024899212802,0.245997953087932,69.1057668963304,298.216886001554,0.0381972697253941,68.901743036864,0.582349237471939,0.688533527554871,80.3426896208157,238.499522272961,155.29664048943
NDUFAF2,0,0,0,0,0.234767168535593,0,0.00219297129141572,0,0.175054491306122,0.633914512698498,0,0,0,0,0,0,0,0.00198143980634609,0.550562112249679,0,0,0,0,0
NDUFAF6,0,0,0.00253468626602183,0.140065824705938,0.0313186073363757,0,0,0.3052584315012,0.332128235091187,0,0,0,0.177880803643854,0,0,0,0,0.0253756512109405,0.216351721860546,0,0,0,0,0
NDUFS2,72.0622800779399,0.546854847530167,99.4994470143616,25.0456316617435,79.1540680299913,0,5.88899781224409,0.348554345075039,62.1963517109576,107.383626529381,68.9344569655259,0.166300426563255,0,0,0.0379070573036912,16.7059516456538,0.0260336517886624,326.073110022796,54.8760504613027,0.0123775327163373,0.954896233940818,120.665090704668,0.0117774672405924,0.0127357304603403
NDUFS4,0,0,3.11358964628653,0.134642554318505,1.00137414534046,0,0,0,3.66397133562604,0.00780908094368454,1.9218942901774,0.0170562802518118,0,0,0,0,0,1.65651726593629,2.42588236125133,0,0.0182815878144637,0,0,0
NDUFS5,232.007795349391,1.32994087929637,16.3414386595607,16.145984558045,15.0489895138196,0.13717417981677,93.333789872264,8.47926309218935,88.3664168888992,16.8764420664871,55.4499477201734,0.150965919809947,1.92272780467217,0,0.0802938738439211,51.7010096173382,0.0183812980229399,0.0997408870444289,112.470265740762,0.091762337250783,0.0898950962881209,0.787373151941209,0,0
NDUFS7,0.0209059763992168,0,0,0.132551558568248,0,0,10.733565073084,0,2.22525708089297,0.238321989022089,0,0,0.0200897005361982,0,0,0,0,0.0859771076972683,13.3596022367448,0,0.123983984567168,82.0194582521137,0,0
NEAT1,0.0443060506592907,0.329171419907064,15.0617929614461,1.24071503808108,31.8099958483246,0.741764888438688,100.730959420035,23.1332963119274,62.7135833600679,112.379401305023,0.686511417203276,0.496424962172197,16.0831280614942,89.1575826782752,6.89417745844364,296.614247652061,66.1119498455237,16.6996698171877,84.3819588040055,150.441116442601,0.295604265058478,1.51832200648985,597.35566455075,255.527207101624
NEB,0,0.00143227668698218,0,0,0,0,0.011056122072391,0,0.00207173182510351,0.00192295691607662,0.0209098350318345,0.00672007214355492,0,0.162289535031209,0,0,0,0,0,0,0,0,0.000832857164177537,0.00270186555519427
NECAB3,0,0,0.225346679254764,0,0,0,0.0792657651490067,1.34945545709253,0.0297061496291646,1.46136348098886,3.23807712514843,0.168626105871201,0,0,0,1.06207633549688,0.360768940788869,0.250669582572899,1.54565226154481,3.16903410477725,0,2.63844320585456,0,0
NECAP1,0,0,0,0.0508973004631908,3.96044741620671,0,0,0,0.0246477918038566,0,0,0,0,0,0.0318921040317895,0,0.00730090903231851,16.440767350337,0.659041364757621,0,0,0,0,0
NECAP2,0,0,0,0,11.9813993581806,0.0117891700957368,0.0237178959416773,0,0,33.4139568169912,0.448563509154018,0,0.550817099043002,0,0.0690070199549244,10.5835164204673,0.00789872588494159,0.0214300950156419,1.31038818240385,0,0,0,0.0750400561649007,0
NEDD1,0.287071441454372,0.0229950920722332,0,0,0.379394322642628,0,0,0,0.0110871650476064,0,0,0,0,0,0.0143458295951915,0,0,0,0.0320489227985921,0,0,0,0,0
NEDD4,1.11763406502965,0.0149814210430021,0,0,0.432944191012852,0,0,0,0,0,0,0,0,0,0.00400559226231414,0,0.000916981353709498,0,0,0,0,0,0,0
NEFH,0,0,0,0,5.36169773278739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEK1,0,0,0,0,0.0244553250168324,0,0,0,0.00469637660206502,3.99513446828306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEK11,0,0,0.454600632306111,0,0.30849871540102,0,0,0,0,0,0.0118055445283609,0,0,0,0,0,0,0,0.102586560290161,0,0,0,0,0
NEK4,0,0,0,0,1.05667927099774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491848971110698
NEK6,0,0.00745766854762848,0.0116900521974865,0,0,0,0,0,0,0,3.97392462445754,0,0,0,0,0,0,0.0043345665062829,1.81634585012707,0.00113938072187933,0,5.77901903633156,0,0
NEK7,0,0,0,0,0.055707815505423,0,0,0.0483729422278927,0.00312027163781005,0.185356744829918,0.00419902257042754,0,0,0,0,0.0247907267104241,0,0,0,0,0,0.0043989926867918,0.0100350462593303,0.153277987455558
NEK9,0,0.00743583523657137,7.13336675038247,0.0111051162332536,4.40059646451944,0,0,0,2.16188421260714,0,0,0,0,0.0865628913780938,0,0,0,0,4.24386879204926,0,0,0.0909805293749102,0.00864775459198589,0
NELL2,0,0,0.177182998867269,0.244841104952484,1.01757641257095,0,0,0,0.265842001094621,0,0,0.00101210227374542,0.000585923084600838,0,0,0,0,0,0.0108232620345955,0,0,0,0,0
NENF,158.731431862496,1.29919052478464,0.0831227940672896,0,0.114118447232337,0,21.2514938120156,0.248884315566216,0.0383515904566732,0,0,0,0,0,0,0,0,0,1.21946401277389,0.00810163269667682,0,0.594753355097512,0,0.033344354704025
NET1,0,0,5.82243540409685,4.37827118568845,7.99356295564645,0,8.72816326331434,0.0360194198069388,3.80755932800777,4.66752634002075,0.112039104239158,0,0,0.1429446558464,0,3.11091721158787,0,23.4580392539227,3.35321788436904,0,0,2.26924505494219,0,0
NETO2,0,0,0,0,0,0,4.04063226874485,0.0112373620066681,0,0,0.330315607826903,0,2.08513513608503,0,0,0,0,0,0.230876391270876,0,0,0,0.00939768705558395,0
NEURL2,0,0,0,0.206328158401112,0,0,0,0,0,0,0,0,0,0,0,39.0430021368397,0,0,1.01088729662009,0,0,0,0,0
NEURL3,0,0,0.0534621850975653,5.04268543265383,12.1106197990301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEURL4,0,0,0.162549899796825,31.5160003911484,1.95267731004361,12.035986413683,1.46754244218627,0.459664027561826,30.7866981431293,14.5141640606697,0.605559759740396,0.060817751349032,4.38344860145572,0,0,0,0.0222151306872233,0.0602720449281191,23.5490106372317,0,0.0543223691191129,1.34809647564352,0.0150749869460223,64.0487897304259
NEXN,0,0.0386609189453212,0,0.0673615873758712,0,0.0288436813188806,0.0165796580745747,0.0134409254639722,0,0,0,0,0,0,0.771814024927938,24.2277761624523,0.138037301790125,0,0.47147482705025,0.00196886848551106,0,0,7.07777061038538,15.2019503240714
NFATC1,0.0113360205288428,0,0,0,0,0.00170978253784158,0.233906728892306,0,0.00386737037032093,0.00358964732332906,0.234198486900326,0.0125445810985236,0.00181556741915817,58.9115674271929,0.00500404170731582,7.15926669364481,0.0893530309096158,0.00155400261190906,0,0,0,0,0,2.7723328029972
NFATC2IP,15.2941603854773,0.175250174997322,0.206031249604356,33.0432835777515,13.8600532014182,0.112070210211505,10.4278517707138,0.331294884704199,14.0688324643724,0,0,0.0513908132178898,0.0297510089463011,0,0,0,0.0187717172442989,21.0212307722086,7.30463809530064,0,0.0688533527554871,0,0,2.39680818211468
NFATC4,0,0,0.12045973211022,19.8549123253813,30.2090395288353,0,0,0,0,66.3754082616462,0,0,0,0,0,0,0,0,4.60548380890703,0,0,5.61543210480662,0,0
NFE2,0,0.160311396603008,0.314114354602328,4.7883704685541,41.3132169161449,8.76520824525683,28.3590545214146,2.77974083075246,17.1014540102345,1.02235244085251,5.46090807968196,0.14103038196082,122.03186252453,940.33374677188,4.95062592248726,924.034113946851,754.862106978171,0,0.251359442353648,641.172586179432,0.041989409867733,0,874.145034698755,1098.76913804583
NFE2L2,2.30323784139289,0.0302597446653351,1.8159980840586,0.00322797805689859,3.911851075315,0.00414658148677504,0.0834224864162239,0.00338147933116669,0.459580054908999,0,0.04417625971353,0.00253527015820349,0.26272021082909,0,0.0121358513397851,2.11247607428637,6.5574857074841,0.0037687824728148,0.128780950623314,0,0,0,0,2.57822082081656
NFIA,0.016036677246526,0,0,0.0588664513151742,0.318736165911951,0,0,0,0.000863847706063412,0,0.0186000012112696,0,0.0656974955099331,0,0,0,0,0.000347114825571462,0.000624266625473932,0,0,0.000608930917332229,0.00069455104375519,0
NFIX,0.00244062569397657,0,0.406046333278684,0.206326161438651,0.0445965538844964,4.53000147432814,0,0.210734226544817,0.0149874872278539,0.510077624545974,0.322704197320063,0,0.87246321702999,0,0.129283387236619,0.00360837562442082,0,0,0.0216616609858294,0,0,0,0.00200837385731843,0
NFKB2,7.73226942363408,0.0848236674205602,0,0,6.20647565536019,0,3.71039900148885,0,0,0,0.041278078662678,0,0,1.08620482342256,0,0.0443096004148781,0,0.0246507219644509,2.57131090114846,0,0,0,0,0
NFKBIA,2.6494771845272,0.771932071034634,0.345719927488149,26.1861420490919,61.4652853764995,1.19884128993635,38.4481092343528,3.68052081110363,164.454713130721,0.148055203522066,218.94933803778,0.25870097259562,8.83621514474025,1716.21279579087,1.65113582851356,223.047408280766,0.519731769623905,845.47614470515,160.457428348058,605.043258926415,8.89625318930677,0.674636369782342,563.078084683143,45.7657450825976
NFKBID,0,0,0,0.618435205703154,0.0524204840034136,0,0,0,0,0,0,0,4.9787653466317,0,0,0,0,0,2.49527006282428,0,0,0,0,0
NFKBIZ,0,0,0.0169348443182412,0.258155373146473,5.1149290043596,0,0.0138992858751793,0,0.0156269581894694,0,0,0.0126722828149227,0,0.276689394334941,0,0.00564350122446768,0.00925770560714567,0,0,0,0,0,0,5.96455308991815
NFRKB,0.00789159064052554,0,0.0350112563482397,10.557507222382,18.7459745480067,0,7.67238231428888,0.00582388225297076,0,0,1.76080703907427,0,0,0,0,0,0.00478486690100815,0,2.27634710609935,0,0,0,0,0
NFX1,0.00312688805663529,0.00442498814357116,0.00693626192170408,0.013217078136278,4.5042485321775,0,0.00569294205149788,0,0.00640057109500111,0,0.0129200974840761,0,0.00300479841115534,0,3.78477512906711,0.201100037674364,0.100483213573131,0,0.407037414543339,0.0851821202959653,0.0046360432198189,13.0977471603184,39.2036657917241,0.139122595933248
NFXL1,0,0,0,0,0,0,0,0,2.12029856600399,0,0,0.0186216822519669,0.00359346869335383,0,0,0,0,0,0,0,0,0,0.00307718947877921,0
NFYA,0,0,0.0380152123874971,2.86130721525404,0,0,0.015600506702336,0,0,0.0162800855821606,0,0.0142233230371305,0,0.00941076199242493,0.0226947719132059,1.06415311912827,0,0.444014543489757,2.15477794410202,0,0,0,0,15.7910027267357
NFYC,2.23924957791784,0.0267790508789917,0,0,0.585899137385411,0.119873986027309,0,0,0,0,0,0,0.378841172952946,0.0484934076099184,0,0.00233144254825079,0,0.00518819772644337,0.223936411703271,0,0,0,0.00259529979753608,0
NGDN,0,0,0.0835448947316594,6.71272970338128,6.17457270504948,0.0340830357020652,3.67989829938668,1.20441706402238,9.08408775946904,0,0.0172909045312908,0,3.24519499944691,0,0,0,0.00380593027542913,0,0.77996322520191,0,0.00930659162776728,0,0.0051653397882159,0
NGEF,0,0,0,0,0.27966292179295,0,0,0,0.00383615663450905,0.00356067510384159,0,0,0,0,0,0,0,0,0.11643366149915,0,0,1.18711199318528,0,0
NGRN,0,0,28.6901416492493,107.021002723683,111.031288923902,0,102.810274573549,6.8045897222283,52.2346312184324,35.699812778184,91.7795214786466,0.0827311342345514,42.4584295907989,0,0.0660030084626678,0,0,613.132766684032,72.3990708624692,0.387927214223208,449.062260716349,0.143829976125155,0.184560209290244,0.0221751986343251
NHEJ1,0,0,0.0305642590088203,0,0.428005907933191,0,0,0,0,0,0,0,0.153589567429319,0.00302650385403542,2.84647170331727,0,0,0.237992015276625,0.0122290098937627,0,0,0,0,0
NHLRC1,0,0,0,0,0,0,0,0,0,0,0,0.561347573079632,0,0,0,0,0,0,0,0,0,0,0,0
NHSL1,0,0,0,0,0,0,0.0118795510342786,0,0,0.931549014897665,0,0,0,0,0,0,0,0.0084335925327426,0.0717001768672607,0,0,0,0,0
NID2,0,0,0,0,0,0,0,0,0.00801201483828273,0,0,0.00649713890042239,0,0,0,0,0,0,0,0,0,0,0,15.1196059705297
NIF3L1,0,0.0244235965257886,0,1.56845268807426,21.6023268261689,0,0.0314220321499587,0.140104008529581,0,0,0,0,0,0,0,0,0,0,1.94027262654259,0,0,2.34085722521698,0,0
NIN,0,0,0.451922690875361,0,1.35807446977129,0.00204851897721863,0,0.00167053863599698,0,0.73543959281642,0,0.00375746796344413,0,0,0,1.84738803576076,0,0.0018618764495991,2.12628530693755,0,0.755137691801689,0.00653244431462777,0,0
NINJ1,14.8671306366264,0.111910049028082,0,0,0.301042763876915,0.0178912556286302,0,0.0145900692678501,10.0766240637503,0,0,0,0.702933187855902,0,0,0,0,55.4505766692524,37.4333428412074,0.0256463836451368,0.234495464029664,0.0570527451356503,0,0
NINJ2,9.27728331712025,0.104224284655621,0,0,0.0850771051045904,1.34679119180911,0.00462376312270801,0.708452902695251,0.343100598160193,0,0,0,0.32946396686704,0,0,0.00187737795157153,0.00461952917994665,0,0,0.00219632551065177,0.0263575069565434,0,0,0
NINL,0,0,0,0,0.00578135184252533,0,0,0.023816475222415,0.147662602393528,0.306578619034129,0,0,0,0,0,0,0.00115102787655882,0.0015614313700475,0,0.0344766756064869,0,0,0,0
NIP7,0,0,0,0,0.300571464050884,0,0,0,1.31316296035866,0.0937586376902946,0,0,1.23294934727166,0,0,0,0,285.342574853326,1.02196551356935,0,0.0731651087010362,0,0,0
NIPA1,7.45280846002207,0.056958288234678,0,0,0,0.00607068089551163,0,0,0.35701432403675,16.5178421330169,7.35446644353029,0,0,0,0,0,0.00406734689034115,0,1.37930409754838,0.0609145104880434,22.8057887958565,0,0.0055201296935968,0
NIPBL,0.0013296908276948,0.00376340056989197,0.00884881424156565,0.370952013118313,1.44161582898169,0,0.00242089025618025,0,0,4.19626313888281,1.89916033600262,0.00220717857490726,0.150777204701332,0,0,1.1795394883807,0,0.395914688618771,0.365849901479737,0,0.0295717532953029,0.556398440286836,0.416887649563767,1.04123481250684
NIPSNAP3A,0,0,0,0,21.7970500924221,0,0,0,0,0,3.88169267408703,0,0,0,0,0,0,3.2853583177576,0,0,0,0,0,5.16006905238325
NKAIN1,0,0,0,0,0,0,0.328250048301537,0,1.18439725519568,0.143392629023865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NKAP,0,0,12.1671723654952,0.0230922324689142,2.26271875576067,0,0,0,17.8029615035862,0.020759419324815,0.0300978165317191,0.0725470208691386,0.0209993472739393,0.648003076062826,0,0,0,0,0.113138432651748,0,0.0161997359271327,5.86479674778677,0,0
NKRF,0,0,0,0,0.466561415947758,0,11.8415505679887,0.318622906155653,2.50874389286204,0,0,0,0,0,0,0,0,0,0.391435481973017,0,0,0,0,35.4816613581049
NKX2-5,0,0,0,0,0,0,0,0,0,0,0,0,10.5949642415575,0,0,0,0,0,0,0,0,0,0,0
NLE1,0,0,14.1759942449156,1.688276280054,3.05509392184327,0,0,0,0,0,11.53959798102,0,0,0,0,0,0,0,0,0,0,0.0804156215049233,0,0
NLK,0,0.00230757849537193,0,0.0241239196609665,0,0,0,0,0,0,0.00224589220317486,0.00270672107330199,0,0,0.00431885131420382,0.879954326906548,0,0.00268243416632899,0,0.162173580137942,0,0,0.00134183799767206,12.3118661882229
NLRC5,0,0.0151778137863725,0.0416351987190394,0.0113337225006927,0.0163315843448952,0.0266915405330897,0.0781077024848345,0.599570306594247,0.0109770549721703,0.00509438613654388,0.147720797851168,0.0178031250094512,1.39911137690193,26.5299574241088,511.299536570413,2.39241924331804,7.14031045983396,30.483351290263,2.05852494590956,12.2702612706397,0,0.00386889269190194,0.046335315713076,8.94261158909256
NLRP12,0,0,0,0,0.0250533419453238,0,0,0,0,0,0,0.518904205104528,0.00790532632589379,0.16262968271136,0,0.00608131305077454,0,0,0,0.0853736008596144,0,0.0118700904349529,0,0.00732035477704421
NLRP13,0,0,0,0,0,0,0,0,0,0,0,0.0206008403011892,0,0,0,0,0,0,0.00917925566485748,0,0,0,0,0
NLRP2,0,0,0,0,1.13514850525576,0,2.20232199965986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRP5,0,0,0,0,0,0,0,0,0,0,0,0.0134842527433707,0,0,0,0,0,0,0,0,0,0,0,0
NLRP7,0,0,0,0,0,0,0,0,0,0,0,0.0523309935397207,0,0,0,0,0,0,0,0,0,0,0,0
NLRX1,0,0,0,0,0.176056875435582,0,0,0,0,0,0,0,0,0,0,0,0,93.0782609575658,5.2591863516387,0.00624941967357711,0.0642836494948925,0.0417072308691666,0,0
NME1,0,0,13.9386447436416,53.0001182138192,34.5491122076168,0,79.8740085713746,35.4609091931799,146.605304651492,87.6750563134051,127.310521346728,0.660739027087155,0.109289420619065,0.124906670278531,0,0,0.0172393321631316,0.584652087633583,357.918387639355,0.405718328710218,457.804537300769,276.141671037622,0.0935876402354256,0
NME1-NME2,79.3007859839077,0.629023983850694,32.8155892613063,44.9748105093042,53.1319749838279,7.93191975640328,408.249935742426,20.9017530037348,159.537987659533,160.511544340058,106.600872345006,0.507255691335996,10.4782827352696,0,0.110369798826771,0.0205365747433504,0.0842214591576591,102.974381224519,319.285974005964,0.252268080175833,176.454219918527,202.731189680946,0.0342911526900954,0.0123604073471817
NME6,0,0,45.513304721959,0,2.87205725774426,0,0,0.526223327451816,19.3041469435473,9.57077021370354,50.9106268781821,0,0,0,0,0,0,0,0,0,0,0,0,0
NMNAT1,0,0,0,0,2.68319666592711,0,0,0,0,0,0,0,0,0,0,0,0,0.019719171402932,0.00886595708537098,0.00259168289555233,0,0,0,0
NMNAT3,0,0,0,0,4.7509942215421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063310744919306,0,0,0,0,0
NMRK1,0,0,0,0,0.333364241347132,0.00825506314365424,0.597882478033197,0,0,0,0,0,0,0,0.0241601954360344,0.00674325310900709,0,0,0.0134936120840983,0,0,0,0,24.1079720696276
NMRK2,0,0,0,0,0,0,0,0,0,0,0.111880302974693,0,0,7.52369554523715,0,0,0,0,0,0,0,0,0,0
NMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899509060871526,0,0,2.0004988092164,0,0
NMUR1,0,0,0,0,0,0,0,0,0,0,0,0,0.033386879011797,0,0,0,0,0,0,0,0,0,0.171540806265085,0
NNT,0,0,0.0160259426052876,0,2.25885714209509,0,0,0,0,0,0,0,0,0,0,0.240327523876003,0.00146013997263773,0.0059422757807213,0.366915220484942,0,0,0,0,3.769383732021
NOA1,0,0,56.3455579463023,0,30.651605750551,0,34.3299939897649,0.0522155817933298,0.0362074955076013,25.8104586449781,36.6657687690094,0,0,0,0,0,0,0,7.82352737958692,0.00764870050958006,0,0,0,0
NOB1,0,0,10.7118889826853,1.71457040155519,24.0005911133821,0,2.56720289216717,0.0142547938346555,0.118615256060444,0,0,0,0,0,0,0,0,0,0.485736959915575,0,0,0,0,0
NOC4L,0,0,0,0,0,0,0,0,9.53015971576123,0,13.2149070521046,0,0,64.0548938881719,0,0,0,0,0.51187519173914,0,0,0,0,0
NOD1,8.53774460475787,0.0591938094539814,0,0,0,0.00420596357231653,0.00846171575544256,0,0,0,0,0,0,0,0.0123096456242279,0,0,0,0.165000237736468,0,0,0,0,0
NOL12,0.448659292880998,0,0,1.94159639290461,3.38337072895031,0,0.194487550513872,0.630674687829967,8.83395402043427,16.6832863224209,0,0.106391131151329,0.266897024678395,0,0,0.0157934837706847,0,0,0,0,0,0.0308272373212412,0.421941259636358,34.3344783508607
NOL8,0,0,27.8520326220936,0,9.50512878306469,0.00806998251443447,1.67225592720609,0.00658095811271757,11.6457687142005,0,0.012282118744882,0.0296045104787971,0.00856927533303708,0,0,16.9547979902238,0,0,0.211057309542578,0,0,0.0128670302745106,0,0.00793517345571597
NOLC1,61.8830129653274,0.701806146496864,22.9106925730415,46.2995094724645,9.9811828797607,0,7.77283007482884,2.37095799001306,51.5953374444626,0.040966792526499,0,0.107373622999499,0.0207201340630716,0,0,0,0,0.141880239151015,86.5642802391565,0.00932363184818925,5.40270681685574,0.186671508560552,0.0177432403002991,0
NOM1,0,0,0,0,2.88017763285036,0,0,0,0,0,0,0.0178391652599605,0,0.0118031586547508,0.683141264200889,0.0079445315779659,0,0.00883954886672732,1.41487170594529,0,0.0318678576084465,0,0,0
NOMO3,0,0,0,0,0,0,0,0,0,0,0.016716797343184,0,0,2.63490419551603,0,0,0,0,0,0,0.00599839088485769,0,0,0
NONO,26.4757925720078,0.236842687205344,7.24547785858685,9.03684468302767,19.3025851336626,0.0195429447240882,10.4092370286864,0.0398424966839573,16.2561453350992,0.194892226885131,6.32047381150139,175.763760383402,0.94940738459739,42.5076996853987,0.0428974335852789,0.00399097561328663,0,35.7600879747664,10.1344329965449,0.0210105093384679,35.1317053454229,88.213611392694,0.0266558870401641,9.20469383880899
NOP14,0,0.0420272251605578,0,0.0418439628744216,0,0,0,3.41172958622214,0.668697987930752,0.714719595913376,0,0.016432229170483,0,0,0,0,0.0120045253370089,0.00814239291048914,1.59615663476452,0.00856121182935448,0,0,0,0
