,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
CD151,0,9.49017361114605,1.71844714392447,5.84394443262782,6.73815974635052,0,4.94708602057741,8.22833704030183,6.71862446303741,6.747550014577,2.70585165334241,0,5.5665822982298,0,0,13.6570801533486,0,11.3508411460847,9.01617489708001,2.45656008374938,8.34818188237321,4.99947016413479,0,12.7168837990275
PRR24,3.32906903637853,0,0,0,0,0,6.91885735756795,5.40986167000988,0,0,0,0,0.583848766442788,0,0,0,0,8.14671807453442,0,0,0.537887479196465,0,0,0
KLF8,0,0,4.97930594459512,0,0,0,0,0,0,0,0,0,0,0,4.971347266693,0,0,9.21471384811874,6.24328838810799,3.31876909190812,0,0.504630698863175,0,0
ETNK1,0,0,0,7.37222532349523,6.52025980885073,0,8.59235625908145,0,0,8.65173839750691,0,6.07510471425364,5.28214426832836,0,0,0,0,0,0.90246408449394,0,0,0,4.19081171184153,0
SFPQ,3.32906903637853,0,5.72588440322421,7.63043418389113,7.58913587844372,3.49516589389416,8.16331810824055,12.2486467551849,7.55040477775781,9.18114897308346,5.7993942452754,5.09634619115361,4.69722468317837,3.47320460983135,16.659333312538,14.1914219049509,2.85173750034454,1.09366428582413,7.24204290733879,3.31876909190812,2.78114681553574,10.6824479858427,5.15076206981284,15.3826523295264
CPSF2,0,0,1.33754747741868,0,8.48048663682967,0,0,3.21766096289394,0,0.735804357408018,5.2897813703969,0,5.28214426832836,3.47320460983135,6.52532026021664,0,0,1.09366428582413,6.81076125907833,0,0.537887479196465,0,3.2677224296125,13.3916681218885
FUNDC2,15.8033629824434,9.33512333096511,8.81867147025845,10.5411419483896,9.63329034290406,3.49516589389416,10.4054865404449,8.58092783543165,9.33561422833559,0.735804357408018,4.34592867252578,5.09634619115361,8.55699791666176,0,0,0,3.74818044964381,0.648076070868591,8.91588653249229,4.80397001110163,8.48182258475322,0.504630698863175,5.46454507197229,0
IPO8,0,0,0,2.2826313462247,6.37174122341273,0,6.71646979124947,0,0,0,9.5477722460684,0,5.24467182165579,0,0,0,0,0,6.95419292992929,0,0,0,3.2677224296125,0
EML4,0,0,0,0,6.73815974635052,0,0,0,0,0,0.634540208895062,0,0,0,4.971347266693,0,0,8.38560910503772,5.34167068603624,0,0.537887479196465,0.504630698863175,0,0
NTMT1,0,0,3.95498976623601,1.34837882341911,6.96247254659638,0,0,11.5658220431228,1.99916218308649,1.87235708264064,5.77048449140664,0,0,0,0,0,0,1.57761952485716,8.0793211879841,0,0,5.0909402392773,0,0
LIPC,0,0,0,8.45626209254613,0,0,0,0,0,0,0.634540208895062,0,0,4.96885338267809,0,0,0,0,0,0,0,0,0,3.25433087032954
MYO1B,0,0,7.54346823748833,9.29108207350184,7.84842503380166,0,0,0,0,5.07043050261214,0,0,0,0,0,0,2.85173750034454,0,2.91062123794648,2.45656008374938,0,0.504630698863175,0,0
ZNF74,0,0,0,0,7.01905504656844,0,0,0,5.55962143550883,0,5.56697353311555,0,0,0,0,0,0,0.360126571079381,6.81633580418433,0,0,0,0,0
C12orf29,0,0,0,0,0,0,0,9.12227371554634,3.40498059524662,0,0,0,5.24467182165579,0,0,0,0,0,0.520676641899108,0,0,0,3.2677224296125,0
RBFOX2,8.50376531615112,0,0.818528852622447,0,7.1156266415949,0,2.21872144910573,6.24269710288095,9.27965536958818,0,8.465397320705,6.07510471425364,0.583848766442788,0,0,0,0,0.360126571079381,0.520676641899108,0,0.928798629156702,0.504630698863175,0,0
FGFR1OP,7.6445170710578,0,0,0,0,0,1.14943439400826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF470,0,0,0,0,0,0,0,0,0,6.21307167036752,0,0,0,0,4.971347266693,7.00583137105076,0,0,0,0,0,0,0,0
SLC35A1,0,0,0.818528852622447,7.45719368163565,8.29129291669852,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43158655803289,3.31876909190812,1.48922444106289,0,0,0
GBA,0,0,2.82961690382586,3.12619513402463,8.06813631101133,11.6562553972407,2.39614355693672,5.88556014465517,0,6.8999969855137,0,0,0,0,0,0,0,0,4.56075489250992,0,0,0,3.2677224296125,0
AKIRIN1,3.32906903637853,3.96867819654524,3.34529420910763,10.1378571108525,7.64772984309559,0,9.16539850034684,12.1200067457013,5.57784489691163,0.735804357408018,6.0242172000044,0,0.998329075997963,0,6.52532026021664,11.2251144475105,0,4.4767308176353,7.29091097327064,0,0,0,12.6815410845844,3.25433087032954
NXN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82038648403542,0,0,0,0,0,0,0,3.25433087032954
SEPHS1,0,0,6.00852621901971,8.88214069862706,9.59471833629893,0,3.25215580891681,0,6.68539418054546,8.9089924672327,8.48999019273083,4.13791331447149,0,0,0,0,0,0.648076070868591,7.11209991090436,0,1.48922444106289,0,0,0
SLC24A1,0,0,0,0,3.58190252580279,0,0,0,0,0,0,0,0,0,0,7.77169695946458,0,0,0,0,0,0,0,0
UTP6,0,0,0.818528852622447,0,5.08422266552915,0,0,0,5.23157328331347,0,3.03241081999989,0,0,3.47320460983135,0,11.6456416539733,2.85173750034454,0,0,0,0,0,3.2677224296125,0
NAA40,0,0,0,0,0,0,9.01214355526347,4.6953436578178,0,0,0,0,0,0,4.971347266693,3.08764676387688,0,0,0.520676641899108,0,0,0,0,0
SBDSP1,3.32906903637853,0,0,0,6.53585627326844,0,2.21872144910573,0,0,2.66051921537072,0,0,3.31891903689784,0,0,0,0,0,1.20406798267283,0,0,0,0,10.4793329196966
H2AFY2,0,0,0,0,7.80403136659529,0,0,0,1.99916218308649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC30A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16511391808127,0,0,0,0,0,0,0,0
TIGD7,0,0,1.33754747741868,7.97880760852809,6.0628005987446,3.49516589389416,0,7.70438333668107,0.677653057474106,0,0,0,0,0,0,0,0,0,0.520676641899108,0,0,0,0,7.19198111761834
FLCN,0,0,0,0,1.58273770828451,9.34069431485008,5.9235101931837,11.2973407483021,0.677653057474106,9.56251845957111,0.634540208895062,0,7.0681434665272,0,4.971347266693,0,5.98155409699184,0.360126571079381,2.91062123794648,0,0.537887479196465,0,5.46454507197229,0
GYPA,0,0,2.4806891098202,8.57215613356042,7.82322473463454,10.2930752647783,0,12.3802935283119,8.2325061924374,6.10566175147635,7.10858550829995,4.13791331447149,8.84685030599673,0,4.971347266693,3.08764676387688,0,0,0,0,0,0,4.74919836178881,0
KIF15,0,0,0,7.63043418389113,0,0,0,0,0,0,0,4.13791331447149,0,0,0,0,0,0,0,0,0,0,0,0
RAB8A,0,0,0,0,7.15655623305587,0,0,0,1.48470872817987,7.51805699323659,0,0,0,3.47320460983135,0,9.79137109717995,2.85173750034454,0,2.16253991957406,8.38020438483017,0,0,6.58411623699769,0
GCLC,11.333234574292,3.96867819654524,0.818528852622447,0,7.19635660512339,3.49516589389416,4.31347596296648,11.5216897271978,4.10328443946884,1.22073322541004,0,0,0,0,5.94816776536613,0,0,4.21563100025851,0,0,0,1.41956075653212,0,0
PIGS,0,0,0,0,8.88845226315524,0,1.78095600060848,0,10.0438243518662,6.73858931527123,8.1545935990487,6.87325952617192,7.38469348575126,6.35480710301881,0,0,0,0,6.7244502177282,0,0,0,3.2677224296125,0
RC3H2,0,0,0,0,7.15655623305587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNPLA6,11.4357659341484,5.49086278725599,0,0,8.11041575566033,0,1.49947786604883,0,8.99097360651256,0,3.03241081999989,4.13791331447149,3.75179167042289,0,4.971347266693,3.08764676387688,0,9.90037495717075,7.90716330965149,12.5535948110237,0.537887479196465,0.877760165335303,0,7.1051348141705
USP18,0,0,0,0,7.54357385670897,0,0,0,8.00563398043332,0,4.78226488317219,4.13791331447149,0,0,0,0,2.85173750034454,9.71374200573419,6.3850739472234,0,0,6.98921623634088,0,0
PTPN7,0,0,0,0,8.21584125977624,0,0,0,0,0,0,0,0,3.47320460983135,0,0,6.89669753122743,2.96438458641635,0,0,0,0.504630698863175,0,0
TSNARE1,0,0,0,0,0,0,0,7.1512414273753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RELL2,0,0,0,0,0,0,0,0,2.20075960639454,8.01762336907488,0.634540208895062,0,0,8.38578498191606,0,0,0,0,6.83842105019905,0,2.78114681553574,0,3.2677224296125,0
GRWD1,0,0,0.818528852622447,5.67957573249866,5.75161091950668,0,0,0,0,0,0,4.13791331447149,0,0,0,0,0,1.09366428582413,8.99421008749414,0,0,0,0,0
SPATA6,0,0,0,0,0,0,0,0,0,0,7.79067247342202,0,0,0,0,0,0,0,0,0,0,0,0,3.25433087032954
B4GALT2,0,0,0,3.82203628770656,8.4396146236926,0,4.76515205058342,9.68470412237597,7.5550115589779,0,8.04116838193762,4.13791331447149,1.31992275372838,0,0,0,0,0,6.96928397677627,0,0,0,0,0
ATG2A,0,0,0,1.73091708777391,0,3.49516589389416,1.49947786604883,10.455500650782,4.33522151764987,0,0,0,5.81689442637383,0,0,0,0,0,5.62186732703151,0,0,0,0,0
FPGT,0,0,0.818528852622447,0,6.42296514206746,5.71092522774921,0,0,0,0,0,0,8.95666486876207,0,0,0,0,0,3.27687760767886,0,0,0,5.15076206981284,0
ESYT2,0,0,6.90836431587902,6.49040738273734,5.52029613728554,0,7.40710007954874,4.13795821240506,8.34318214939924,1.22073322541004,7.30281057007747,5.09634619115361,5.5665822982298,0,6.93643684437488,13.2724736975487,0,1.2736307651878,6.3775520903268,2.45656008374938,0.928798629156702,0,13.5955146799177,12.3640180486858
BMPR1A,0,0,0.818528852622447,7.09877680013288,6.3542542877577,0,0,0,1.99916218308649,0,8.17127844390422,0,0,0,0,0,0,0,4.3308186451726,0,0,0,0,0
SLC9B2,0,0,0,0,7.5358383040222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928798629156702,0,0,0
ZNF461,0,0,7.78737190237605,0,0,0,0,3.21766096289394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC93,0,0,0,0,6.30048457913057,0,7.20155831987289,0,0,0,0,4.13791331447149,0,0,0,0,0,0,0,0,0,0,0,0
HTR7P1,0,0,5.5010947639537,8.50005044752007,0,0,0,0,0,0,0,0,0,0,0,3.08764676387688,0,0,0,0,0,0,4.74919836178881,0
TLR9,0,0,5.29205780470566,2.03298832515174,2.58218097368802,0,0,0,3.40498059524662,0,1.91158211135682,0,0,0,0,10.455021643878,0,0,0,0,0,0,0,6.43333659048396
SMAGP,0,0,3.1103744150299,9.47942684797354,2.80449384396955,0,0,0,0,0,10.2730580013639,4.13791331447149,5.18657248726695,3.47320460983135,0,0,0,0,4.13059008726035,0,0,0,0,0
SLC35E4,0,0,0,0,0,0,0,3.21766096289394,0,8.06139969384523,6.52596046472148,0,0,0,0,0,0,0,4.23417524352078,0,0,0,0,0
CDH6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40674300237995,7.51746774477847,0,0,0,0,0,0,0,0,0
KRT86,7.43415096505886,0,4.62479149764281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYL12A,12.7742529145328,6.47473199096168,11.301034783747,10.4893201819334,10.200012361317,13.8828835394192,8.95308261082142,12.7663275014172,9.56074498973549,10.1514939118139,10.3036488867297,6.87325952617192,8.8056278535264,13.3512297134397,7.9305354187192,15.8694769465923,15.8258428966809,9.57099345138575,8.68553167527387,14.2036947743103,2.2062557221776,8.13519895940624,15.2317872099949,16.2926201750671
DCLRE1A,4.25544331663855,0,0,0,3.99687040471234,0,0.686284966381428,3.21766096289394,0,5.94356126577576,0,0,0,0,0,9.62317512432656,0,0,0,0,0,0.504630698863175,0,7.80153854470723
NPC1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10711670514019,0,0,7.20930526282435,0,0
XRCC6BP1,0,0,0.818528852622447,7.0906164359957,1.99749686712053,0,0,0,0,0,0,0,4.80413069100853,0,0,0,0,0.360126571079381,3.27687760767886,0,0,0,0,9.09725415186443
C16orf45,0,3.96867819654524,8.39327604889577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73338977441487,0,0,0,0,0
CDKN2AIPNL,0,0,0,0,3.80425516448246,0,0,0,7.68258469286593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNAJC5B,0,0,0,0,0,3.49516589389416,0,0,0,2.11324323956861,0,0,0.583848766442788,9.92352003153235,5.94816776536613,0,9.61573118999823,0,1.66591105796389,5.01896552307051,0,0.504630698863175,3.2677224296125,0
SHISA2,0,0,0,6.7193537805752,5.85470014401126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19orf12,0,0,0,0,0,3.49516589389416,0,0,0,0,9.65447368898337,0,0,0,0,0,0,0,4.45036282372379,2.45656008374938,0,0,0,4.73480593219094
ALMS1,7.70833388869388,3.96867819654524,0,0,7.82322473463454,4.42973145089303,4.26858684305836,0,8.32711239878974,9.80176724354568,0,5.66718251371805,0.583848766442788,0,0,0,0,0,0,0,0,0,0,0
SMAD2,0,6.47473199096168,7.07286865638009,0,7.5512681534284,6.95780261814536,9.24865614894953,6.39279375970058,2.37760933872805,6.03422875253855,7.78345555769889,6.07510471425364,0,3.47320460983135,7.51746774477847,13.5191688716243,5.25973021643672,0.360126571079381,6.93382279451279,14.0647222365252,0.537887479196465,0,4.19081171184153,15.0390065570304
PLCXD2,0,5.89785743310662,0,0,6.68319450018711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL37,8.64090747346922,0,10.9974698932542,0.826297654785786,8.74486214590157,0,0.686284966381428,0,7.42011262243163,10.3586756669639,0,4.13791331447149,1.31992275372838,4.40674300237995,0,0,0,8.75481576901423,10.8867407200719,5.89136640209669,11.4755428279149,7.37860051876625,3.2677224296125,3.25433087032954
VIPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61491722457442,0,0,0.520676641899108,0,0.537887479196465,0,0,0
GOSR2,0,0,2.01949794800029,0,7.73138683533224,0,0,0,8.78090067654203,9.29707091397277,0,6.07510471425364,6.04110105513495,0,0,7.23861180287306,0,0,7.37641733308956,0,0,0,3.2677224296125,0
ALG2,0,3.96867819654524,8.33987506625968,0,5.80407612895014,0,0,0,2.67712932686641,4.38955103518202,0,0,0,0,0,0,0,9.32724742998425,6.12249083577756,0,0,0,0,0
PMS2P1,0,0,0,0,7.04108096335495,0,3.72057300025087,0,0,0,0,0,0,0,0,0,0,0,6.57462024058257,0,0,0,0,0
GREB1L,0,0,0.818528852622447,6.67637918217157,3.16695784845715,0,0,0,0,0,0,0,0,0,0,0,7.92794975908403,0,5.62186732703151,0,0,0,0,0
CUL7,0,0,8.70183331925141,0,7.43962422802844,0,2.01637963127089,0,7.99550189343319,3.45679109107704,9.55838182676223,5.09634619115361,0,0,0,0,0,0,6.25974821645294,3.31876909190812,0.537887479196465,11.3271348816345,3.2677224296125,0
CD101,0,0,0,0,0,3.49516589389416,8.68494735318328,3.21766096289394,0,0,0,0,0,0,0,0,0,0,0.520676641899108,0,0,0,0,0
MST1R,0,0,4.79317976921874,4.9966222889194,7.21585247555903,3.49516589389416,0.686284966381428,0,0,7.68127347031807,0,0,0,0,4.971347266693,0,0,11.0262295176329,8.90938086681455,0,2.2062557221776,0,0,0
OPHN1,3.32906903637853,5.49086278725599,0,0,3.58190252580279,3.49516589389416,1.78095600060848,4.6953436578178,4.534983875771,0.735804357408018,7.93444172447651,4.13791331447149,0.583848766442788,12.6704478524509,6.93643684437488,13.9447374898505,5.47673310785336,1.43361702111365,1.45339209383777,14.5286934262147,0,0,4.74919836178881,4.17668326841082
BACH2,0,5.49086278725599,0,0,0.998331727399385,6.18846102162945,0.686284966381428,4.13795821240506,0,0,0,0,0,0,6.52532026021664,6.38391024019035,9.80814639088121,0,0,0,0,0,0,0
NEURL4,0,0,2.01949794800029,9.29995701952645,5.16667936473935,12.8652067036718,4.79711263011545,8.14615782819904,8.9460836511285,8.12122688759605,3.83376343308577,5.09634619115361,6.96822644280756,0,0,0,3.74818044964381,1.09366428582413,8.5648799426711,0,0.928798629156702,4.48263966481177,3.2677224296125,15.0346071062337
ZNF708,0,0,0.818528852622447,0,0,0,0,0,0,0,0,0,0,0,4.971347266693,8.46577425906645,0,0,0,0,0,0,0,3.25433087032954
SYNE4,0,0,0,0,5.08422266552915,0,3.65232087660646,0,6.05201097076512,9.33472154990471,0,4.13791331447149,0,0,0,0,0,6.67157228993864,8.00560131833695,0,0,0,0,0
ZCCHC3,0,0,3.95498976623601,6.76108520564184,8.07882289811148,0,7.38097699496123,11.5737030487389,0,0,0,0,5.93922515235909,4.40674300237995,0,10.3676230373377,6.55888572631191,0.648076070868591,4.66329708597645,0,0.928798629156702,0.504630698863175,0,0
LAIR1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96885338267809,7.25600726502207,0,0,0,0,0,0,0,0,0
LYSMD4,0,3.96867819654524,0,0,5.90360782368131,0,7.54524281360865,0,0,0,0,0,7.83272122008361,7.25344806108479,4.971347266693,11.0473322574846,2.85173750034454,0,2.29620821068561,0,0,0,0,0
TK1,14.821763211261,8.27045348279875,4.90771049247189,7.88283421703857,6.20616005515317,0,0,12.031218056845,0,0,5.74098355654356,4.13791331447149,6.75823830064986,3.47320460983135,0,3.08764676387688,0,0,7.96351566206884,3.31876909190812,0,7.20930526282435,3.2677224296125,0
HMMR,0,0,0,0,2.31925793196232,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20406798267283,0,0,8.24481485495772,0,0
RBPMS2,0,0,0,6.09301584193029,7.64772984309559,4.42973145089303,0.686284966381428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAMTS15,0,0,2.4806891098202,8.94232986298536,6.14645571742368,0,7.69694397942808,8.05901323723153,5.00790629444346,4.34301298865028,0,0,0,0,0,0,0,1.2736307651878,9.05795006282626,0,0,0,0,0
ANXA2R,0,0,0,0,0,0,0,9.12227371554634,0,0,0,0,0,0,0,4.0001954170122,0,0,3.27687760767886,3.31876909190812,0,0,0,0
TRAPPC2,5.21717175622473,6.69480521881274,1.33754747741868,1.34837882341911,2.31925793196232,4.42973145089303,0,10.7617836945083,8.54423643896015,0,0.634540208895062,5.66718251371805,0,4.40674300237995,4.971347266693,9.62317512432656,4.69347407832659,3.16012603807162,2.63587866499256,12.259465985651,0,0,0,14.3318975905661
SGK1,0,0,8.58333460731495,0,3.4563969593839,0,0,0,0.677653057474106,0,0,0,6.40608653437046,0,0,0,0,0,0,0,0,0,3.2677224296125,0
ZNF434,0,0,0,0,5.12604003272145,3.49516589389416,0.686284966381428,0,0,0,9.19348739275957,0,0,0,4.971347266693,0,0,8.27902568965557,5.41698437780925,0,0,0.504630698863175,0,0
GPLD1,0,0,0,0,7.09471800285709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLIC2,0,3.96867819654524,0,0,6.75157997288904,0,0,8.75737081585595,0,0,0.634540208895062,0,5.86707815795949,0,0,0,0,0,0,0,0,0,4.19081171184153,0
LIMD2,0,0,0,6.43991131712169,2.58218097368802,6.18846102162945,1.78095600060848,0,0,0,0,0,6.8732016515307,3.47320460983135,0,5.93094236456495,0,3.55758936139914,7.98594914277359,0,0.928798629156702,10.9479685652527,4.19081171184153,12.7150520773715
NAT8L,0,0,0,0,0,0,0,0,7.09270465777734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR4,0,0,0,7.40550029167507,6.24463301440486,0,1.14943439400826,0,1.76474622626802,0,0,0,0,0,0,0,0,0.648076070868591,7.24617906744161,0,0,0,0,0
GK3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08766975255663,0,0,0,0,0,0,0,0
GAL3ST4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08766975255663,0,0,0,0,0,0,0,0
BCAS3,0,0,0,0,0,0,0,6.24269710288095,0,3.69775852930815,0,0,0,0,0,0,0,0,7.29091097327064,0,0,0,0,0
PUS3,0,0,1.33754747741868,7.54939297802737,7.16660973540975,0,0,0,6.6684875324566,0,0.634540208895062,5.09634619115361,0,0,0,0,0,0.360126571079381,7.27075005629329,0,0,0,0,0
THNSL2,0,0,0,0,7.08414894053105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC12A4,0,0,0,0,6.72461350919336,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78995073899311,0,0,0,0,0
MCTS1,0,3.96867819654524,8.69918524639637,8.71171133551232,9.48048196877657,0,4.888953804817,0,4.15275092554389,8.29325586420685,9.14503821256805,0,6.82323419631585,17.6746999783668,0,3.08764676387688,0,2.39316287124016,9.14469987432849,5.20603792385467,3.19112212227314,2.25363874823922,3.2677224296125,5.44993424278138
ZFP1,0,0,0,8.77163757167954,1.58273770828451,0,5.00296629361083,3.21766096289394,4.15275092554389,0,7.78706852827942,0,0,0,0,0,0,0,0,0,0,0,0,0
LZTR1,0,0,0,8.26284259399291,4.85475776714922,0,1.14943439400826,8.01338404216591,8.76110129234958,0,6.60177175594667,6.07510471425364,0,0,0,0,0,4.63327042655705,0,3.31876909190812,0.537887479196465,10.7555588660389,0,0
ABCC10,0,0,0.818528852622447,8.30224400942275,6.53585627326844,0,0,0,3.1365133242012,0,0,0,0,0,0,0,0,6.44148622940927,5.59617324582148,0,0,0,0,0
KCNH2,0,0,0,1.73091708777391,8.63329454180815,0,0,0,0,0,0,0,0.998329075997963,0,0,0,0,1.57761952485716,0,0,0,0,0,0
WDPCP,0,0,1.33754747741868,7.51930985136586,0,0,0,0,0,0,5.56697353311555,0,0,0,0,0,0,0,0,0,0,0,0,0
EYA2,0,0,5.57228360715778,4.23127659244685,0,0,0,0,0,0,7.59019544724293,0,0,0,0,0,0,0,0,0,0,0,0,0
NUMBL,0,0,0,0,0,0,2.21872144910573,0,0,0,0,0,0.583848766442788,0,0,0,7.99981053442329,0,0,0,0,0,0,0
ZNF879,0,0,0,0,7.06277565653884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCEA3,14.7430118948677,7.4665984502499,7.68402335487765,9.84830505161983,7.56653472294278,0,8.79982628879098,3.21766096289394,8.98244870772981,0.735804357408018,0,0,0.998329075997963,3.47320460983135,5.94816776536613,0,0,1.57761952485716,9.61587639357974,3.85471293754161,3.04080840071584,5.6437100617742,0,0
GOLGA7B,0,0,0,0,0,0,0,0,0,0,7.06162821376192,0,0,0,0,0,0,0,0,0,0,0,0,0
GPRC5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05974981597271,0,0,0,0,0,0
NUCB1,0,0,6.98862906154068,4.68594766369932,6.86705480977243,10.2203783973423,8.43366954596451,10.7197850383682,7.64418654913135,8.85404562874428,9.66137980573796,0,8.27511645419895,0,0,4.95439803073298,0,9.70935101910631,8.1538663779356,2.45656008374938,0.928798629156702,10.8632629286248,0,12.5253149669488
NLRP2,0,0,0,0,5.75161091950668,0,6.72480226847977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZWINT,12.5157254839444,7.20519442507868,3.34529420910763,10.1788484771378,8.27744304061585,0,0,6.07515160998626,0,2.50010853933687,0,0,6.50448764173451,0,0,0,0,0.648076070868591,7.36885008812832,2.45656008374938,0.537887479196465,10.3316866512263,4.19081171184153,3.25433087032954
CDC45,0,0,0,0,6.1052344191518,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42939967632742,0,0,0,0,0
SGSM1,0,0,0,0,5.99671374659651,0,0,0,0,0,0,0,0,0,6.52532026021664,0,0,0,0,0,0,0,0,0
FBXL2,0,0,0,0,7.73138683533224,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29620821068561,0,0,0,0,0
DICER1-AS1,0,0,0,7.82005507894687,5.69716551596585,0,0,0,0,0,0,0,1.80496729491802,0,0,0,0,0,0,0,0,0.504630698863175,0,6.11557584449737
CAPSL,0,0,0,0,7.05196908911925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGPP1,0,0,0,0,7.1865089748976,4.42973145089303,0,0,7.3634620166415,0,0,0,0,0,0,0,3.74818044964381,0,0,0,0,0,0,0
CYR61,0,0,6.46027014410608,7.82989301195587,7.71092295693789,0,6.63922923275333,7.96626443164522,0,4.52078352909879,0,0,0,0,0,0,0,0,4.26711430179911,0,0,0,0,0
KIF9,11.7519227568031,4.92185271661597,7.09721035904187,0,0,0,0.686284966381428,0,4.89616073207739,7.16369695162333,4.56377797933517,5.09634619115361,0.583848766442788,0,0,0,0,0,0,2.45656008374938,0,0,0,0
GBF1,0,0,0,3.65500117127588,3.16695784845715,0,0.686284966381428,0,4.71042036628094,0,0,0,0.583848766442788,7.4329075053419,5.94816776536613,13.6753936418936,4.29690349151233,0.648076070868591,8.0153279221827,2.45656008374938,0,0,0,3.25433087032954
RHOC,6.51563991171072,0,9.0730144570033,7.97437935438054,7.21585247555903,0,6.94761993319702,11.4421292919299,11.2924698478998,10.4979390399801,9.13373187956279,7.96621702022273,9.01486284973133,3.47320460983135,0,10.0883339445775,0,11.6138356956823,12.2619264123757,6.431158428818,11.2300832282765,13.2653908230318,5.15076206981284,0
C17orf85,0,0,0,0,6.93920320204164,6.83332640415776,0.686284966381428,0,0,0,8.3577551931387,4.13791331447149,0.583848766442788,0,0,0,0,0,0.90246408449394,0,0.928798629156702,0,0,0
SOCS7,0,4.92185271661597,0,0,5.97399449902011,0,0,0,1.13689425061501,9.66302676820927,5.77048449140664,0,0,0,0,0,0,0.360126571079381,2.41853525888484,0,0,0.504630698863175,0,0
RBM28,0,0,0,0.826297654785786,8.50049646896487,0,0,0,1.13689425061501,6.72957261228955,2.57821081425982,0,0,0,0,0,0,0,6.13146280311265,0,0.537887479196465,0,0,0
SCIN,0,0,2.4806891098202,8.69026992120896,0,0,1.78095600060848,0,0,0,0,0,0,0,4.971347266693,0,0,0,0,0,0,0,0,0
TRIM66,0,0,0,0,0,3.49516589389416,0,5.88556014465517,0,1.87235708264064,0,0,0,10.0798717854924,0,0,0,0,0.520676641899108,6.18636227404621,0,0,3.2677224296125,7.1051348141705
DDIT4,0,0,0,0,0,0,1.49947786604883,0,8.71450432019022,0,0.634540208895062,0,0.583848766442788,0,0,0,0,0,0,0,1.70452904254281,0,0,0
GPR125,0,0,7.33411597139433,0,7.01905504656844,0,0,0,6.96698248140108,0,0,4.13791331447149,0,0,0,0,2.85173750034454,0,0,0,0,0,0,0
TRIM38,0,0,0,7.22343031663478,7.71777655254891,0,0,5.09639240148749,8.294425730094,0,0.634540208895062,5.09634619115361,3.80425023555917,0,0,0,0,0,0,0,0,0,0,0
CDS1,0,0,1.33754747741868,5.67957573249866,5.42300400494182,3.49516589389416,6.81341724156649,12.1440246226655,4.60773784908466,0,0,4.13791331447149,0,0,0,0,0,0.648076070868591,8.50400489596374,0,0.928798629156702,0,0,0
SOWAHD,0,0,7.03976070214095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOGT,0,0,0,0,0,0,0,0,0,0,3.71740157811895,0,0,0,0,5.93094236456495,8.49858656887967,0,0,5.52012792999004,0,0,0,5.70745728727448
