,mean,total,tech,bio,p.value,FDR
PRPF4B,5.29035985757655,3.59007554058653,5.70194426166922,-2.11186872108269,0.940783108019953,0.999903837598123
AHCTF1P1,2.81756050177327,4.27871650744563,6.39081097376699,-2.11209446632136,0.918224683079559,0.999903837598123
IL18BP,1.4079893219119,2.23330383980678,4.34609862804582,-2.11279478823905,0.979787583783891,0.999903837598123
KATNBL1,3.50105102987398,4.48034992834834,6.59412943732319,-2.11377950897485,0.911708042676415,0.999903837598123
UPK3BL,1.97972169122733,3.36522917363503,5.47905356419513,-2.1138243905601,0.94806812203402,0.999903837598123
WIPF2,5.26106861316635,3.61068785112605,5.72477205324018,-2.11408420211413,0.940239442762055,0.999903837598123
UPF2,4.86891823491143,3.90041946248506,6.01499420574925,-2.11457474326419,0.930831976940753,0.999903837598123
AGAP6,1.51728166646556,2.48302162915809,4.59951639538586,-2.11649476622777,0.973801564087035,0.999903837598123
TOMM7,6.71372832440633,2.53614218481655,4.65344092405229,-2.11729873923574,0.972451322137761,0.999903837598123
ANP32A,4.54345176602048,4.11295529391976,6.23060602943956,-2.1176507355198,0.924044161681352,0.999903837598123
PMF1-BGLAP,4.90044523505077,3.87483139139871,5.99260293558154,-2.11777154418283,0.931861896464154,0.999903837598123
PXN-AS1,2.98131364763468,4.35933456565751,6.47894192553622,-2.1196073598787,0.916078135125566,0.999903837598123
PSMC6,5.60489166495135,3.33319658920285,5.45388033626309,-2.12068374706024,0.949415534251841,0.999903837598123
EMD,4.69203407260228,4.01410134282729,6.13613439709282,-2.12203305426554,0.927563447514,0.999903837598123
LOC102724230,1.53943729914234,2.5262437716647,4.64881089010168,-2.12256711843698,0.972872530128876,0.999903837598123
TMEM256-PLSCR3,3.90611480668801,4.40613932724054,6.52948408674735,-2.12334475950681,0.91479739009497,0.999903837598123
HDGFRP2,2.64151601835468,4.14182923230788,6.26554523168872,-2.12371599938084,0.923483884335545,0.999903837598123
DOC2A,2.35328829510184,3.86295492428969,5.98717263188897,-2.12421770759928,0.93263309002144,0.999903837598123
ST7-AS2,1.38416506804152,2.16402239507127,4.28862901978565,-2.12460662471438,0.9816215914787,0.999903837598123
LOC101928323,2.26658871120712,3.75891977098295,5.88394677628884,-2.1250270053059,0.936059601205919,0.999903837598123
LOC101927609,2.96529397570218,4.34545235849146,6.47142322172245,-2.125970863231,0.916960497924573,0.999903837598123
KBTBD3,1.94796399484364,3.3024811299485,5.42866288806195,-2.12618175811345,0.9506406080239,0.999903837598123
LDB1,3.74489728029084,4.44304297360556,6.56957040598189,-2.12652743237633,0.913807488528796,0.999903837598123
LOC727896,1.40700452551398,2.21588412965437,4.34373872520756,-2.12785459555319,0.980543730045887,0.999903837598123
SLC24A5,2.2209899966298,3.69402221159663,5.82573842491146,-2.13171621331483,0.938531817881051,0.999903837598123
BRICD5,2.44360663089495,3.95262747881713,6.0847857618095,-2.13215828299237,0.930188940632634,0.999903837598123
LOC646652,1.89994455962548,3.21658097166817,5.34977923830477,-2.1331982666366,0.95361579982044,0.999903837598123
SNORD86,1.65134928348244,2.75170081819543,4.8869324652628,-2.13523164706737,0.967257489627514,0.999903837598123
CEBPZ,5.38036131394381,3.49557556012491,5.63151470751381,-2.1359391473889,0.94508161767653,0.999903837598123
LYST,4.2209496954527,4.26977651106801,6.40763132543598,-2.13785481436797,0.920215036239306,0.999903837598123
MRPL45P2,1.62013883351484,2.68409506653199,4.82236642296503,-2.13827135643303,0.969206062766491,0.999903837598123
PTBP3,6.44310132623264,2.68624271196815,4.82546215581488,-2.13921944384673,0.969180263070739,0.999903837598123
GCC2,4.88932154802831,3.86082597350771,6.0005098466544,-2.1396838731467,0.93361061077069,0.999903837598123
MAZ,5.17895009437914,3.6464344905067,5.78827328758583,-2.14183879707913,0.940610811189599,0.999903837598123
SMARCD1,2.05449487541322,3.45051085172163,5.59237962936718,-2.14186877764554,0.946799845982952,0.999903837598123
