HGNC.approved.symbol,mean,total,tech,bio,p.value,FDR
MTA3,1.79187738133147,7.62090797659865,6.87868282733181,0.742225149266837,0.360852147264142,0.999076559929022
SETD2,4.41872970123701,14.5851168413155,13.8448896666008,0.74022717471466,0.429954985511082,0.999076559929022
TEX10,1.968821250867,8.22499004659802,7.48899529472285,0.735994751875171,0.372814255820444,0.999076559929022
MST1,0.445988185308335,2.54370474114484,1.81422926448888,0.729475476655958,0.0922092881089601,0.93757854211864
ASH1L,5.01211060762048,15.5926832500659,14.8654198012908,0.72726344877506,0.435852206334049,0.999076559929022
ACTR5,0.610540601099811,3.18823817895069,2.46700196781923,0.721236211131462,0.167260017165683,0.999076559929022
APC,2.62290734516399,10.2164650710641,9.49752621137068,0.718938859693445,0.401341964159384,0.999076559929022
PRKAB1,2.21726996107357,8.99424624644196,8.28543744809973,0.708808798342233,0.388820772168438,0.999076559929022
PPP2CA,5.67335560821045,16.399865454321,15.6950939387476,0.704771515573407,0.441081993414565,0.999076559929022
RNF20,1.99928788085699,8.28611187259022,7.59097817959432,0.695133692995899,0.381218587011986,0.999076559929022
SAFB,3.59949756790636,12.7453036144908,12.0540370432486,0.691266571242217,0.42492816976594,0.999076559929022
HIF1AN,2.27509655797278,9.15305237378053,8.4639540629995,0.689098310781031,0.394060806634426,0.999076559929022
JARID2,5.19935367187876,15.8131254521409,15.1335325010864,0.679592951054536,0.441078743919245,0.999076559929022
KAT6B,2.79222542666196,10.6470258776494,9.97637417845978,0.67065169918966,0.412194165515903,0.999076559929022
KAT2A,1.05442142153296,4.85044120736315,4.18147910683749,0.668962100525653,0.298716246356382,0.999076559929022
MSH6,2.74366832054281,10.507435308711,9.84057716558259,0.666858143128453,0.411497687196145,0.999076559929022
UBE2E1,1.86420912566702,7.79366524645667,7.13119880946254,0.662466436994129,0.379554918269727,0.999076559929022
EHMT1,2.50693147494373,9.81371002581762,9.16043367200313,0.653276353814498,0.406945778812323,0.999076559929022
CXXC1,1.64419764166839,7.00656483453013,6.354726978298,0.651837856232129,0.367456340800453,0.999076559929022
DPY30,2.03397838649106,8.34938923207846,7.70553819329756,0.643851038780901,0.391343595368847,0.999076559929022
SHPRH,1.23041932212623,5.47666478574368,4.84257601763338,0.634088768110304,0.332787036199552,0.999076559929022
MGA,2.17958583620993,8.80191255661132,8.16810993103302,0.633802625578301,0.398922141504388,0.999076559929022
DDB1,4.14255343098396,13.9156349556463,13.2833204818388,0.632314473807408,0.437569926922678,0.999076559929022
BRMS1,1.83373009131113,7.65660231636964,7.02525548085781,0.63134683551183,0.383366063131517,0.999076559929022
MGEA5,6.00855446925467,16.6141129291284,15.9871265685491,0.626986360579258,0.448497588575913,0.999076559929022
PRKAG2,1.45883253241237,6.30590018273042,5.68478434105475,0.621115841675673,0.359176137407189,0.999076559929022
VRK1,1.48623510219885,6.40098377458902,5.78460092726882,0.616382847320202,0.362517561645242,0.999076559929022
