HGNC.approved.symbol,mean,total,tech,bio,p.value,FDR
MBIP,1.47566113697791,5.1852490099378,4.50500597927471,0.680243030663083,0.262208398422519,0.999903837598123
MBD4,5.42767054616267,6.27229717148612,5.5942873104791,0.678009861007017,0.304702139362229,0.999903837598123
PCGF5,3.78919162672584,7.23146806450786,6.56033290312263,0.671135161385222,0.333136058948906,0.999903837598123
PRMT2,5.30304614303508,6.35875705997376,5.69204264170476,0.666714418268998,0.310729469571007,0.999903837598123
HDAC6,3.70115738986261,7.24131346953225,6.57750363658537,0.66380983294688,0.335254648662909,0.999903837598123
APOBEC3C,0.701194749012054,3.00787653152616,2.34441282368708,0.663463707839081,0.116430547120929,0.944574917405655
SATB2,2.1202588560152,6.34828156684396,5.68741678968961,0.660864777154354,0.312120225533206,0.999903837598123
WDR5,5.22668050485428,6.40674700849676,5.75148301638626,0.655263992110504,0.315511396108369,0.999903837598123
CHRAC1,5.14085642502239,6.47144588519733,5.81726012297832,0.654185762219013,0.317722976911736,0.999903837598123
NCOA3,5.97084353477143,5.81936549182642,5.16647803071141,0.652887461115006,0.297109550574278,0.999903837598123
PRKAB1,3.60743208610855,7.2379836588568,6.58902632706005,0.64895733179675,0.338996835632036,0.999903837598123
KANSL2,5.02487624966915,6.54906934036943,5.90329986070111,0.645769479668321,0.322343395307742,0.999903837598123
DNAJC1,6.28545508944793,5.57809976967705,4.93399931407067,0.644100455606381,0.291048094399391,0.999903837598123
TBL1XR1,6.30737587035459,5.55997039674238,4.91858924807274,0.641381148669648,0.291256086208679,0.999903837598123
SAP130,3.98159513884795,7.14059048227145,6.50520112703887,0.635389355232573,0.340257634145333,0.999903837598123
MOV10,5.26657260919267,6.35476928118061,5.72048136479402,0.634287916386589,0.320095232240493,0.999903837598123
PDP1,4.23130474167205,7.02984546036809,6.40268958065117,0.627155879716925,0.339828368155972,0.999903837598123
PARP1,7.34098290542169,4.95216249210877,4.32537584273296,0.62678664937581,0.270637168126803,0.999903837598123
PHF8,4.58655605634144,6.8281423894285,6.20384550154816,0.624296887880349,0.335701223479536,0.999903837598123
SMYD4,1.91177053984945,5.984617962275,5.36951198266984,0.615105979605157,0.314574297514182,0.999903837598123
RPS6KA3,1.17240206975828,4.3545973952696,3.74414900807608,0.610448387193525,0.245939601520137,0.999903837598123
HDAC5,4.26107278799297,6.99656912700623,6.38825610456923,0.608313022437001,0.344051774203628,0.999903837598123
CSRP2BP,4.42522897447117,6.90398247170952,6.30037912598113,0.603603345728395,0.343151281328144,0.999903837598123
SRCAP,5.46918143085435,6.13926498739993,5.5615478402551,0.577717147144828,0.330725845852823,0.999903837598123
EXOSC3,4.83672907649316,6.60326758461523,6.03742860287751,0.565838981737715,0.346384919831541,0.999903837598123
UHRF2,3.66795896937358,7.13767729680999,6.58245498974315,0.555222307066843,0.361075495657732,0.999903837598123
CHEK1,2.46201794423347,6.64811573714467,6.10347968065818,0.544636056486491,0.353392108090794,0.999903837598123
HDAC3,5.07040349140418,6.41044419495691,5.86968208097659,0.54076211398032,0.348867462228808,0.999903837598123
SF3B3,5.26515494622422,6.25588642265688,5.72158646581828,0.534299956838605,0.346911874908325,0.999903837598123
ARID1B,4.39655701889637,6.84489233788292,6.31651933426759,0.528373003615329,0.362180307493015,0.999903837598123
RAD54B,3.15068657925283,7.06622851637418,6.54297843799808,0.523250078376098,0.368009022002404,0.999903837598123
NEK9,3.7734274123501,7.08560911495879,6.56376924100431,0.521839873954474,0.368753119615763,0.999903837598123
NFYB,4.25116201178667,6.91431512741263,6.39313695638187,0.52117817103076,0.365548534323173,0.999903837598123
PADI4,0.232335259697382,1.28848440200993,0.788239099519406,0.500245302490522,0.00373191228980577,0.114125266520265
PARP2,4.4497385530478,6.7830981113517,6.28636630003287,0.496731811318832,0.369525719461906,0.999903837598123
EXOSC2,3.84435006683758,7.03641212258584,6.54703900832792,0.489373114257925,0.376339605865234,0.999903837598123
HSPA1A,5.70544648380837,5.85306450706106,5.37422025249173,0.478844254569331,0.353601263952719,0.999903837598123
LAS1L,4.52925356414311,6.71743802542402,6.2393524476182,0.478085577805817,0.373339550083943,0.999903837598123
PGR,0.383595813707094,1.77165369761147,1.29963606871307,0.472017628898401,0.0628732274555271,0.708913408792602
GFI1B,0.096285715132702,0.795351982751632,0.326275718907192,0.46907626384444,6.77594984059216e-10,1.43546311582674e-07
DNMT3B,1.60512945273578,5.24106503756497,4.79080268156655,0.450262355998419,0.345976073991234,0.999903837598123
ELP6,2.90924306779251,6.88917660745785,6.44335114321359,0.445825464244258,0.385262704519987,0.999903837598123
SNAI2,0.255056829689031,1.3077165711963,0.865316438084105,0.442400133112196,0.0155696443763956,0.307981165755674
DDB2,4.09183035660478,6.90098735392973,6.4646834924568,0.43630386147293,0.388007449163229,0.999903837598123
NPAS2,3.79673414643535,6.98892081926887,6.55864999728066,0.430270821988207,0.391058225852425,0.999903837598123
PADI3,0.342110423195315,1.58111985473896,1.15987513662738,0.421244718111582,0.0628789920623839,0.708913408792602
ZNF711,1.68538640901122,5.37657675227488,4.95572276692222,0.420853985352654,0.360169661050627,0.999903837598123
FOXO1,2.0248054718606,5.9637550750318,5.54824698581105,0.415508089220753,0.376111203410884,0.999903837598123
APOBEC3A,0.296127889326035,1.40993791573341,1.00446350846468,0.405474407268732,0.0444016431391228,0.588298368914835
CHD9,4.37716265330756,6.72904814211091,6.3273312754,0.401716866710908,0.39448501015123,0.999903837598123
ZBTB16,0.159243355542019,0.937477778020284,0.540037043104412,0.397440734915872,0.00095941929236959,0.0411141686643667
DEK,7.22858446423733,4.77133725723579,4.37601591218448,0.395321345051308,0.351662982227475,0.999903837598123
MTA2,5.49250636209605,5.9353212440957,5.54309230383449,0.39222894026121,0.382737278685411,0.999903837598123
ASF1A,3.05865449979353,6.90319447271368,6.51139843839332,0.391796034320362,0.399879382860052,0.999903837598123
MCRS1,5.31626460806776,6.07156733063266,5.68171626972124,0.389851060911429,0.386192266961464,0.999903837598123
BRMS1,5.07490660269134,6.25326358673727,5.86635435549852,0.386909231238756,0.390491176870133,0.999903837598123
PELP1,3.82614747749812,6.93551777309076,6.55171092979891,0.383806843291848,0.402470376862242,0.999903837598123
JADE1,3.82562613297478,6.93312129362778,6.55184269109786,0.381278602529914,0.403101912492037,0.999903837598123
EID2B,0.615620226569774,2.44687709262749,2.06857638695681,0.378300705670673,0.220365952841713,0.999903837598123
PRDM8,0.437005335030304,1.85333737704964,1.47876839105293,0.374568985996709,0.142801599763682,0.999903837598123
SMYD2,5.30178869805227,6.06186026204848,5.69302518170316,0.368835080345321,0.392380325191928,0.999903837598123
REST,4.91647798525438,6.34494766122785,5.98120927839091,0.363738382836947,0.398833034273964,0.999903837598123
UBE2B,6.36088760589022,5.23932238575853,4.88137107818851,0.357951307570024,0.378609686850516,0.999903837598123
PPP2CA,8.03163723177106,4.41918652596093,4.0781194559954,0.341067069965532,0.362205553514607,0.999903837598123
DPF2,4.94868029784997,6.29304056336793,5.95837182166811,0.334668741699812,0.406412128947848,0.999903837598123
BRE,4.00838692089698,6.82235273491622,6.49593760070974,0.326415134206485,0.416118683833174,0.999903837598123
TDRKH,2.42918571667364,6.37824825349119,6.06985737144817,0.308390882043021,0.415201579902076,0.999903837598123
LRWD1,2.12861250382847,6.00316217851684,5.69940183278537,0.303760345731467,0.411113620958398,0.999903837598123
YEATS4,4.36998499810765,6.6320309263146,6.33131359463549,0.300717331679111,0.420650254992177,0.999903837598123
SIRT7,4.3462727824886,6.62452071748054,6.34409430616629,0.280426411314254,0.426087682991335,0.999903837598123
KMT2D,5.53856436585921,5.78225419294948,5.50661187681044,0.275642316139037,0.416435290227751,0.999903837598123
APOBEC3G,0.226052541451938,1.02951081991224,0.76691690844069,0.262593911471546,0.0744470374905159,0.775435855606012
MORF4L2,8.07446252083414,4.31989407975597,4.06518532283229,0.254708756923683,0.395837331171182,0.999903837598123
TSSK6,0.508189259057709,1.96252038454251,1.71576173905266,0.246758645489854,0.272161076074332,0.999903837598123
JAK2,1.93708533778886,5.65481007640338,5.41108014904163,0.243729927361747,0.424699745218886,0.999903837598123
TRIM16,3.60015867482589,6.8312773935973,6.58964663180511,0.24163076179219,0.438575959546929,0.999903837598123
CXXC1,3.41804167766691,6.82987906127898,6.59160048687817,0.238278574400814,0.439439297936284,0.999903837598123
JMJD6,4.99634646366288,6.15738758241663,5.92406454378355,0.233323038633078,0.434064214090014,0.999903837598123
EYA2,0.221121197544229,0.977037558676851,0.750178515990945,0.226859042685906,0.101182499775008,0.892435066759384
YWHAE,7.90947534677042,4.33165713327058,4.11364954976535,0.218007583505234,0.41160685838405,0.999903837598123
EXOSC1,4.18514366133267,6.63952705622008,6.42426434912623,0.215262707093848,0.443833398390963,0.999903837598123
PRDM1,0.513623726434908,1.94649211190036,1.73375930718863,0.21273280471173,0.302486579581888,0.999903837598123
OGT,7.13846077232051,4.63113580237787,4.41853148311433,0.212604319263541,0.419629026953113,0.999903837598123
MINA,3.8764106894,6.72915483095825,6.53838494850046,0.190769882457785,0.451053630809001,0.999903837598123
RNF168,5.61273549097966,5.63814270628559,5.44763733895812,0.190505367327472,0.441399231738612,0.999903837598123
SATB1,0.660077675965402,2.39262479953181,2.21251760443799,0.180107195093811,0.365735265695093,0.999903837598123
HIF1AN,4.51167770239922,6.42275108141128,6.24991976734007,0.172831314071217,0.453597614235713,0.999903837598123
PKN1,3.22973596110937,6.73523099371168,6.56387849392929,0.171352499782383,0.456184366308412,0.999903837598123
CECR2,0.681524759306622,2.45200897438085,2.28147026507003,0.17053870931082,0.376336030204647,0.999903837598123
KDM4D,0.19126781770009,0.818698330379116,0.648812919808085,0.169885410571031,0.134833743511447,0.99745074860665
ZNF541,1.59369740035315,4.93490287410284,4.76654319737281,0.168359676730028,0.44081560669262,0.999903837598123
ELP3,3.38639616179421,6.75189842919136,6.58936491731188,0.162533511879479,0.458591222816661,0.999903837598123
BRDT,0.333713156668759,1.28849379370773,1.1315293292659,0.156964464441826,0.279344172327423,0.999903837598123
PIWIL4,0.147063782184914,0.647237670837416,0.498666042428681,0.148571628408734,0.104557196186951,0.907516446735095
KMT2E,5.79585643204659,5.45075353854002,5.30289075436504,0.147862784174976,0.453213332374453,0.999903837598123
IKZF1,0.128952047859851,0.584202870392549,0.437151057288987,0.147051813103562,0.0780821919507602,0.79594144367657
APOBEC3D,0.730255420134355,2.57453701405617,2.43687306100846,0.137663953047711,0.405881995248701,0.999903837598123
EXOSC9,4.2656813488297,6.5228366377678,6.38592989649483,0.136906741272971,0.463993169928862,0.999903837598123
ING2,3.2163202349365,6.69356384362956,6.56072178250597,0.132842061123581,0.465988015481322,0.999903837598123
PRKAB2,2.13297888608617,5.83827007433284,5.70562959209522,0.13264048223762,0.46096511652235,0.999903837598123
FOXP2,0.453033146374868,1.66428483629956,1.53232004402249,0.131964792277063,0.358281515697823,0.999903837598123
ALKBH1,2.26310443614529,6.00628481020999,5.87959302004846,0.126691790161534,0.463810765705279,0.999903837598123
IKBKAP,3.71730654838746,6.69964762483518,6.57474043692622,0.12490718790896,0.468083162082422,0.999903837598123
PRDM16,0.214789534621732,0.846296485246603,0.728684142935475,0.117612342311128,0.248118504089468,0.999903837598123
KDM8,0.615367711532606,2.18375988212603,2.06775508058829,0.116004801537745,0.406520076357342,0.999903837598123
RNF40,5.42706732973814,5.69970780573724,5.59476281658675,0.104944989150491,0.46848605822068,0.999903837598123
ZMYND8,4.97929281203245,6.04094017636639,5.93644206445552,0.104498111910862,0.470422675461221,0.999903837598123
PITX2,0.352965336401728,1.29345564292092,1.1964902754816,0.0969653674393149,0.366309785477891,0.999903837598123
EXOSC8,4.30102568150318,6.46426281258743,6.36792204302796,0.0963407695594682,0.474573116074045,0.999903837598123
ASH2L,4.24580850980896,6.48478799687474,6.39572208025,0.0890659166247376,0.476592896604142,0.999903837598123
PRDM5,0.463715018707599,1.65554052781458,1.56795110617827,0.0875894216363098,0.406911751894763,0.999903837598123
PRMT9,1.577633466841,4.81708540999246,4.73213551777851,0.0849498922139462,0.469837565557811,0.999903837598123
INO80D,3.85061300400463,6.62889729388872,6.54539967491276,0.0834976189759651,0.478556101197455,0.999903837598123
ING5,2.69768338643952,6.38949430488613,6.30899084325452,0.0805034616316131,0.478550341900608,0.999903837598123
PRMT6,2.75478747030231,6.42921813470502,6.34982544858633,0.0793926861186964,0.478981932961158,0.999903837598123
KDM3B,4.50019824358251,6.33367121848383,6.2567952432973,0.0768759751865309,0.479345263664895,0.999903837598123
ACTL6B,0.0778171343329517,0.333026672864085,0.263734533014601,0.0692921398494843,0.134017807202405,0.994451799708642
PRDM6,0.303639394068349,1.09594537334979,1.02988100132996,0.0660643720198244,0.39341701812124,0.999903837598123
ZFP57,0.0773287412939553,0.326959536507533,0.262080253249705,0.0648792832578282,0.148333728792091,0.999903837598123
APOBEC2,0.420189235350202,1.48606936698246,1.42247647219743,0.0635928947850348,0.42525644059473,0.999903837598123
AIRE,0.0378947186632765,0.186036880759047,0.128458681962181,0.0575781987968665,0.0294087119454508,0.464000682132227
ASXL3,0.104537297886345,0.411474195941071,0.354251242795685,0.0572229531453855,0.247947240494582,0.999903837598123
SP140,0.087792315003313,0.354172364204349,0.297517949695372,0.0566544145089773,0.21105677851892,0.999903837598123
RAD54L2,3.96046966222846,6.56741794162191,6.51222710047399,0.0551908411479243,0.485749824516963,0.999903837598123
NAP1L2,0.0499031200383278,0.222820088507729,0.169157877102289,0.0536622114054397,0.0905560605403997,0.849858961993495
SMARCAL1,2.49686194689531,6.18549058052969,6.13777271834773,0.0477178621819556,0.486927232037627,0.999903837598123
TET3,4.17019857585125,6.47866993565453,6.43099684949414,0.0476730861603851,0.487534795509486,0.999903837598123
CDYL2,1.36703988031137,4.28908075746047,4.24683302665328,0.0422477308071958,0.483274233311717,0.999903837598123
EYA4,0.235149421638204,0.83955398898735,0.797788528264485,0.0417654607228651,0.412664556614928,0.999903837598123
GSE1,5.05166277485981,5.92283254611635,5.88352648323906,0.0393060628772872,0.488765867444153,0.999903837598123
TAF6L,2.37985045539643,6.05133722624301,6.0169067638093,0.0344304624337113,0.490377175266966,0.999903837598123
ING4,4.10117369124927,6.49469843648513,6.46079191056877,0.033906525916362,0.491174542369852,0.999903837598123
AURKC,0.489136302223865,1.68636002178319,1.65254924288678,0.0338107788964124,0.465633311947707,0.999903837598123
SPOP,5.01093018314128,5.94023894200937,5.91347145448435,0.0267674875250146,0.492387735508667,0.999903837598123
NPM2,0.390611812528819,1.34975528161849,1.32322289463256,0.0265323869859289,0.466317718992017,0.999903837598123
